"participant_virtual_id","time","PM2.5","PM10","PM1.0","Temperature","Humidity","NO2","BC","activity","event"
"9999916","2019-10-19 17:46:00+00","71","76","76","23.6","23.6","11","3593","Domicile","Marcher"
"9999916","2019-10-19 17:47:00+00","70","77","77","23.6","23.6","12","3552","Domicile","Marcher"
"9999916","2019-10-19 17:48:00+00","68","73","73","23.6","23.6","11","3573","Domicile","Marcher"
"9999916","2019-10-19 17:49:00+00","66","72","72","23.6","23.6","10","3641","Domicile","Marcher"
"9999916","2019-10-19 17:50:00+00","70","76","76","23.7","23.7","10","3535","Domicile","Marcher"
"9999916","2019-10-19 17:51:00+00","68","72","72","23.8","23.8","10","3530","Domicile","Marcher"
"9999916","2019-10-19 17:52:00+00","65","71","71","23.8","23.8","12","3425","Domicile","Marcher"
"9999916","2019-10-19 17:53:00+00","64","70","70","23.8","23.8","10","3471","Domicile","Marcher"
"9999916","2019-10-19 17:54:00+00","65","71","71","23.8","23.8","13","3462","Domicile","Marcher"
"9999916","2019-10-19 17:55:00+00","64","70","70","23.9","23.9","12","3392","Domicile","Marcher"
"9999916","2019-10-19 17:56:00+00","62","67","67","23.9","23.9","12","3464","Domicile","Marcher"
"9999916","2019-10-19 17:57:00+00","63","65","65","24","24","13","3436","Domicile","Marcher"
"9999916","2019-10-19 17:58:00+00","64","69","69","23.9","23.9","14","3414","Domicile","Marcher"
"9999916","2019-10-19 17:59:00+00","65","71","71","24.1","24.1","12","3457","Domicile","Marcher"
"9999916","2019-10-19 18:00:00+00","62","68","68","24.1","24.1","14","3413","Domicile","Marcher"
"9999916","2019-10-19 18:01:00+00","65","73","73","24.1","24.1","15","3421","Domicile","Marcher"
"9999916","2019-10-19 18:02:00+00","64","69","69","24.2","24.2","14","3379","Domicile","Marcher"
"9999916","2019-10-19 18:03:00+00","64","72","72","24.2","24.2","17","3417","Domicile","Marcher"
"9999916","2019-10-19 18:04:00+00","63","68","68","24.2","24.2","15","3392","Domicile","Marcher"
"9999916","2019-10-19 18:05:00+00","64","70","70","24.3","24.3","16","3390","Domicile","Marcher"
"9999916","2019-10-19 18:06:00+00","63","68","68","24.3","24.3","17","3369","Domicile","Marcher"
"9999916","2019-10-19 18:07:00+00","61","67","67","24.4","24.4","16","3358","Domicile","Marcher"
"9999916","2019-10-19 18:08:00+00","63","69","69","24.4","24.4","18","3358","Domicile","Marcher"
"9999916","2019-10-19 18:09:00+00","62","68","68","24.4","24.4","18","3352","Domicile","Marcher"
"9999916","2019-10-19 18:10:00+00","60","65","65","24.4","24.4","18","3346","Domicile","Marcher"
"9999916","2019-10-19 18:11:00+00","62","69","69","24.5","24.5","19","3336","Domicile","Marcher"
"9999916","2019-10-19 18:12:00+00","63","69","69","24.5","24.5","16","3313","Domicile","Marcher"
"9999916","2019-10-19 18:13:00+00","64","70","70","24.5","24.5","22","3355","Domicile","Marcher"
"9999916","2019-10-19 18:14:00+00","65","69","69","24.5","24.5","24","3381","Domicile","Marcher"
"9999916","2019-10-19 18:15:00+00","61","69","69","24.6","24.6","21","3363","Domicile","Marcher"
"9999916","2019-10-19 18:16:00+00","62","67","67","24.7","24.7","26","3341","Domicile","Marcher"
"9999916","2019-10-19 18:17:00+00","61","69","69","24.7","24.7","25","3226","Domicile","Marcher"
"9999916","2019-10-19 18:18:00+00","63","69","69","24.8","24.8","24","3253","Domicile","Marcher"
"9999916","2019-10-19 18:19:00+00","61","67","67","24.9","24.9","22","3265","Domicile","Marcher"
"9999916","2019-10-19 18:20:00+00","58","62","62","24.9","24.9","21","3205","Domicile","Marcher"
"9999916","2019-10-19 18:21:00+00","56","61","61","24.9","24.9","21","3200","Domicile","Marcher"
"9999916","2019-10-19 18:22:00+00","58","62","62","24.9","24.9","23","3156","Domicile","Marcher"
"9999916","2019-10-19 18:23:00+00","58","64","64","25","25","21","3185","Domicile","Marcher"
"9999916","2019-10-19 18:24:00+00","56","61","61","25.1","25.1","21","3137","Domicile","Marcher"
"9999916","2019-10-19 18:25:00+00","54","58","58","25.1","25.1","21","3034","Domicile","Marcher"
"9999916","2019-10-19 18:26:00+00","57","62","62","25.2","25.2","19","3096","Domicile","Marcher"
"9999916","2019-10-19 18:27:00+00","53","57","57","25","25","23","3005","Domicile","Marcher"
"9999916","2019-10-19 18:28:00+00","56","59","59","25.2","25.2","19","2980","Domicile","Marcher"
"9999916","2019-10-19 18:29:00+00","53","58","58","25.2","25.2","19","2982","Domicile","Marcher"
"9999916","2019-10-19 18:30:00+00","52","58","58","25.2","25.2","23","2928","Domicile","Marcher"
"9999916","2019-10-19 18:31:00+00","52","55","55","25.3","25.3","23","2973","Domicile","Marcher"
"9999916","2019-10-19 18:32:00+00","53","58","58","25.3","25.3","22","2942","Domicile","Marcher"
"9999916","2019-10-19 18:33:00+00","52","58","58","25.3","25.3","23","2954","Domicile","Marcher"
"9999916","2019-10-19 18:34:00+00","54","57","57","25.4","25.4","23","2938","Domicile","Marcher"
"9999916","2019-10-19 18:35:00+00","49","52","52","25.4","25.4","23","2925","Domicile","Marcher"
"9999916","2019-10-19 18:36:00+00","49","54","54","25.4","25.4","23","2889","Domicile","Marcher"
"9999916","2019-10-19 18:37:00+00","52","58","58","25.5","25.5","26","2912","Domicile","Marcher"
"9999916","2019-10-19 18:38:00+00","52","59","59","25.5","25.5","25","2918","Domicile","Marcher"
"9999916","2019-10-19 18:39:00+00","51","56","56","25.5","25.5","23","2935","Domicile","Marcher"
"9999916","2019-10-19 18:40:00+00","50","55","55","25.5","25.5","25","2907","Domicile","Marcher"
"9999916","2019-10-19 22:18:00+00","14","15","15","21","21","13","562","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:19:00+00","13","15","15","20.9","20.9","56","835","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:20:00+00","13","14","14","20.9","20.9","0","897","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:21:00+00","12","14","14","21","21","0","1081","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:22:00+00","12","12","12","21","21","0","2174","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:23:00+00","11","13","13","21.1","21.1","0","489","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:24:00+00","11","12","12","21.1","21.1","0","325","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:25:00+00","11","12","12","21.3","21.3","0","669","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:26:00+00","11","12","12","21.4","21.4","0","1190","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:27:00+00","11","12","12","21.4","21.4","2","-18413","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:28:00+00","11","11","11","21.4","21.4","1","35334","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:29:00+00","10","13","13","21.7","21.7","2","837","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:30:00+00","11","13","13","21.7","21.7","0","167","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:31:00+00","10","11","11","21.8","21.8","0","578","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:32:00+00","11","11","11","22","22","2","755","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:33:00+00","10","10","10","22.2","22.2","2","992","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:34:00+00","11","11","11","22.2","22.2","4","947","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:35:00+00","11","11","11","22.3","22.3","0","-969","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:36:00+00","10","12","12","22.5","22.5","3","216","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:37:00+00","11","11","11","22.6","22.6","0","338","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:38:00+00","11","12","12","22.7","22.7","3","411","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:39:00+00","10","11","11","22.9","22.9","1","546","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:40:00+00","9","10","10","23","23","0","247","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:41:00+00","10","11","11","23.1","23.1","8","537","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:42:00+00","11","12","12","23.3","23.3","1","687","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:43:00+00","11","12","12","23.3","23.3","1","366","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:44:00+00","11","12","12","23.4","23.4","2","993","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:45:00+00","12","12","12","23.6","23.6","3","570","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:46:00+00","10","11","11","23.7","23.7","5","1216","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:47:00+00","9","10","10","23.8","23.8","4","97","Domicile","Repos"
"9999916","2019-10-19 22:48:00+00","11","12","12","23.8","23.8","5","1028","Domicile","Repos"
"9999916","2019-10-19 22:49:00+00","10","12","12","24.1","24.1","2","353","Domicile","Repos"
"9999916","2019-10-19 22:50:00+00","9","9","9","24.1","24.1","1","776","Domicile","Repos"
"9999916","2019-10-19 22:51:00+00","8","10","10","24.2","24.2","4","893","Domicile","Repos"
"9999916","2019-10-19 22:52:00+00","10","10","10","24.3","24.3","5","767","Domicile","Repos"
"9999916","2019-10-19 22:53:00+00","9","11","11","24.3","24.3","3","523","Domicile","Repos"
"9999916","2019-10-19 22:54:00+00","9","9","9","24.4","24.4","4","1175","Domicile","Repos"
"9999916","2019-10-19 22:55:00+00","8","9","9","24.5","24.5","3","770","Domicile","Repos"
"9999916","2019-10-19 22:56:00+00","9","10","10","24.6","24.6","5","696","Domicile","Repos"
"9999916","2019-10-19 22:57:00+00","8","8","8","24.6","24.6","5","519","Domicile","Repos"
"9999916","2019-10-19 22:58:00+00","10","10","10","24.7","24.7","6","1211","Domicile","Repos"
"9999916","2019-10-19 22:59:00+00","7","8","8","24.6","24.6","5","787","Domicile","Repos"
"9999916","2019-10-19 23:00:00+00","8","9","9","24.9","24.9","7","624","Domicile","Repos"
"9999916","2019-10-19 23:01:00+00","8","10","10","24.9","24.9","5","819","Domicile","Repos"
"9999916","2019-10-19 23:02:00+00","8","9","9","25.1","25.1","8","903","Domicile","Repos"
"9999916","2019-10-19 23:03:00+00","8","9","9","25.1","25.1","7","699","Domicile","Repos"
"9999916","2019-10-19 23:04:00+00","8","8","8","25.2","25.2","7","666","Domicile","Repos"
"9999916","2019-10-19 23:05:00+00","9","9","9","25.3","25.3","8","837","Domicile","Repos"
"9999916","2019-10-19 23:06:00+00","9","9","9","25.3","25.3","8","801","Domicile","Repos"
"9999916","2019-10-19 23:07:00+00","9","10","10","25.3","25.3","6","981","Domicile","Repos"
"9999916","2019-10-19 23:08:00+00","8","10","10","25.4","25.4","7","706","Domicile","Repos"
"9999916","2019-10-19 23:09:00+00","7","8","8","25.4","25.4","6","827","Domicile","Repos"
"9999916","2019-10-19 23:10:00+00","8","8","8","25.5","25.5","7","1213","Domicile","Repos"
"9999916","2019-10-19 23:11:00+00","10","10","10","25.5","25.5","7","856","Domicile","Repos"
"9999916","2019-10-19 23:12:00+00","8","10","10","25.6","25.6","7","741","Domicile","Repos"
"9999916","2019-10-19 23:13:00+00","9","10","10","25.6","25.6","6","747","Domicile","Repos"
"9999916","2019-10-19 23:14:00+00","8","9","9","25.8","25.8","8","940","Domicile","Repos"
"9999916","2019-10-19 23:15:00+00","9","9","9","25.7","25.7","7","779","Domicile","Repos"
"9999916","2019-10-19 23:16:00+00","8","9","9","25.8","25.8","7","1025","Domicile","Repos"
"9999916","2019-10-19 23:17:00+00","8","9","9","25.8","25.8","6","417","Domicile","Repos"
"9999916","2019-10-19 23:18:00+00","7","8","8","25.9","25.9","7","969","Domicile","Repos"
"9999916","2019-10-19 23:19:00+00","8","9","9","25.9","25.9","5","843","Domicile","Repos"
"9999916","2019-10-19 23:20:00+00","8","8","8","26","26","8","1067","Domicile","Repos"
"9999916","2019-10-19 23:21:00+00","8","8","8","26.1","26.1","5","655","Domicile","Repos"
"9999916","2019-10-19 23:22:00+00","7","8","8","26","26","6","1198","Domicile","Repos"
"9999916","2019-10-19 23:23:00+00","7","7","7","26.1","26.1","8","892","Domicile","Repos"
"9999916","2019-10-19 23:24:00+00","8","8","8","26.1","26.1","6","923","Domicile","Repos"
"9999916","2019-10-19 23:25:00+00","8","8","8","26.2","26.2","6","867","Domicile","Repos"
"9999916","2019-10-19 23:26:00+00","8","9","9","26.2","26.2","7","518","Domicile","Repos"
"9999916","2019-10-19 23:27:00+00","8","8","8","26.3","26.3","7","872","Domicile","Repos"
"9999916","2019-10-19 23:28:00+00","8","8","8","26.3","26.3","5","785","Domicile","Repos"
"9999916","2019-10-19 23:29:00+00","7","7","7","26.3","26.3","5","893","Domicile","Repos"
"9999916","2019-10-19 23:30:00+00","8","9","9","26.4","26.4","4","1210","Domicile","Repos"
"9999916","2019-10-19 23:31:00+00","9","9","9","26.4","26.4","5","923","Domicile","Repos"
"9999916","2019-10-19 23:32:00+00","7","7","7","26.5","26.5","5","738","Domicile","Repos"
"9999916","2019-10-19 23:33:00+00","7","7","7","26.5","26.5","7","746","Domicile","Repos"
"9999916","2019-10-19 23:34:00+00","9","9","9","26.5","26.5","5","1128","Domicile","Repos"
"9999916","2019-10-19 23:35:00+00","7","8","8","26.6","26.6","6","828","Domicile","Repos"
"9999916","2019-10-19 23:36:00+00","7","7","7","26.6","26.6","4","523","Domicile","Repos"
"9999916","2019-10-19 23:37:00+00","8","8","8","26.7","26.7","4","1227","Domicile","Repos"
"9999916","2019-10-19 23:38:00+00","8","8","8","26.7","26.7","8","469","Domicile","Repos"
"9999916","2019-10-19 23:39:00+00","8","10","10","26.6","26.6","4","1296","Domicile","Repos"
"9999916","2019-10-19 23:40:00+00","8","8","8","26.7","26.7","4","624","Domicile","Repos"
"9999916","2019-10-19 23:41:00+00","8","9","9","26.8","26.8","6","820","Domicile","Repos"
"9999916","2019-10-19 23:42:00+00","8","9","9","26.8","26.8","5","766","Domicile","Repos"
"9999916","2019-10-19 23:43:00+00","8","9","9","26.8","26.8","5","1262","Domicile","Repos"
"9999916","2019-10-19 23:44:00+00","8","9","9","26.8","26.8","6","480","Domicile","Repos"
"9999916","2019-10-19 23:45:00+00","8","9","9","26.9","26.9","4","944","Domicile","Repos"
"9999916","2019-10-19 23:46:00+00","7","8","8","26.9","26.9","4","799","Domicile","Repos"
"9999916","2019-10-19 23:47:00+00","7","8","8","27.1","27.1","4","1174","Domicile","Repos"
"9999916","2019-10-19 23:48:00+00","8","8","8","26.9","26.9","5","804","Domicile","Repos"
"9999916","2019-10-19 23:49:00+00","7","7","7","27","27","3","965","Domicile","Repos"
"9999916","2019-10-19 23:50:00+00","7","8","8","27","27","5","586","Domicile","Repos"
"9999916","2019-10-19 23:51:00+00","8","8","8","27","27","4","851","Domicile","Repos"
"9999916","2019-10-19 23:52:00+00","6","7","7","27.2","27.2","3","872","Domicile","Repos"
"9999916","2019-10-19 23:53:00+00","8","8","8","27.1","27.1","4","999","Domicile","Repos"
"9999916","2019-10-19 23:54:00+00","7","7","7","27.2","27.2","4","778","Domicile","Repos"
"9999916","2019-10-19 23:55:00+00","7","8","8","27.2","27.2","3","1150","Domicile","Repos"
"9999916","2019-10-19 23:56:00+00","7","7","7","27.2","27.2","4","588","Domicile","Repos"
"9999916","2019-10-19 23:57:00+00","8","9","9","27.2","27.2","3","1151","Domicile","Repos"
"9999916","2019-10-19 23:58:00+00","6","7","7","27.4","27.4","7","912","Domicile","Repos"
"9999916","2019-10-19 23:59:00+00","7","8","8","27.4","27.4","5","825","Domicile","Repos"
"9999916","2019-10-20 00:00:00+00","7","8","8","27.4","27.4","3","900","Domicile","Repos"
"9999916","2019-10-20 00:01:00+00","8","10","10","27.4","27.4","4","882","Domicile","Repos"
"9999916","2019-10-20 00:02:00+00","8","8","8","27.5","27.5","3","734","Domicile","Repos"
"9999916","2019-10-20 00:03:00+00","8","8","8","27.5","27.5","2","1036","Domicile","Repos"
"9999916","2019-10-20 00:04:00+00","8","9","9","27.5","27.5","2","526","Domicile","Repos"
"9999916","2019-10-20 00:05:00+00","7","8","8","27.5","27.5","2","867","Domicile","Repos"
"9999916","2019-10-20 00:06:00+00","7","8","8","27.5","27.5","2","977","Domicile","Repos"
"9999916","2019-10-20 00:07:00+00","7","8","8","27.6","27.6","2","854","Domicile","Repos"
"9999916","2019-10-20 00:08:00+00","6","7","7","27.6","27.6","3","1017","Domicile","Repos"
"9999916","2019-10-20 00:09:00+00","8","9","9","27.6","27.6","4","727","Domicile","Repos"
"9999916","2019-10-20 00:10:00+00","7","7","7","27.7","27.7","2","1260","Domicile","Repos"
"9999916","2019-10-20 00:11:00+00","7","7","7","27.8","27.8","4","525","Domicile","Repos"
"9999916","2019-10-20 00:12:00+00","7","7","7","27.7","27.7","3","1259","Domicile","Repos"
"9999916","2019-10-20 00:13:00+00","6","8","8","27.8","27.8","4","510","Domicile","Repos"
"9999916","2019-10-20 00:14:00+00","7","9","9","27.8","27.8","3","987","Domicile","Repos"
"9999916","2019-10-20 00:15:00+00","7","8","8","27.9","27.9","3","1124","Domicile","Repos"
"9999916","2019-10-20 00:16:00+00","7","8","8","27.9","27.9","2","1013","Domicile","Repos"
"9999916","2019-10-20 00:17:00+00","6","7","7","28","28","3","917","Domicile","Repos"
"9999916","2019-10-20 00:18:00+00","7","8","8","27.9","27.9","3","812","Domicile","Repos"
"9999916","2019-10-20 00:19:00+00","7","9","9","28","28","3","1006","Domicile","Repos"
"9999916","2019-10-20 00:20:00+00","7","7","7","28","28","3","567","Domicile","Repos"
"9999916","2019-10-20 00:21:00+00","8","9","9","28","28","2","1263","Domicile","Repos"
"9999916","2019-10-20 00:22:00+00","8","8","8","28.1","28.1","3","944","Domicile","Repos"
"9999916","2019-10-20 00:23:00+00","6","7","7","28.1","28.1","3","721","Domicile","Repos"
"9999916","2019-10-20 00:24:00+00","7","7","7","28.1","28.1","2","1146","Domicile","Repos"
"9999916","2019-10-20 00:25:00+00","7","7","7","28.2","28.2","3","616","Domicile","Repos"
"9999916","2019-10-20 00:26:00+00","7","7","7","28.1","28.1","4","953","Domicile","Repos"
"9999916","2019-10-20 00:27:00+00","7","8","8","28.1","28.1","3","1022","Domicile","Repos"
"9999916","2019-10-20 00:28:00+00","6","8","8","28.1","28.1","2","1001","Domicile","Repos"
"9999916","2019-10-20 00:29:00+00","7","7","7","28.2","28.2","3","896","Domicile","Repos"
"9999916","2019-10-20 00:30:00+00","6","6","6","28.2","28.2","4","1209","Domicile","Repos"
"9999916","2019-10-20 00:31:00+00","6","7","7","28.2","28.2","3","814","Domicile","Repos"
"9999916","2019-10-20 00:32:00+00","7","8","8","28.2","28.2","2","1016","Domicile","Repos"
"9999916","2019-10-20 00:33:00+00","8","8","8","28.2","28.2","3","1034","Domicile","Repos"
"9999916","2019-10-20 00:34:00+00","7","8","8","28.2","28.2","3","910","Domicile","Repos"
"9999916","2019-10-20 00:35:00+00","8","8","8","28.2","28.2","3","1092","Domicile","Repos"
"9999916","2019-10-20 00:36:00+00","7","8","8","28.2","28.2","2","656","Domicile","Repos"
"9999916","2019-10-20 00:37:00+00","6","7","7","28.1","28.1","2","1282","Domicile","Repos"
"9999916","2019-10-20 00:38:00+00","8","10","10","28.2","28.2","1","975","Domicile","Repos"
"9999916","2019-10-20 00:39:00+00","8","8","8","28.2","28.2","3","985","Domicile","Repos"
"9999916","2019-10-20 00:40:00+00","7","9","9","28.2","28.2","2","614","Domicile","Repos"
"9999916","2019-10-20 00:41:00+00","6","6","6","28.2","28.2","3","1014","Domicile","Repos"
"9999916","2019-10-20 00:42:00+00","7","8","8","28.3","28.3","3","1303","Domicile","Repos"
"9999916","2019-10-20 00:43:00+00","7","8","8","28.2","28.2","3","632","Domicile","Repos"
"9999916","2019-10-20 00:44:00+00","6","7","7","28.3","28.3","3","1000","Domicile","Repos"
"9999916","2019-10-20 00:45:00+00","7","7","7","28.2","28.2","3","1259","Domicile","Repos"
"9999916","2019-10-20 00:46:00+00","7","7","7","28.2","28.2","3","1015","Domicile","Repos"
"9999916","2019-10-20 00:47:00+00","7","7","7","28.2","28.2","3","639","Domicile","Repos"
"9999916","2019-10-20 00:48:00+00","7","8","8","28.3","28.3","3","986","Domicile","Repos"
"9999916","2019-10-20 00:49:00+00","7","8","8","28.3","28.3","3","991","Domicile","Repos"
"9999916","2019-10-20 00:50:00+00","7","7","7","28.2","28.2","2","1054","Domicile","Repos"
"9999916","2019-10-20 00:51:00+00","7","9","9","28.3","28.3","3","1178","Domicile","Repos"
"9999916","2019-10-20 00:52:00+00","7","7","7","28.2","28.2","2","772","Domicile","Repos"
"9999916","2019-10-20 00:53:00+00","7","7","7","28.2","28.2","2","1020","Domicile","Repos"
"9999916","2019-10-20 00:54:00+00","6","8","8","28.2","28.2","2","1130","Domicile","Repos"
"9999916","2019-10-20 00:55:00+00","6","6","6","28.2","28.2","2","949","Domicile","Repos"
"9999916","2019-10-20 00:56:00+00","6","7","7","28.2","28.2","2","880","Domicile","Repos"
"9999916","2019-10-20 00:57:00+00","8","8","8","28.2","28.2","3","1060","Domicile","Repos"
"9999916","2019-10-20 00:58:00+00","8","8","8","28.2","28.2","2","930","Domicile","Repos"
"9999916","2019-10-20 00:59:00+00","7","8","8","28.2","28.2","2","1126","Domicile","Repos"
"9999916","2019-10-20 01:00:00+00","7","8","8","28.1","28.1","4","735","Domicile","Repos"
"9999916","2019-10-20 01:01:00+00","7","10","10","28.1","28.1","2","928","Domicile","Repos"
"9999916","2019-10-20 01:02:00+00","8","9","9","28.2","28.2","2","1296","Domicile","Repos"
"9999916","2019-10-20 01:03:00+00","7","7","7","28.2","28.2","2","634","Domicile","Repos"
"9999916","2019-10-20 01:04:00+00","7","7","7","28.2","28.2","2","1021","Domicile","Repos"
