"participant_virtual_id","time","PM2.5","PM10","PM1.0","Temperature","Humidity","NO2","BC","activity","event"
"9999932","2019-10-21 13:15:00+00","19","22","22","21.1","21.1","3",NULL,"Bureau",NULL
"9999932","2019-10-21 13:16:00+00","11","12","12","21.3","21.3","0",NULL,"Bureau",NULL
"9999932","2019-10-21 13:17:00+00","10","10","10","21.4","21.4","1",NULL,"Bureau",NULL
"9999932","2019-10-21 13:18:00+00","13","13","13","21.4","21.4","2",NULL,"Bureau",NULL
"9999932","2019-10-21 13:19:00+00","22","23","23","21.4","21.4","2",NULL,"Bureau",NULL
"9999932","2019-10-21 13:20:00+00","20","21","21","21.5","21.5","2",NULL,"Bureau",NULL
"9999932","2019-10-21 13:21:00+00","15","17","17","21.6","21.6","3",NULL,"Bureau",NULL
"9999932","2019-10-21 13:22:00+00","13","14","14","21.6","21.6","1",NULL,"Bureau",NULL
"9999932","2019-10-21 13:23:00+00","16","17","17","21.7","21.7","6",NULL,"Bureau",NULL
"9999932","2019-10-21 13:24:00+00","32","34","34","21.7","21.7","1",NULL,"Bureau",NULL
"9999932","2019-10-21 13:25:00+00","39","43","43","21.9","21.9","1",NULL,"Bureau",NULL
"9999932","2019-10-21 13:26:00+00","33","35","35","21.9","21.9","2",NULL,"Bureau",NULL
"9999932","2019-10-21 13:27:00+00","47","50","50","22","22","3",NULL,"Bureau",NULL
"9999932","2019-10-21 13:28:00+00","37","41","41","21.9","21.9","1",NULL,"Bureau",NULL
"9999932","2019-10-21 13:29:00+00","38","42","42","22","22","2",NULL,"Bureau",NULL
"9999932","2019-10-21 13:30:00+00","37","39","39","22.1","22.1","2",NULL,"Bureau",NULL
"9999932","2019-10-21 13:31:00+00","33","35","35","22.2","22.2","4",NULL,"Bureau",NULL
"9999932","2019-10-21 13:32:00+00","31","32","32","22.3","22.3","3",NULL,"Bureau",NULL
"9999932","2019-10-21 13:33:00+00","31","32","32","22.2","22.2","19",NULL,"Bureau",NULL
"9999932","2019-10-21 13:34:00+00","28","29","29","22.4","22.4","4",NULL,"Bureau",NULL
"9999932","2019-10-21 13:35:00+00","19","20","20","22.3","22.3","4",NULL,"Bureau",NULL
"9999932","2019-10-21 13:36:00+00","21","23","23","22.6","22.6","6",NULL,"Bureau",NULL
"9999932","2019-10-21 13:37:00+00","22","23","23","22.5","22.5","3",NULL,"Bureau",NULL
"9999932","2019-10-21 13:38:00+00","17","18","18","22.5","22.5","4",NULL,"Bureau",NULL
"9999932","2019-10-21 13:39:00+00","12","13","13","22.7","22.7","4",NULL,"Bureau",NULL
"9999932","2019-10-21 13:40:00+00","8","9","9","22.7","22.7","5",NULL,"Bureau",NULL
"9999932","2019-10-21 13:41:00+00","5","5","5","22.5","22.5","7",NULL,"Bureau",NULL
"9999932","2019-10-21 13:42:00+00","5","5","5","22.8","22.8","6",NULL,"Bureau",NULL
"9999932","2019-10-21 13:43:00+00","4","4","4","22.9","22.9","5",NULL,"Bureau",NULL
"9999932","2019-10-21 13:44:00+00","3","3","3","23","23","6",NULL,"Bureau",NULL
"9999932","2019-10-21 13:45:00+00","3","4","4","23","23","6",NULL,"Bureau",NULL
"9999932","2019-10-21 13:46:00+00","2","2","2","23","23","6",NULL,"Bureau",NULL
"9999932","2019-10-21 13:47:00+00","2","3","3","22.9","22.9","5",NULL,"Bureau",NULL
"9999932","2019-10-21 13:48:00+00","10","11","11","23","23","6",NULL,"Bureau",NULL
"9999932","2019-10-21 13:49:00+00","32","34","34","23.2","23.2","8",NULL,"Bureau",NULL
"9999932","2019-10-21 13:50:00+00","49","53","53","23.2","23.2","9",NULL,"Bureau",NULL
"9999932","2019-10-21 13:51:00+00","62","67","67","23.2","23.2","9",NULL,"Bureau",NULL
"9999932","2019-10-21 13:52:00+00","82","88","88","23.2","23.2","8",NULL,"Bureau",NULL
"9999932","2019-10-21 13:53:00+00","63","68","68","23.2","23.2","6",NULL,"Bureau",NULL
"9999932","2019-10-21 13:54:00+00","39","43","43","23.2","23.2","4",NULL,"Bureau",NULL
"9999932","2019-10-21 13:55:00+00","28","31","31","23.3","23.3","7",NULL,"Bureau",NULL
"9999932","2019-10-21 13:56:00+00","22","23","23","23.5","23.5","6",NULL,"Bureau",NULL
"9999932","2019-10-21 13:57:00+00","22","24","24","23.5","23.5","6",NULL,"Bureau",NULL
"9999932","2019-10-21 13:58:00+00","22","24","24","23.5","23.5","9",NULL,"Bureau",NULL
"9999932","2019-10-21 13:59:00+00","20","23","23","23.5","23.5","8",NULL,"Bureau",NULL
"9999932","2019-10-21 14:00:00+00","25","30","30","23.5","23.5","8",NULL,"Bureau",NULL
"9999932","2019-10-21 14:01:00+00","22","24","24","23.6","23.6","12",NULL,"Bureau",NULL
"9999932","2019-10-21 14:02:00+00","15","16","16","23.6","23.6","6",NULL,"Bureau",NULL
"9999932","2019-10-21 14:03:00+00","9","11","11","23.6","23.6","4",NULL,"Bureau",NULL
"9999932","2019-10-21 14:04:00+00","6","7","7","23.8","23.8","14",NULL,"Bureau",NULL
"9999932","2019-10-21 14:05:00+00","5","6","6","23.8","23.8","18",NULL,"Bureau",NULL
"9999932","2019-10-21 14:06:00+00","4","5","5","23.8","23.8","9",NULL,"Bureau",NULL
"9999932","2019-10-21 14:07:00+00","3","4","4","23.8","23.8","6",NULL,"Bureau",NULL
"9999932","2019-10-21 14:08:00+00","2","2","2","23.8","23.8","6",NULL,"Bureau",NULL
"9999932","2019-10-21 14:09:00+00","2","2","2","23.8","23.8","10",NULL,"Bureau",NULL
"9999932","2019-10-21 14:10:00+00","2","2","2","23.9","23.9","7",NULL,"Bureau",NULL
"9999932","2019-10-21 14:11:00+00","2","3","3","23.9","23.9","154",NULL,"Bureau",NULL
"9999932","2019-10-21 14:12:00+00","1","1","1","23.8","23.8","38",NULL,"Bureau",NULL
"9999932","2019-10-21 14:13:00+00","1","2","2","23.9","23.9","206",NULL,"Bureau",NULL
"9999932","2019-10-21 14:14:00+00","2","3","3","23.9","23.9","183",NULL,"Bureau",NULL
"9999932","2019-10-21 14:15:00+00","1","2","2","23.9","23.9","7",NULL,"Bureau",NULL
"9999932","2019-10-21 14:16:00+00","0","0","0","23.9","23.9","8",NULL,"Bureau",NULL
"9999932","2019-10-21 14:17:00+00","1","2","2","23.8","23.8","7",NULL,"Bureau",NULL
"9999932","2019-10-21 14:18:00+00","1","1","1","23.8","23.8","7",NULL,"Bureau",NULL
"9999932","2019-10-21 14:19:00+00","1","1","1","23.8","23.8","6",NULL,"Bureau",NULL
"9999932","2019-10-21 14:20:00+00","0","1","1","23.9","23.9","7",NULL,"Bureau",NULL
"9999932","2019-10-21 14:21:00+00","0","1","1","23.9","23.9","10",NULL,"Bureau",NULL
"9999932","2019-10-21 14:22:00+00","0","0","0","24","24","250",NULL,"Bureau",NULL
"9999932","2019-10-21 14:23:00+00","0","1","1","23.9","23.9","209",NULL,"Bureau",NULL
"9999932","2019-10-21 14:24:00+00","0","1","1","23.8","23.8","7",NULL,"Bureau",NULL
"9999932","2019-10-21 14:25:00+00","0","0","0","23.9","23.9","24",NULL,"Bureau",NULL
"9999932","2019-10-21 14:26:00+00","0","0","0","23.9","23.9","166",NULL,"Bureau",NULL
"9999932","2019-10-21 14:27:00+00","0","0","0","23.9","23.9","6",NULL,"Bureau",NULL
"9999932","2019-10-21 14:28:00+00","0","0","0","24","24","8",NULL,"Bureau",NULL
"9999932","2019-10-21 14:29:00+00","0","0","0","23.9","23.9","10",NULL,"Bureau",NULL
"9999932","2019-10-21 14:30:00+00","0","0","0","24","24","9",NULL,"Bureau",NULL
"9999932","2019-10-21 14:31:00+00","0","0","0","23.9","23.9","10",NULL,"Bureau",NULL
"9999932","2019-10-21 14:32:00+00","0","0","0","23.9","23.9","9",NULL,"Bureau",NULL
"9999932","2019-10-21 14:33:00+00","0","0","0","23.9","23.9","7",NULL,"Bureau",NULL
"9999932","2019-10-21 14:34:00+00","0","0","0","23.9","23.9","8",NULL,"Bureau",NULL
"9999932","2019-10-21 14:35:00+00","0","0","0","23.9","23.9","7",NULL,"Bureau",NULL
"9999932","2019-10-21 14:36:00+00","0","0","0","23.8","23.8","6",NULL,"Bureau",NULL
"9999932","2019-10-21 14:37:00+00","0","1","1","24","24","7",NULL,"Bureau",NULL
"9999932","2019-10-21 14:38:00+00","0","0","0","23.9","23.9","11",NULL,"Bureau",NULL
"9999932","2019-10-21 14:39:00+00","0","0","0","23.9","23.9","12",NULL,"Bureau",NULL
"9999932","2019-10-21 14:40:00+00","0","1","1","23.9","23.9","10",NULL,"Bureau",NULL
"9999932","2019-10-21 14:41:00+00","12","14","14","23.9","23.9","9",NULL,"Bureau",NULL
"9999932","2019-10-21 14:42:00+00","24","25","25","23.9","23.9","10",NULL,"Bureau",NULL
"9999932","2019-10-21 14:43:00+00","21","22","22","24","24","8",NULL,"Bureau",NULL
"9999932","2019-10-21 14:44:00+00","22","23","23","24","24","10",NULL,"Bureau",NULL
"9999932","2019-10-21 14:45:00+00","26","27","27","24","24","10",NULL,"Bureau",NULL
"9999932","2019-10-21 14:46:00+00","34","35","35","24","24","8",NULL,"Bureau",NULL
"9999932","2019-10-21 14:47:00+00","20","20","20","24","24","6",NULL,"Bureau",NULL
"9999932","2019-10-21 14:48:00+00","13","13","13","24.1","24.1","10",NULL,"Bureau",NULL
"9999932","2019-10-21 14:49:00+00","8","8","8","24","24","10",NULL,"Bureau",NULL
"9999932","2019-10-21 14:50:00+00","6","6","6","24","24","9",NULL,"Bureau",NULL
"9999932","2019-10-21 14:51:00+00","5","5","5","24","24","9",NULL,"Bureau",NULL
"9999932","2019-10-21 14:52:00+00","4","5","5","24.1","24.1","10",NULL,"Bureau",NULL
"9999932","2019-10-21 14:53:00+00","3","3","3","24","24","8",NULL,"Bureau",NULL
"9999932","2019-10-21 14:54:00+00","3","4","4","24","24","8",NULL,"Bureau",NULL
"9999932","2019-10-21 14:55:00+00","2","3","3","24","24","8",NULL,"Bureau",NULL
"9999932","2019-10-21 14:56:00+00","3","3","3","23.9","23.9","12",NULL,"Bureau",NULL
"9999932","2019-10-21 14:57:00+00","3","3","3","24","24","11",NULL,"Bureau",NULL
"9999932","2019-10-21 14:58:00+00","3","3","3","24","24","13",NULL,"Bureau",NULL
"9999932","2019-10-21 14:59:00+00","4","4","4","24","24","9",NULL,"Bureau",NULL
"9999932","2019-10-21 15:00:00+00","8","8","8","24.1","24.1","8",NULL,"Bureau",NULL
"9999932","2019-10-21 15:01:00+00","2","2","2","24.1","24.1","9",NULL,"Bureau",NULL
"9999932","2019-10-21 15:02:00+00","1","2","2","24.1","24.1","8",NULL,"Bureau",NULL
"9999932","2019-10-21 15:03:00+00","2","3","3","24.1","24.1","11",NULL,"Bureau",NULL
"9999932","2019-10-21 15:04:00+00","12","14","14","24","24","13",NULL,"Bureau",NULL
"9999932","2019-10-21 15:05:00+00","10","10","10","24.1","24.1","13",NULL,"Bureau",NULL
"9999932","2019-10-21 15:06:00+00","17","17","17","24.3","24.3","11",NULL,"Bureau",NULL
"9999932","2019-10-21 15:07:00+00","15","16","16","24.2","24.2","12",NULL,"Bureau",NULL
"9999932","2019-10-21 15:08:00+00","16","17","17","24.2","24.2","15",NULL,"Bureau",NULL
"9999932","2019-10-21 15:09:00+00","17","17","17","24.2","24.2","12",NULL,"Bureau",NULL
"9999932","2019-10-21 15:10:00+00","24","26","26","24.3","24.3","9",NULL,"Bureau",NULL
"9999932","2019-10-21 15:11:00+00","21","22","22","24.2","24.2","12",NULL,"Bureau",NULL
"9999932","2019-10-21 15:12:00+00","13","14","14","24.2","24.2","9",NULL,"Bureau",NULL
"9999932","2019-10-21 15:13:00+00","10","11","11","24.1","24.1","11",NULL,"Bureau",NULL
"9999932","2019-10-21 15:14:00+00","7","8","8","24.2","24.2","10",NULL,"Bureau",NULL
"9999932","2019-10-21 15:15:00+00","5","6","6","24.2","24.2","15",NULL,"Bureau",NULL
"9999932","2019-10-21 15:16:00+00","4","4","4","24.1","24.1","13",NULL,"Bureau",NULL
"9999932","2019-10-21 15:17:00+00","4","4","4","24.1","24.1","14",NULL,"Bureau",NULL
"9999932","2019-10-21 15:18:00+00","3","3","3","24.1","24.1","11",NULL,"Bureau",NULL
"9999932","2019-10-21 15:19:00+00","3","3","3","24","24","11",NULL,"Bureau",NULL
"9999932","2019-10-21 15:20:00+00","10","10","10","24.1","24.1","14",NULL,"Bureau",NULL
"9999932","2019-10-21 15:21:00+00","14","15","15","23.9","23.9","12",NULL,"Bureau",NULL
"9999932","2019-10-21 15:22:00+00","13","13","13","24.1","24.1","13",NULL,"Bureau",NULL
"9999932","2019-10-21 15:23:00+00","13","14","14","23.9","23.9","15",NULL,"Bureau",NULL
"9999932","2019-10-21 15:24:00+00","20","22","22","24","24","17",NULL,"Bureau",NULL
"9999932","2019-10-21 15:25:00+00","29","32","32","23.9","23.9","18",NULL,"Bureau",NULL
"9999932","2019-10-21 15:26:00+00","28","30","30","23.9","23.9","15",NULL,"Bureau",NULL
"9999932","2019-10-21 15:27:00+00","17","18","18","23.9","23.9","16",NULL,"Bureau",NULL
"9999932","2019-10-21 15:28:00+00","14","15","15","23.9","23.9","18",NULL,"Bureau",NULL
"9999932","2019-10-21 15:29:00+00","11","12","12","24.1","24.1","16",NULL,"Bureau",NULL
"9999932","2019-10-21 15:30:00+00","8","8","8","23.9","23.9","15",NULL,"Bureau",NULL
"9999932","2019-10-21 15:31:00+00","6","7","7","23.9","23.9","12",NULL,"Bureau",NULL
"9999932","2019-10-21 15:32:00+00","5","6","6","23.9","23.9","12",NULL,"Bureau",NULL
"9999932","2019-10-21 15:33:00+00","3","4","4","23.8","23.8","12",NULL,"Bureau",NULL
"9999932","2019-10-21 15:34:00+00","3","4","4","23.8","23.8","16",NULL,"Bureau",NULL
"9999932","2019-10-21 15:35:00+00","1","2","2","23.8","23.8","13",NULL,"Bureau",NULL
"9999932","2019-10-21 15:36:00+00","2","2","2","23.7","23.7","12",NULL,"Bureau",NULL
"9999932","2019-10-21 15:37:00+00","1","1","1","23.7","23.7","12",NULL,"Bureau",NULL
"9999932","2019-10-21 15:38:00+00","1","2","2","23.7","23.7","13",NULL,"Bureau",NULL
"9999932","2019-10-21 15:39:00+00","1","2","2","23.8","23.8","15",NULL,"Bureau",NULL
"9999932","2019-10-21 15:40:00+00","1","1","1","23.7","23.7","13",NULL,"Bureau",NULL
"9999932","2019-10-21 15:41:00+00","1","1","1","23.6","23.6","12",NULL,"Bureau",NULL
"9999932","2019-10-21 15:42:00+00","1","1","1","23.7","23.7","14",NULL,"Bureau",NULL
"9999932","2019-10-21 15:43:00+00","0","0","0","23.7","23.7","14",NULL,"Bureau",NULL
"9999932","2019-10-21 15:44:00+00","0","0","0","23.6","23.6","17",NULL,"Bureau",NULL
"9999932","2019-10-21 15:45:00+00","0","0","0","23.6","23.6","13",NULL,"Bureau",NULL
"9999932","2019-10-21 15:46:00+00","3","4","4","23.6","23.6","15",NULL,"Bureau",NULL
"9999932","2019-10-21 15:47:00+00","4","4","4","23.6","23.6","15",NULL,"Bureau",NULL
"9999932","2019-10-21 15:48:00+00","3","3","3","23.6","23.6","11",NULL,"Bureau",NULL
"9999932","2019-10-21 15:49:00+00","3","3","3","23.5","23.5","12",NULL,"Bureau",NULL
"9999932","2019-10-21 15:50:00+00","2","2","2","23.5","23.5","13",NULL,"Bureau",NULL
"9999932","2019-10-21 15:51:00+00","2","2","2","23.5","23.5","11",NULL,"Bureau",NULL
"9999932","2019-10-21 15:52:00+00","1","2","2","23.5","23.5","12",NULL,"Bureau",NULL
"9999932","2019-10-21 15:53:00+00","1","1","1","23.5","23.5","13",NULL,"Bureau",NULL
"9999932","2019-10-21 15:54:00+00","1","1","1","23.6","23.6","13",NULL,"Bureau",NULL
"9999932","2019-10-21 15:55:00+00","0","1","1","23.5","23.5","16",NULL,"Bureau",NULL
"9999932","2019-10-21 15:56:00+00","0","0","0","23.5","23.5","9",NULL,"Bureau",NULL
"9999932","2019-10-21 15:57:00+00","0","0","0","23.5","23.5","14",NULL,"Bureau",NULL
"9999932","2019-10-21 15:58:00+00","0","0","0","23.4","23.4","13",NULL,"Bureau",NULL
"9999932","2019-10-21 15:59:00+00","0","0","0","23.4","23.4","12",NULL,"Bureau",NULL
"9999932","2019-10-21 16:00:00+00","0","0","0","23.5","23.5","14",NULL,"Bureau",NULL
"9999932","2019-10-21 16:01:00+00","0","0","0","23.4","23.4","14",NULL,"Bureau",NULL
"9999932","2019-10-21 16:02:00+00","0","0","0","23.5","23.5","10",NULL,"Bureau",NULL
"9999932","2019-10-21 16:03:00+00","0","0","0","23.4","23.4","13",NULL,"Bureau",NULL
"9999932","2019-10-21 16:04:00+00","0","0","0","23.3","23.3","11",NULL,"Bureau",NULL
"9999932","2019-10-21 16:05:00+00","0","0","0","23.3","23.3","12",NULL,"Bureau",NULL
"9999932","2019-10-21 16:06:00+00","0","0","0","23.4","23.4","12",NULL,"Bureau",NULL
"9999932","2019-10-21 16:07:00+00","0","0","0","23.5","23.5","11",NULL,"Bureau",NULL
"9999932","2019-10-21 16:08:00+00","0","0","0","23.3","23.3","10",NULL,"Bureau",NULL
"9999932","2019-10-21 16:09:00+00","0","1","1","23.3","23.3","9",NULL,"Bureau",NULL
"9999932","2019-10-21 16:10:00+00","0","0","0","23.4","23.4","12",NULL,"Bureau",NULL
"9999932","2019-10-21 16:11:00+00","0","0","0","23.4","23.4","14",NULL,"Bureau",NULL
"9999932","2019-10-21 16:12:00+00","0","0","0","23.2","23.2","11",NULL,"Bureau",NULL
"9999932","2019-10-21 16:13:00+00","0","0","0","23.3","23.3","12",NULL,"Bureau",NULL
"9999932","2019-10-21 16:14:00+00","0","0","0","23.3","23.3","12",NULL,"Bureau",NULL
"9999932","2019-10-21 16:15:00+00","0","0","0","23.3","23.3","8",NULL,"Bureau",NULL
"9999932","2019-10-21 16:16:00+00","0","0","0","23.2","23.2","13",NULL,"Bureau",NULL
"9999932","2019-10-21 16:17:00+00","0","0","0","23.2","23.2","22",NULL,"Bureau",NULL
"9999932","2019-10-21 16:18:00+00","0","0","0","23.2","23.2","31",NULL,"Bureau",NULL
"9999932","2019-10-21 16:19:00+00","0","0","0","23.2","23.2","34",NULL,"Bureau",NULL
"9999932","2019-10-21 16:20:00+00","0","1","1","23","23","26",NULL,"Bureau",NULL
"9999932","2019-10-21 16:21:00+00","0","0","0","23.2","23.2","24",NULL,"Bureau",NULL
"9999932","2019-10-21 16:22:00+00","0","0","0","23","23","24",NULL,"Bureau",NULL
"9999932","2019-10-21 16:23:00+00","1","1","1","22.9","22.9","24",NULL,"Bureau",NULL
"9999932","2019-10-21 16:24:00+00","0","0","0","22.9","22.9","19",NULL,"Bureau",NULL
"9999932","2019-10-21 16:25:00+00","0","0","0","22.9","22.9","18",NULL,"Bureau",NULL
"9999932","2019-10-21 16:26:00+00","0","0","0","22.8","22.8","18",NULL,"Bureau",NULL
"9999932","2019-10-21 16:27:00+00","0","0","0","22.8","22.8","13",NULL,"Bureau",NULL
"9999932","2019-10-21 16:28:00+00","0","1","1","22.8","22.8","17",NULL,"Bureau",NULL
"9999932","2019-10-21 16:29:00+00","0","0","0","22.7","22.7","16",NULL,"Bureau",NULL
"9999932","2019-10-21 16:30:00+00","0","0","0","22.7","22.7","12",NULL,"Bureau",NULL
"9999932","2019-10-21 16:31:00+00","0","0","0","22.7","22.7","13",NULL,"Bureau",NULL
"9999932","2019-10-21 16:32:00+00","0","0","0","22.7","22.7","15",NULL,"Bureau",NULL
"9999932","2019-10-21 16:33:00+00","0","0","0","22.6","22.6","12",NULL,"Bureau",NULL
"9999932","2019-10-21 16:34:00+00","0","0","0","22.6","22.6","16",NULL,"Bureau",NULL
"9999932","2019-10-21 16:35:00+00","0","0","0","22.5","22.5","17",NULL,"Bureau",NULL
"9999932","2019-10-21 16:36:00+00","0","0","0","22.6","22.6","18",NULL,"Bureau",NULL
"9999932","2019-10-21 16:37:00+00","0","0","0","22.6","22.6","19",NULL,"Bureau",NULL
"9999932","2019-10-21 16:38:00+00","0","0","0","22.5","22.5","18",NULL,"Bureau",NULL
"9999932","2019-10-21 16:39:00+00","0","0","0","22.6","22.6","16",NULL,"Bureau",NULL
"9999932","2019-10-21 16:40:00+00","1","1","1","22.7","22.7","17",NULL,"Bureau",NULL
"9999932","2019-10-21 16:41:00+00","0","1","1","22.6","22.6","12",NULL,"Bureau",NULL
"9999932","2019-10-21 16:42:00+00","1","2","2","22.6","22.6","22",NULL,"Bureau",NULL
"9999932","2019-10-21 16:43:00+00","1","1","1","22.4","22.4","11",NULL,"Bureau",NULL
"9999932","2019-10-21 16:44:00+00","2","2","2","22.3","22.3","28",NULL,"Bureau",NULL
"9999932","2019-10-21 16:45:00+00","2","4","4","22.1","22.1","36",NULL,"Bureau",NULL
"9999932","2019-10-21 16:46:00+00","1","2","2","22.1","22.1","12",NULL,"Bureau",NULL
"9999932","2019-10-21 16:47:00+00","2","3","3","22","22","35",NULL,"Bureau",NULL
"9999932","2019-10-21 16:48:00+00","1","2","2","22","22","2",NULL,"Bureau",NULL
"9999932","2019-10-21 16:49:00+00","0","1","1","21.9","21.9","18",NULL,"Bureau",NULL
"9999932","2019-10-21 16:50:00+00","0","1","1","21.5","21.5","22",NULL,"Bureau",NULL
"9999932","2019-10-21 16:51:00+00","3","4","4","21.2","21.2","47",NULL,"Bureau",NULL
"9999932","2019-10-21 16:52:00+00","0","0","0","20.9","20.9","30",NULL,"Bureau",NULL
"9999932","2019-10-21 16:53:00+00","0","0","0","20.9","20.9","24",NULL,"Bureau",NULL
"9999932","2019-10-21 16:54:00+00","0","0","0","20.8","20.8","22",NULL,"Bureau",NULL
"9999932","2019-10-21 16:55:00+00","1","1","1","20.8","20.8","23",NULL,"Bureau",NULL
"9999932","2019-10-21 16:56:00+00","2","3","3","20.7","20.7","7",NULL,"Bureau",NULL
"9999932","2019-10-21 16:57:00+00","2","3","3","20.6","20.6","61",NULL,"Bureau",NULL
"9999932","2019-10-21 16:58:00+00","1","1","1","20.6","20.6","31",NULL,"Bureau",NULL
"9999932","2019-10-21 16:59:00+00","1","1","1","20.6","20.6","29",NULL,"Bus",NULL
"9999932","2019-10-21 17:00:00+00","1","1","1","20.7","20.7","16",NULL,"Bus",NULL
"9999932","2019-10-21 17:01:00+00","1","1","1","20.6","20.6","29",NULL,"Bus",NULL
"9999932","2019-10-21 17:02:00+00","1","1","1","20.8","20.8","36",NULL,"Bus",NULL
"9999932","2019-10-21 17:03:00+00","1","1","1","20.8","20.8","35",NULL,"Bus",NULL
"9999932","2019-10-21 17:04:00+00","1","2","2","20.4","20.4","2",NULL,"Bus",NULL
"9999932","2019-10-21 17:05:00+00","1","2","2","20.2","20.2","29",NULL,"Bus",NULL
"9999932","2019-10-21 17:06:00+00","1","1","1","20.2","20.2","25",NULL,"Bus",NULL
"9999932","2019-10-21 17:07:00+00","1","2","2","20","20","32",NULL,"Train",NULL
"9999932","2019-10-21 17:08:00+00","1","2","2","20.2","20.2","38",NULL,"Train",NULL
"9999932","2019-10-21 17:09:00+00","1","2","2","20.2","20.2","24",NULL,"Train",NULL
"9999932","2019-10-21 17:10:00+00","2","3","3","20.3","20.3","26",NULL,"Train",NULL
"9999932","2019-10-21 17:11:00+00","2","2","2","20.5","20.5","19",NULL,"Train",NULL
"9999932","2019-10-21 17:12:00+00","2","2","2","20.6","20.6","19",NULL,"Train",NULL
"9999932","2019-10-21 17:13:00+00","3","5","5","20.9","20.9","17",NULL,"Train",NULL
"9999932","2019-10-21 17:14:00+00","2","3","3","21.1","21.1","20",NULL,"Train",NULL
"9999932","2019-10-21 17:15:00+00","3","3","3","21.1","21.1","12",NULL,"Train",NULL
"9999932","2019-10-21 17:16:00+00","2","2","2","21.3","21.3","17",NULL,"Train",NULL
"9999932","2019-10-21 17:17:00+00","1","2","2","21.6","21.6","17",NULL,"Train",NULL
"9999932","2019-10-21 17:18:00+00","1","1","1","21.8","21.8","19",NULL,"Train",NULL
"9999932","2019-10-21 17:19:00+00","2","2","2","21.9","21.9","19",NULL,"Train",NULL
"9999932","2019-10-21 17:20:00+00","2","2","2","22.2","22.2","12",NULL,"Train",NULL
"9999932","2019-10-21 17:21:00+00","1","1","1","22.4","22.4","24",NULL,"Train",NULL
"9999932","2019-10-21 17:22:00+00","1","2","2","22.5","22.5","25",NULL,"Train",NULL
"9999932","2019-10-21 17:23:00+00","3","3","3","22.7","22.7","27",NULL,"Train",NULL
"9999932","2019-10-21 17:24:00+00","4","4","4","22.8","22.8","25",NULL,"Train",NULL
"9999932","2019-10-21 17:25:00+00","3","3","3","23","23","29",NULL,"Train",NULL
"9999932","2019-10-21 17:26:00+00","2","3","3","23.1","23.1","25",NULL,"Train",NULL
"9999932","2019-10-21 17:27:00+00","3","4","4","23.2","23.2","27",NULL,"Train",NULL
"9999932","2019-10-21 17:28:00+00","14","17","17","23.4","23.4","23",NULL,"Train",NULL
"9999932","2019-10-21 17:29:00+00","13","17","17","23.4","23.4","54",NULL,"Train",NULL
"9999932","2019-10-21 17:30:00+00","15","18","18","23.3","23.3","27",NULL,"Train",NULL
"9999932","2019-10-21 17:31:00+00","32","39","39","23.5","23.5","21",NULL,"Train",NULL
"9999932","2019-10-21 17:32:00+00","32","38","38","23.4","23.4","31",NULL,"Métro",NULL
"9999932","2019-10-21 17:33:00+00","34","41","41","23.5","23.5","16",NULL,"Métro",NULL
