"participant_virtual_id","time","PM2.5","PM10","PM1.0","Température","Humidité","NO2","BC","activity","event"
"9999921","2019-10-23 09:42:00+00","23","24","14","21.6","12.6","16",NULL,"Domicile","Ouverture De Fenêtre"
"9999921","2019-10-23 09:43:00+00","22","23","14","21.7","12.6","16",NULL,"Domicile","Ouverture De Fenêtre"
"9999921","2019-10-23 09:44:00+00","21","24","14","21.7","12.9","21",NULL,"Domicile","Ouverture De Fenêtre"
"9999921","2019-10-23 09:45:00+00","19","21","12","21.8","13.2","24",NULL,"Domicile","Ouverture De Fenêtre"
"9999921","2019-10-23 09:46:00+00","21","23","13","21.8","13","21",NULL,"Domicile","Ouverture De Fenêtre"
"9999921","2019-10-23 09:47:00+00","20","22","13","21.8","13","9",NULL,"Domicile","Ouverture De Fenêtre"
"9999921","2019-10-23 09:48:00+00","18","19","12","22","13.3","16",NULL,"Domicile","Ouverture De Fenêtre"
"9999921","2019-10-23 09:49:00+00","18","19","12","22","13.3","13",NULL,"Domicile","Ouverture De Fenêtre"
"9999921","2019-10-23 09:50:00+00","18","18","12","22.1","13.4","13",NULL,"Domicile","Ouverture De Fenêtre"
"9999921","2019-10-23 09:51:00+00","18","20","12","22","13.2","12",NULL,"Domicile","Ouverture De Fenêtre"
"9999921","2019-10-23 09:52:00+00","19","20","12","22.2","13.2","16",NULL,"Domicile","Ouverture De Fenêtre"
"9999921","2019-10-23 09:53:00+00","19","20","12","22.2","13.4","16",NULL,"Domicile","Ouverture De Fenêtre"
"9999921","2019-10-23 09:54:00+00","19","21","12","22.3","13.4","13",NULL,"Domicile","Ouverture De Fenêtre"
"9999921","2019-10-23 09:55:00+00","17","19","11","22.4","13.1","15",NULL,"Domicile","Ouverture De Fenêtre"
"9999921","2019-10-23 09:56:00+00","18","19","12","22.5","13","13",NULL,"Domicile","Ouverture De Fenêtre"
"9999921","2019-10-23 09:57:00+00","17","18","11","22.3","12.8","13",NULL,"Domicile","Ouverture De Fenêtre"
"9999921","2019-10-23 09:58:00+00","18","18","11","22.4","12.7","14",NULL,"Domicile","Ouverture De Fenêtre"
"9999921","2019-10-23 09:59:00+00","18","19","11","22.5","12.8","14",NULL,"Domicile","Ouverture De Fenêtre"
"9999921","2019-10-23 10:00:00+00","17","19","12","22.6","12.5","15",NULL,"Domicile","Ouverture De Fenêtre"
"9999921","2019-10-23 10:01:00+00","17","18","12","22.6","12.6","17",NULL,"Domicile","Ouverture De Fenêtre"
"9999921","2019-10-23 10:02:00+00","16","17","11","22.7","12.5","14",NULL,"Domicile","Ouverture De Fenêtre"
"9999921","2019-10-23 10:03:00+00","17","18","12","22.8","12.5","16",NULL,"Domicile","Ouverture De Fenêtre"
"9999921","2019-10-23 10:04:00+00","16","16","11","22.9","12.3","11",NULL,"Domicile","Ouverture De Fenêtre"
"9999921","2019-10-23 10:05:00+00","17","18","11","22.8","12.2","16",NULL,"Domicile","Ouverture De Fenêtre"
"9999921","2019-10-23 10:06:00+00","19","20","12","22.9","12.1","15",NULL,"Domicile",NULL
"9999921","2019-10-23 10:07:00+00","18","19","12","23","11.4","9",NULL,"Domicile",NULL
"9999921","2019-10-23 10:08:00+00","20","21","13","22.9","11.3","15",NULL,"Domicile",NULL
"9999921","2019-10-23 10:09:00+00","19","21","12","22.9","11.3","13",NULL,"Domicile",NULL
"9999921","2019-10-23 10:10:00+00","19","21","13","22.9","11.3","18",NULL,"Domicile",NULL
"9999921","2019-10-23 10:11:00+00","20","20","13","22.8","11.3","17",NULL,"Domicile",NULL
"9999921","2019-10-23 10:12:00+00","20","22","13","22.7","11.4","16",NULL,"Domicile",NULL
"9999921","2019-10-23 10:13:00+00","19","20","12","22.8","11.5","18",NULL,"Domicile",NULL
"9999921","2019-10-23 10:14:00+00","19","21","13","22.7","11.6","17",NULL,"Domicile",NULL
"9999921","2019-10-23 10:15:00+00","20","21","13","22.6","11.6","17",NULL,"Domicile",NULL
"9999921","2019-10-23 10:16:00+00","20","22","13","22.6","11.7","17",NULL,"Domicile",NULL
"9999921","2019-10-23 10:17:00+00","19","21","13","22.6","11.8","16",NULL,"Domicile",NULL
"9999921","2019-10-23 10:18:00+00","20","22","13","22.4","11.8","17",NULL,"Domicile",NULL
"9999921","2019-10-23 10:19:00+00","18","19","13","22.5","11.9","17",NULL,"Domicile",NULL
"9999921","2019-10-23 10:20:00+00","20","21","12","22.4","11.9","15",NULL,"Domicile",NULL
"9999921","2019-10-23 10:21:00+00","19","21","13","22.5","12","16",NULL,"Domicile",NULL
"9999921","2019-10-23 10:22:00+00","20","21","13","22.4","12.1","16",NULL,"Domicile",NULL
"9999921","2019-10-23 10:23:00+00","19","20","13","22.3","12.2","17",NULL,"Domicile",NULL
"9999921","2019-10-23 10:24:00+00","20","21","14","22.5","12.3","17",NULL,"Domicile",NULL
"9999921","2019-10-23 10:25:00+00","18","18","12","22.5","12.4","18",NULL,"Domicile",NULL
"9999921","2019-10-23 10:26:00+00","19","21","13","22.4","12.4","16",NULL,"Domicile",NULL
"9999921","2019-10-23 10:27:00+00","20","21","13","22.3","12.4","17",NULL,"Domicile",NULL
"9999921","2019-10-23 10:28:00+00","20","22","13","22.2","12.3","16",NULL,"Domicile",NULL
"9999921","2019-10-23 10:29:00+00","19","21","13","22.5","12.5","16",NULL,"Domicile",NULL
"9999921","2019-10-23 10:30:00+00","18","20","13","22.4","12.5","15",NULL,"Domicile",NULL
"9999921","2019-10-23 10:31:00+00","19","20","13","22.4","12.5","17",NULL,"Domicile",NULL
"9999921","2019-10-23 10:32:00+00","20","23","13","22.5","12.5","15",NULL,"Domicile",NULL
"9999921","2019-10-23 10:33:00+00","19","20","13","22.5","12.4","14",NULL,"Domicile",NULL
"9999921","2019-10-23 10:34:00+00","20","21","13","22.4","12.4","13",NULL,"Domicile",NULL
"9999921","2019-10-23 10:35:00+00","20","20","13","22.5","12.5","17",NULL,"Domicile",NULL
"9999921","2019-10-23 10:36:00+00","19","21","13","22.5","12.5","14",NULL,"Domicile",NULL
"9999921","2019-10-23 10:37:00+00","20","21","13","22.3","12.4","11",NULL,"Domicile",NULL
"9999921","2019-10-23 10:38:00+00","20","23","13","22.5","12.5","13",NULL,"Domicile",NULL
"9999921","2019-10-23 10:39:00+00","20","21","13","22.4","12.6","14",NULL,"Domicile",NULL
"9999921","2019-10-23 10:40:00+00","21","22","13","22.4","12.8","17",NULL,"Domicile",NULL
"9999921","2019-10-23 10:41:00+00","21","24","13","22.6","13.1","18",NULL,"Domicile",NULL
"9999921","2019-10-23 10:42:00+00","20","21","13","22.4","13.2","19",NULL,"Domicile",NULL
"9999921","2019-10-23 10:43:00+00","20","21","13","22.5","13.3","14",NULL,"Domicile",NULL
"9999921","2019-10-23 10:44:00+00","20","22","13","22.5","13.5","16",NULL,"Domicile",NULL
"9999921","2019-10-23 10:45:00+00","19","20","13","22.6","13.5","14",NULL,"Domicile",NULL
"9999921","2019-10-23 10:46:00+00","21","22","13","22.5","13.6","13",NULL,"Domicile",NULL
"9999921","2019-10-23 10:47:00+00","20","21","13","22.5","13.6","12",NULL,"Domicile",NULL
"9999921","2019-10-23 10:48:00+00","18","19","13","22.6","13.6","11",NULL,"Domicile",NULL
"9999921","2019-10-23 10:49:00+00","19","20","12","22.5","13.5","10",NULL,"Domicile",NULL
"9999921","2019-10-23 10:50:00+00","19","20","12","22.6","13.6","12",NULL,"Domicile",NULL
"9999921","2019-10-23 10:51:00+00","18","20","12","22.6","13.4","10",NULL,"Domicile",NULL
"9999921","2019-10-23 10:52:00+00","18","19","12","22.8","13.4","8",NULL,"Domicile",NULL
"9999921","2019-10-23 10:53:00+00","18","18","12","22.7","13.3","11",NULL,"Domicile",NULL
"9999921","2019-10-23 10:54:00+00","16","17","11","22.6","13.2","11",NULL,"Domicile",NULL
"9999921","2019-10-23 10:55:00+00","18","19","12","22.7","13.4","11",NULL,"Domicile",NULL
"9999921","2019-10-23 10:56:00+00","18","19","12","22.7","13.8","13",NULL,"Domicile",NULL
"9999921","2019-10-23 10:57:00+00","18","19","12","22.8","13.4","34",NULL,"Domicile",NULL
"9999921","2019-10-23 10:58:00+00","18","18","12","22.8","13.7","7",NULL,"Domicile",NULL
"9999921","2019-10-23 10:59:00+00","17","18","12","22.6","13.3","10",NULL,"Domicile",NULL
"9999921","2019-10-23 11:00:00+00","19","19","13","22.8","13.2","5",NULL,"Domicile",NULL
"9999921","2019-10-23 11:01:00+00","17","18","11","22.8","13.2","12",NULL,"Domicile",NULL
"9999921","2019-10-23 11:02:00+00","17","18","11","22.9","13.2","10",NULL,"Domicile",NULL
"9999921","2019-10-23 11:03:00+00","17","19","11","22.9","13.1","12",NULL,"Domicile",NULL
"9999921","2019-10-23 11:04:00+00","18","19","11","23","13.1","12",NULL,"Domicile",NULL
"9999921","2019-10-23 11:05:00+00","17","18","11","23","13.1","12",NULL,"Domicile",NULL
"9999921","2019-10-23 11:06:00+00","18","20","12","23.1","13.9","24",NULL,"Domicile",NULL
"9999921","2019-10-23 11:07:00+00","17","20","11","23.1","14.2","23",NULL,"Domicile",NULL
"9999921","2019-10-23 11:08:00+00","18","19","11","23.2","13.6","1",NULL,"Domicile",NULL
"9999921","2019-10-23 11:09:00+00","17","19","12","23.3","13.4","3",NULL,"Domicile",NULL
"9999921","2019-10-23 11:10:00+00","17","18","11","23.3","13.2","3",NULL,"Domicile",NULL
"9999921","2019-10-23 11:11:00+00","16","17","11","23.5","13.2","3",NULL,"Domicile",NULL
"9999921","2019-10-23 11:12:00+00","16","17","10","23.5","12.9","3",NULL,"Domicile",NULL
"9999921","2019-10-23 11:13:00+00","16","18","10","23.4","12.6","2",NULL,"Domicile",NULL
"9999921","2019-10-23 11:14:00+00","18","19","11","23.6","12.5","4",NULL,"Domicile",NULL
"9999921","2019-10-23 11:15:00+00","17","18","12","23.7","12.4","3",NULL,"Domicile",NULL
"9999921","2019-10-23 11:16:00+00","19","20","13","23.7","12.3","5",NULL,"Domicile",NULL
"9999921","2019-10-23 11:17:00+00","18","20","12","23.8","12","6",NULL,"Domicile",NULL
"9999921","2019-10-23 11:18:00+00","18","19","12","23.9","12","6",NULL,"Domicile",NULL
"9999921","2019-10-23 11:19:00+00","17","18","12","23.8","11.7","6",NULL,"Domicile",NULL
"9999921","2019-10-23 11:20:00+00","17","18","11","23.9","11.6","7",NULL,"Domicile",NULL
"9999921","2019-10-23 11:21:00+00","18","20","12","24.1","11.4","6",NULL,"Domicile",NULL
"9999921","2019-10-23 11:22:00+00","17","18","12","24.1","11.4","7",NULL,"Domicile",NULL
"9999921","2019-10-23 11:23:00+00","18","19","11","24.1","11.3","9",NULL,"Domicile",NULL
"9999921","2019-10-23 11:24:00+00","17","19","11","24.1","11.1","8",NULL,"Domicile",NULL
"9999921","2019-10-23 11:25:00+00","19","19","12","24.2","11","7",NULL,"Domicile",NULL
"9999921","2019-10-23 11:26:00+00","16","17","11","24.2","10.9","9",NULL,"Domicile",NULL
"9999921","2019-10-23 11:27:00+00","16","16","12","24.3","10.7","9",NULL,"Domicile",NULL
"9999921","2019-10-23 11:28:00+00","18","19","12","24.3","10.5","10",NULL,"Domicile",NULL
"9999921","2019-10-23 11:29:00+00","18","18","12","24.5","10.4","10",NULL,"Domicile",NULL
"9999921","2019-10-23 11:30:00+00","23","24","15","24.2","10","11",NULL,"Domicile",NULL
"9999921","2019-10-23 11:31:00+00","23","24","14","24.4","9.4","1",NULL,"Domicile",NULL
"9999921","2019-10-23 11:32:00+00","21","21","13","24.4","9.3","9",NULL,"Domicile",NULL
"9999921","2019-10-23 11:33:00+00","20","21","12","24.4","9.5","22",NULL,"Domicile",NULL
"9999921","2019-10-23 11:34:00+00","18","19","12","24.5","9.7","15",NULL,"Domicile",NULL
"9999921","2019-10-23 11:35:00+00","17","17","11","24.5","9.8","18",NULL,"Domicile",NULL
"9999921","2019-10-23 11:36:00+00","18","20","12","24.5","10","15",NULL,"Domicile",NULL
"9999921","2019-10-23 11:37:00+00","17","17","11","24.5","10","12",NULL,"Domicile",NULL
"9999921","2019-10-23 11:38:00+00","16","19","11","24.5","10.1","9",NULL,"Domicile",NULL
"9999921","2019-10-23 11:39:00+00","16","19","11","24.6","10.2","10",NULL,"Domicile",NULL
"9999921","2019-10-23 11:40:00+00","16","17","11","24.6","10.3","11",NULL,"Domicile",NULL
"9999921","2019-10-23 11:41:00+00","16","17","11","24.6","10.2","11",NULL,"Domicile",NULL
"9999921","2019-10-23 11:42:00+00","16","17","11","24.5","10.2","7",NULL,"Domicile",NULL
"9999921","2019-10-23 11:43:00+00","15","17","11","24.6","10.2","10",NULL,"Domicile",NULL
"9999921","2019-10-23 11:44:00+00","16","17","11","24.7","10.2","9",NULL,"Domicile",NULL
"9999921","2019-10-23 11:45:00+00","16","17","11","24.6","10.2","8",NULL,"Domicile",NULL
"9999921","2019-10-23 11:46:00+00","16","17","11","24.7","10.2","6",NULL,"Domicile",NULL
"9999921","2019-10-23 11:47:00+00","23","24","15","24.7","10","6",NULL,"Domicile",NULL
"9999921","2019-10-23 11:48:00+00","23","25","16","24.7","9.3","2",NULL,"Domicile",NULL
"9999921","2019-10-23 11:49:00+00","22","23","15","24.8","9.2","11",NULL,"Domicile",NULL
"9999921","2019-10-23 11:50:00+00","19","20","11","24.7","9.6","17",NULL,"Domicile",NULL
"9999921","2019-10-23 11:51:00+00","17","19","12","24.5","9.6","12",NULL,"Domicile",NULL
"9999921","2019-10-23 11:52:00+00","17","18","11","24.7","9.8","10",NULL,"Domicile",NULL
"9999921","2019-10-23 11:53:00+00","19","20","13","24.6","9.7","12",NULL,"Domicile",NULL
"9999921","2019-10-23 11:54:00+00","19","20","12","24.6","9.8","11",NULL,"Domicile",NULL
"9999921","2019-10-23 11:55:00+00","18","19","12","24.6","9.8","7",NULL,"Domicile",NULL
"9999921","2019-10-23 11:56:00+00","19","19","13","24.7","9.9","8",NULL,"Domicile",NULL
"9999921","2019-10-23 11:57:00+00","21","23","13","24.7","10","8",NULL,"Domicile",NULL
"9999921","2019-10-23 11:58:00+00","20","20","13","24.7","10.1","10",NULL,"Domicile",NULL
"9999921","2019-10-23 11:59:00+00","20","22","12","24.7","10.2","7",NULL,"Domicile",NULL
"9999921","2019-10-23 12:01:00+00","20","21","13","24.8","9.4","8",NULL,"Domicile",NULL
"9999921","2019-10-23 12:02:00+00","19","21","12","24.9","10.4","7",NULL,"Domicile",NULL
"9999921","2019-10-23 12:03:00+00","20","22","13","24.8","10.3","7",NULL,"Domicile",NULL
"9999921","2019-10-23 12:04:00+00","20","21","14","24.9","10.3","10",NULL,"Domicile",NULL
"9999921","2019-10-23 12:05:00+00","21","23","14","24.9","10.2","9",NULL,"Domicile",NULL
"9999921","2019-10-23 12:06:00+00","20","21","13","24.9","10.2","9",NULL,"Domicile",NULL
"9999921","2019-10-23 12:07:00+00","20","21","14","24.9","10.1","7",NULL,"Domicile",NULL
"9999921","2019-10-23 12:08:00+00","19","21","13","24.9","10.2","6",NULL,"Domicile",NULL
"9999921","2019-10-23 12:09:00+00","20","21","13","24.8","10.1","6",NULL,"Domicile",NULL
"9999921","2019-10-23 12:10:00+00","20","20","14","25","10.2","9",NULL,"Domicile",NULL
"9999921","2019-10-23 12:11:00+00","19","20","13","24.9","10.3","10",NULL,"Domicile",NULL
"9999921","2019-10-23 12:12:00+00","20","22","13","25","10.3","6",NULL,"Domicile",NULL
"9999921","2019-10-23 12:13:00+00","20","21","13","25","10.2","6",NULL,"Domicile",NULL
"9999921","2019-10-23 12:14:00+00","21","23","14","24.9","10.2","7",NULL,"Domicile",NULL
"9999921","2019-10-23 12:15:00+00","21","23","13","25","10.2","8",NULL,"Domicile",NULL
"9999921","2019-10-23 12:16:00+00","21","22","13","25","10.2","7",NULL,"Domicile",NULL
"9999921","2019-10-23 12:17:00+00","21","23","13","25.1","10.2","8",NULL,"Domicile",NULL
"9999921","2019-10-23 12:18:00+00","20","22","13","25","10.1","6",NULL,"Domicile",NULL
"9999921","2019-10-23 12:19:00+00","24","25","15","25","10","8",NULL,"Domicile",NULL
"9999921","2019-10-23 12:20:00+00","23","24","14","25","9.8","3",NULL,"Domicile",NULL
"9999921","2019-10-23 12:21:00+00","21","23","14","25.1","10","18",NULL,"Domicile",NULL
"9999921","2019-10-23 12:22:00+00","19","21","13","25.2","10","11",NULL,"Domicile",NULL
"9999921","2019-10-23 12:23:00+00","20","21","13","25.2","10","12",NULL,"Domicile",NULL
"9999921","2019-10-23 12:24:00+00","19","21","13","25.2","10","9",NULL,"Domicile",NULL
"9999921","2019-10-23 12:25:00+00","20","22","13","25.2","10.1","8",NULL,"Domicile",NULL
"9999921","2019-10-23 12:26:00+00","21","22","14","25.1","10","8",NULL,"Domicile",NULL
"9999921","2019-10-23 12:27:00+00","20","22","13","25.2","10","8",NULL,"Domicile",NULL
"9999921","2019-10-23 12:28:00+00","21","23","14","25.1","10.2","9",NULL,"Domicile",NULL
"9999921","2019-10-23 12:29:00+00","19","21","13","25.3","10","9",NULL,"Domicile",NULL
"9999921","2019-10-23 12:30:00+00","19","20","13","25.3","10","9",NULL,"Domicile",NULL
"9999921","2019-10-23 12:31:00+00","21","24","14","25.4","9.9","7",NULL,"Domicile",NULL
"9999921","2019-10-23 12:32:00+00","21","23","14","25.3","9.8","6",NULL,"Domicile",NULL
"9999921","2019-10-23 12:33:00+00","21","23","14","25.4","9.8","7",NULL,"Domicile",NULL
"9999921","2019-10-23 12:34:00+00","21","22","14","25.3","9.7","6",NULL,"Domicile",NULL
"9999921","2019-10-23 12:35:00+00","22","23","14","25.3","9.6","7",NULL,"Domicile",NULL
"9999921","2019-10-23 12:36:00+00","23","25","15","25.2","9.6","8",NULL,"Domicile",NULL
"9999921","2019-10-23 12:37:00+00","22","23","14","25.3","9.5","6",NULL,"Domicile",NULL
"9999921","2019-10-23 12:38:00+00","21","22","14","25.2","9.5","8",NULL,"Domicile",NULL
"9999921","2019-10-23 12:39:00+00","23","24","15","25.3","9.4","7",NULL,"Domicile",NULL
"9999921","2019-10-23 12:40:00+00","22","24","14","25.4","9.4","5",NULL,"Domicile",NULL
"9999921","2019-10-23 12:41:00+00","22","23","15","25.3","9.3","7",NULL,"Domicile",NULL
"9999921","2019-10-23 12:42:00+00","24","26","16","25.3","9.3","8",NULL,"Domicile",NULL
"9999921","2019-10-23 12:43:00+00","24","25","16","25.5","9.2","8",NULL,"Domicile",NULL
"9999921","2019-10-23 12:44:00+00","23","24","16","25.4","9.2","8",NULL,"Domicile",NULL
"9999921","2019-10-23 12:45:00+00","24","26","16","25.4","9.2","7",NULL,"Domicile",NULL
"9999921","2019-10-23 12:46:00+00","24","26","16","25.4","9.1","8",NULL,"Domicile",NULL
"9999921","2019-10-23 12:47:00+00","24","26","15","25.3","9.1","7",NULL,"Domicile",NULL
"9999921","2019-10-23 12:48:00+00","25","27","16","25.3","9","8",NULL,"Domicile",NULL
"9999921","2019-10-23 12:49:00+00","23","25","15","25.3","9","7",NULL,"Domicile",NULL
"9999921","2019-10-23 12:50:00+00","23","26","16","25.5","9","9",NULL,"Domicile",NULL
"9999921","2019-10-23 12:51:00+00","24","25","16","25.4","9","8",NULL,"Domicile",NULL
"9999921","2019-10-23 12:52:00+00","24","25","16","25.3","8.9","7",NULL,"Domicile",NULL
"9999921","2019-10-23 12:53:00+00","25","26","16","25.3","8.9","8",NULL,"Domicile",NULL
"9999921","2019-10-23 12:54:00+00","25","26","17","25.4","8.9","8",NULL,"Domicile",NULL
"9999921","2019-10-23 12:55:00+00","26","28","17","25.4","8.9","8",NULL,"Domicile",NULL
"9999921","2019-10-23 12:56:00+00","27","28","18","25.5","8.9","8",NULL,"Domicile",NULL
"9999921","2019-10-23 12:57:00+00","25","27","17","25.5","8.8","8",NULL,"Domicile",NULL
"9999921","2019-10-23 12:58:00+00","26","27","16","25.4","8.8","7",NULL,"Domicile",NULL
