"participant_virtual_id","time","PM2.5","PM10","PM1.0","Temperature","Humidity","NO2","BC","activity","event"
"9999966","2019-10-21 20:21:00+00","1","1","1","27.1","27.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:22:00+00","2","2","2","27.2","27.2","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:23:00+00","2","3","3","27.3","27.3","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:24:00+00","2","3","3","27.4","27.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:25:00+00","2","3","3","27.5","27.5","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:26:00+00","2","3","3","27.6","27.6","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:27:00+00","2","2","2","27.7","27.7","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:28:00+00","3","3","3","27.8","27.8","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:29:00+00","2","2","2","28","28","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:30:00+00","2","2","2","28","28","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:31:00+00","2","2","2","28.2","28.2","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:32:00+00","2","2","2","28.2","28.2","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:33:00+00","2","2","2","28.3","28.3","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:34:00+00","2","2","2","28.3","28.3","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:35:00+00","1","2","2","28.5","28.5","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:36:00+00","2","2","2","28.4","28.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:37:00+00","3","3","3","28.6","28.6","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:38:00+00","2","3","3","28.8","28.8","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:39:00+00","1","1","1","28.8","28.8","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:40:00+00","2","3","3","28.8","28.8","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:41:00+00","2","3","3","28.9","28.9","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:42:00+00","2","3","3","29","29","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:43:00+00","2","2","2","29.1","29.1","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:44:00+00","2","3","3","29.1","29.1","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:45:00+00","2","2","2","29.2","29.2","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:46:00+00","3","3","3","29.3","29.3","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:47:00+00","2","3","3","29.3","29.3","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:48:00+00","2","2","2","29.4","29.4","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:49:00+00","3","3","3","29.4","29.4","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:50:00+00","2","3","3","29.5","29.5","2",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:51:00+00","2","3","3","29.5","29.5","2",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:52:00+00","2","2","2","29.6","29.6","2",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:53:00+00","2","2","2","29.7","29.7","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:54:00+00","2","2","2","29.7","29.7","3",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:55:00+00","2","2","2","29.7","29.7","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:56:00+00","2","3","3","29.7","29.7","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:57:00+00","2","2","2","29.8","29.8","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:58:00+00","1","2","2","29.9","29.9","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:59:00+00","3","4","4","29.9","29.9","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:00:00+00","3","3","3","30","30","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:01:00+00","2","3","3","30.1","30.1","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:02:00+00","2","5","5","30.1","30.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:03:00+00","2","2","2","30.2","30.2","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:04:00+00","3","3","3","30.2","30.2","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:05:00+00","1","1","1","30.2","30.2","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:06:00+00","3","3","3","30.2","30.2","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:07:00+00","2","3","3","30.3","30.3","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:08:00+00","2","3","3","30.3","30.3","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:09:00+00","2","2","2","30.4","30.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:10:00+00","2","2","2","30.4","30.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:11:00+00","2","3","3","30.5","30.5","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:12:00+00","2","2","2","30.5","30.5","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:13:00+00","1","2","2","30.5","30.5","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:14:00+00","2","3","3","30.5","30.5","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:15:00+00","3","3","3","30.5","30.5","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:16:00+00","3","3","3","30.6","30.6","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:17:00+00","3","3","3","30.6","30.6","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:18:00+00","2","3","3","30.6","30.6","2",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:19:00+00","2","2","2","30.7","30.7","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:20:00+00","2","2","2","30.7","30.7","2",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:21:00+00","2","2","2","30.7","30.7","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:22:00+00","3","3","3","30.8","30.8","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:23:00+00","3","3","3","30.8","30.8","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:24:00+00","3","3","3","30.8","30.8","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:25:00+00","3","3","3","30.9","30.9","2",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:26:00+00","3","3","3","30.9","30.9","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:27:00+00","3","3","3","30.9","30.9","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:28:00+00","3","3","3","30.9","30.9","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:29:00+00","2","2","2","31","31","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:30:00+00","2","2","2","31","31","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:31:00+00","2","2","2","30.9","30.9","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:32:00+00","3","3","3","31","31","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:33:00+00","3","3","3","31","31","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:34:00+00","3","3","3","31.1","31.1","2",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:35:00+00","3","3","3","31.2","31.2","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:36:00+00","3","3","3","31.2","31.2","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:37:00+00","2","3","3","31.1","31.1","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:38:00+00","2","3","3","31.2","31.2","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:39:00+00","2","2","2","31.2","31.2","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:40:00+00","2","2","2","31.2","31.2","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:41:00+00","2","2","2","31.3","31.3","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:42:00+00","3","3","3","31.3","31.3","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:43:00+00","2","2","2","31.3","31.3","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:44:00+00","2","2","2","31.3","31.3","2",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:45:00+00","2","2","2","31.3","31.3","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:46:00+00","3","4","4","31.4","31.4","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:47:00+00","2","3","3","31.4","31.4","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:48:00+00","3","4","4","31.4","31.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:49:00+00","3","3","3","31.4","31.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:50:00+00","3","3","3","31.5","31.5","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:51:00+00","2","3","3","31.5","31.5","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:52:00+00","3","3","3","31.5","31.5","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:53:00+00","3","3","3","31.5","31.5","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:54:00+00","3","3","3","31.6","31.6","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:55:00+00","3","3","3","31.6","31.6","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:56:00+00","2","3","3","31.5","31.5","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:57:00+00","3","3","3","31.6","31.6","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:58:00+00","1","2","2","31.6","31.6","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:59:00+00","2","2","2","31.7","31.7","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:00:00+00","2","3","3","31.7","31.7","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:01:00+00","3","3","3","31.7","31.7","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:02:00+00","2","2","2","31.8","31.8","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:03:00+00","2","2","2","31.8","31.8","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:04:00+00","3","3","3","31.8","31.8","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:05:00+00","3","4","4","31.8","31.8","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:06:00+00","3","4","4","31.8","31.8","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:07:00+00","2","2","2","31.9","31.9","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:08:00+00","3","3","3","31.9","31.9","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:09:00+00","3","3","3","31.8","31.8","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:10:00+00","2","3","3","31.9","31.9","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:11:00+00","3","3","3","31.9","31.9","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:12:00+00","2","2","2","32","32","4",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:13:00+00","2","2","2","32","32","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:14:00+00","2","2","2","32","32","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:15:00+00","3","3","3","32","32","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:16:00+00","2","3","3","32","32","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:17:00+00","2","3","3","32.1","32.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:18:00+00","2","2","2","32","32","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:19:00+00","2","3","3","32.1","32.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:20:00+00","2","2","2","32.1","32.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:21:00+00","2","2","2","32.2","32.2","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:22:00+00","2","3","3","32.1","32.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:23:00+00","2","2","2","32.2","32.2","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:24:00+00","2","2","2","32.2","32.2","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:25:00+00","2","3","3","32.2","32.2","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:26:00+00","3","3","3","32.2","32.2","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:27:00+00","2","2","2","32.2","32.2","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:28:00+00","2","2","2","32.3","32.3","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:29:00+00","2","3","3","32.3","32.3","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:30:00+00","2","2","2","32.4","32.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:31:00+00","3","3","3","32.3","32.3","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:32:00+00","3","3","3","32.3","32.3","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:33:00+00","3","3","3","32.4","32.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:34:00+00","2","3","3","32.4","32.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:35:00+00","3","5","5","32.4","32.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:36:00+00","2","3","3","32.4","32.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:37:00+00","3","3","3","32.4","32.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:38:00+00","2","2","2","32.5","32.5","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:39:00+00","3","3","3","32.5","32.5","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:40:00+00","3","3","3","32.5","32.5","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:41:00+00","2","2","2","32.6","32.6","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:42:00+00","2","2","2","32.5","32.5","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:43:00+00","3","3","3","32.5","32.5","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:44:00+00","3","4","4","32.6","32.6","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:45:00+00","3","3","3","32.6","32.6","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:46:00+00","3","3","3","32.6","32.6","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:47:00+00","2","3","3","32.6","32.6","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:48:00+00","3","3","3","32.6","32.6","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:49:00+00","3","3","3","32.7","32.7","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:50:00+00","3","3","3","32.6","32.6","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:51:00+00","3","4","4","32.7","32.7","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:52:00+00","3","3","3","32.7","32.7","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:53:00+00","4","5","5","32.7","32.7","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:54:00+00","3","3","3","32.7","32.7","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:55:00+00","3","3","3","32.7","32.7","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:56:00+00","2","3","3","32.7","32.7","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:57:00+00","2","3","3","32.7","32.7","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:58:00+00","4","5","5","32.7","32.7","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:59:00+00","3","4","4","32.8","32.8","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:00:00+00","3","3","3","32.8","32.8","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:01:00+00","3","3","3","32.8","32.8","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:02:00+00","3","4","4","32.9","32.9","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:03:00+00","2","2","2","32.9","32.9","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:04:00+00","3","3","3","32.8","32.8","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:05:00+00","3","3","3","32.9","32.9","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:06:00+00","4","4","4","32.8","32.8","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:07:00+00","3","4","4","32.9","32.9","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:08:00+00","3","3","3","33","33","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:09:00+00","3","3","3","32.9","32.9","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:10:00+00","3","4","4","32.9","32.9","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:11:00+00","3","3","3","33","33","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:12:00+00","3","3","3","32.9","32.9","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:13:00+00","4","4","4","32.8","32.8","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:14:00+00","3","3","3","33","33","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:15:00+00","3","4","4","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:16:00+00","3","3","3","33","33","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:17:00+00","4","4","4","33","33","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:18:00+00","4","4","4","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:19:00+00","3","4","4","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:20:00+00","3","4","4","33","33","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:21:00+00","4","5","5","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:22:00+00","3","3","3","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:23:00+00","3","3","3","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:24:00+00","4","4","4","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:25:00+00","3","3","3","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:26:00+00","3","4","4","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:27:00+00","4","4","4","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:28:00+00","2","3","3","33","33","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:29:00+00","3","3","3","33","33","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:30:00+00","4","4","4","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:31:00+00","3","4","4","33","33","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:32:00+00","4","4","4","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:33:00+00","3","4","4","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:34:00+00","3","4","4","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:35:00+00","3","4","4","33","33","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:36:00+00","3","3","3","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:37:00+00","2","2","2","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:38:00+00","3","3","3","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:39:00+00","4","4","4","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:40:00+00","4","4","4","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:41:00+00","3","3","3","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:42:00+00","2","2","2","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:43:00+00","3","3","3","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:44:00+00","3","4","4","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:45:00+00","4","4","4","33","33","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:46:00+00","3","3","3","33","33","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:47:00+00","4","4","4","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:48:00+00","4","4","4","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:49:00+00","3","3","3","33","33","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:50:00+00","3","3","3","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:51:00+00","4","4","4","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:52:00+00","4","4","4","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:53:00+00","3","3","3","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:54:00+00","3","3","3","33","33","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:55:00+00","3","3","3","33","33","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:56:00+00","3","4","4","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:57:00+00","4","4","4","33","33","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:58:00+00","4","4","4","33","33","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:59:00+00","3","4","4","33","33","0",NULL,"Domicile","Marcher"
"9999966","2019-10-22 00:00:00+00","4","4","4","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-22 00:01:00+00","3","3","3","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-22 00:02:00+00","3","4","4","33","33","0",NULL,"Domicile","Marcher"
"9999966","2019-10-22 00:03:00+00","3","3","3","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-22 00:04:00+00","2","2","2","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-22 00:05:00+00","4","4","4","33","33","0",NULL,"Domicile","Marcher"
"9999966","2019-10-22 00:06:00+00","3","3","3","33","33","0",NULL,"Domicile","Marcher"
"9999966","2019-10-22 00:07:00+00","3","3","3","33","33","0",NULL,"Domicile","Marcher"
"9999966","2019-10-22 00:08:00+00","3","4","4","33.1","33.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-22 00:09:00+00","3","3","3","33","33","0",NULL,"Domicile","Marcher"
"9999966","2019-10-22 00:10:00+00","3","3","3","33","33","0",NULL,"Domicile","Marcher"
"9999966","2019-10-22 00:11:00+00","4","4","4","33","33","0",NULL,"Domicile","Marcher"
"9999966","2019-10-22 00:12:00+00","4","4","4","33.1","33.1","0",NULL,"Domicile","Marcher"
