"participant_virtual_id","time","PM2.5","PM10","PM1.0","Temperature","Humidity","NO2","BC","activity","event"
"9999946","2019-10-19 10:32:00+00","0","0","0","21","21",NULL,NULL,"Domicile",NULL
"9999946","2019-10-19 10:33:00+00","0","0","0","21.2","21.2",NULL,NULL,"Domicile",NULL
"9999946","2019-10-19 10:34:00+00","1","2","2","21.4","21.4",NULL,NULL,"Domicile",NULL
"9999946","2019-10-19 10:35:00+00","0","1","1","21.5","21.5",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:36:00+00","0","1","1","21.7","21.7",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:37:00+00","0","2","2","21.9","21.9",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:38:00+00","0","1","1","22","22",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:39:00+00","1","2","2","22.1","22.1",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:40:00+00","5","8","8","22.3","22.3",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:41:00+00","53","70","70","22.4","22.4",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:42:00+00","48","69","69","22.5","22.5",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:43:00+00","17","25","25","22.6","22.6",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:44:00+00","34","48","48","22.7","22.7",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:45:00+00","66","86","86","22.8","22.8",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:46:00+00","124","162","162","23.1","23.1",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:47:00+00","167","215","215","23.1","23.1",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:48:00+00","131","173","173","23.1","23.1",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:49:00+00","138","178","178","23.2","23.2",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:50:00+00","129","171","171","23.4","23.4",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 10:51:00+00","117","158","158","23.5","23.5",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 10:52:00+00","103","137","137","23.5","23.5",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 10:53:00+00","100","135","135","23.6","23.6",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 10:54:00+00","126","171","171","23.7","23.7",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 10:55:00+00","125","169","169","23.7","23.7",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 10:56:00+00","115","151","151","23.8","23.8",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 10:57:00+00","90","120","120","23.9","23.9",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 10:58:00+00","83","111","111","24.1","24.1",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 10:59:00+00","85","117","117","24.1","24.1",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 11:00:00+00","92","119","119","24","24",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 11:01:00+00","75","99","99","24.1","24.1",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 11:02:00+00","80","107","107","24.2","24.2",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 11:03:00+00","96","129","129","24.3","24.3",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 11:04:00+00","88","117","117","24.3","24.3",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 11:05:00+00","56","75","75","24.4","24.4",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:06:00+00","29","38","38","24.4","24.4",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:07:00+00","16","21","21","24.4","24.4",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:08:00+00","10","13","13","24.4","24.4",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:09:00+00","7","9","9","24.5","24.5",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:10:00+00","6","8","8","24.4","24.4",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:11:00+00","5","8","8","24.4","24.4",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:12:00+00","2","4","4","24.4","24.4",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:13:00+00","3","7","7","24.4","24.4",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:14:00+00","3","4","4","24.4","24.4",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:15:00+00","2","4","4","24.4","24.4",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:16:00+00","3","4","4","24.3","24.3",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:17:00+00","2","3","3","24.5","24.5",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:18:00+00","2","2","2","24.4","24.4",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:19:00+00","2","2","2","24.3","24.3",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:20:00+00","2","3","3","24.3","24.3",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:21:00+00","1","2","2","24.3","24.3",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:22:00+00","1","1","1","24.2","24.2",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:23:00+00","1","2","2","24.1","24.1",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:24:00+00","1","2","2","24","24",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:25:00+00","1","2","2","23.8","23.8",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:26:00+00","1","2","2","23.7","23.7",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:27:00+00","1","1","1","23.5","23.5",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:28:00+00","1","1","1","23.4","23.4",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:29:00+00","1","1","1","23.3","23.3",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:30:00+00","1","2","2","23.1","23.1",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:31:00+00","1","1","1","23.1","23.1",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:32:00+00","1","2","2","22.8","22.8",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:33:00+00","2","2","2","22.7","22.7",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:34:00+00","1","1","1","22.5","22.5",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:35:00+00","1","2","2","22.5","22.5",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:36:00+00","1","1","1","22.2","22.2",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:37:00+00","1","2","2","22.1","22.1",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:38:00+00","1","1","1","22","22",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:39:00+00","1","1","1","21.9","21.9",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:40:00+00","1","1","1","21.8","21.8",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:41:00+00","1","1","1","21.7","21.7",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:42:00+00","1","2","2","21.5","21.5",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:43:00+00","0","1","1","21.5","21.5",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:44:00+00","1","1","1","21.3","21.3",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:45:00+00","1","1","1","21.2","21.2",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:46:00+00","1","1","1","21.1","21.1",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:47:00+00","1","1","1","21.1","21.1",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:48:00+00","1","1","1","20.9","20.9",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:49:00+00","0","1","1","21.1","21.1",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:50:00+00","33","98","98","20.9","20.9",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:51:00+00","6","16","16","20.9","20.9",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:52:00+00","0","2","2","20.8","20.8",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:53:00+00","1","1","1","20.7","20.7",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:54:00+00","1","1","1","20.7","20.7",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:55:00+00","1","1","1","20.6","20.6",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:56:00+00","1","2","2","20.7","20.7",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:57:00+00","0","1","1","20.5","20.5",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:58:00+00","0","4","4",NULL,NULL,NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:59:00+00","0","1","1","20.4","20.4",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:01:00+00","0","0","0","20.5","20.5",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:02:00+00","0","0","0","20.7","20.7",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:03:00+00","0","2","2","20.7","20.7",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:04:00+00","1","2","2","20.7","20.7",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:05:00+00","1","1","1","20.8","20.8",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:06:00+00","0","1","1","20.9","20.9",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:07:00+00","0","1","1","21","21",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:08:00+00","0","1","1","21.1","21.1",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:09:00+00","0","0","0","21.2","21.2",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:10:00+00","3","11","11","21.2","21.2",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:11:00+00","4","13","13","21.4","21.4",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:12:00+00","4","13","13","21.4","21.4",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:13:00+00","3","6","6","21.5","21.5",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:14:00+00","2","7","7","21.6","21.6",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:15:00+00","1","2","2","21.7","21.7",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:16:00+00","0","1","1","21.8","21.8",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:17:00+00","0","2","2","21.9","21.9",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:18:00+00","1","2","2","21.8","21.8",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:19:00+00","0","1","1","22.1","22.1",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:20:00+00","1","1","1","22.1","22.1",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:21:00+00","1","2","2","22.2","22.2",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:22:00+00","0","1","1","22.2","22.2",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:23:00+00","0","1","1","22.3","22.3",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:24:00+00","1","2","2","22.4","22.4",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:25:00+00","0","1","1","22.7","22.7",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:26:00+00","1","2","2","22.8","22.8",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:27:00+00","1","1","1","22.9","22.9",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:28:00+00","1","2","2","22.8","22.8",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:29:00+00","1","2","2","22.9","22.9",NULL,NULL,"Domicile","Fermeture De Fenêtre"
"9999946","2019-10-19 12:30:00+00","0","0","0","23","23",NULL,NULL,"Domicile","Fermeture De Fenêtre"
"9999946","2019-10-19 12:31:00+00","0","0","0","23.1","23.1",NULL,NULL,"Domicile","Fermeture De Fenêtre"
"9999946","2019-10-19 12:32:00+00","0","1","1","23.2","23.2",NULL,NULL,"Domicile","Fermeture De Fenêtre"
"9999946","2019-10-19 12:33:00+00","1","2","2","23.1","23.1",NULL,NULL,"Domicile","Fermeture De Fenêtre"
"9999946","2019-10-19 12:34:00+00","1","2","2","23.2","23.2",NULL,NULL,"Domicile","Fermeture De Fenêtre"
"9999946","2019-10-19 12:35:00+00","0","1","1","23.3","23.3",NULL,NULL,"Domicile","Fermeture De Fenêtre"
"9999946","2019-10-19 12:36:00+00","0","1","1","23.2","23.2",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:37:00+00","0","0","0","22.8","22.8",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:38:00+00","0","2","2","22.5","22.5",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:39:00+00","0","1","1","22","22",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:40:00+00","0","0","0","21.8","21.8",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:41:00+00","1","1","1","21.4","21.4",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:42:00+00","2","3","3","21","21",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:43:00+00","0","1","1","20.6","20.6",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:44:00+00","1","1","1","20.5","20.5",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:45:00+00","1","1","1","20.2","20.2",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:46:00+00","3","7","7","20","20",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:47:00+00","1","2","2","19.7","19.7",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:48:00+00","1","2","2","19.7","19.7",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:49:00+00","3","3","3","19.6","19.6",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:50:00+00","2","2","2","19.5","19.5",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:51:00+00","2","3","3","19.6","19.6",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:52:00+00","4","6","6","19.6","19.6",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:53:00+00","5","8","8","19.4","19.4",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:54:00+00","4","5","5","19.3","19.3",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:55:00+00","7","9","9","19.6","19.6",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:56:00+00","2","6","6","19.6","19.6",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:57:00+00","4","4","4","19.5","19.5",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:58:00+00","9","10","10","19.8","19.8",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:59:00+00","3","5","5","19.8","19.8",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:00:00+00","3","4","4","19.6","19.6",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:01:00+00","8","9","9","19.5","19.5",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:02:00+00","6","6","6","19.4","19.4",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:03:00+00","3","4","4","19.2","19.2",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:04:00+00","3","3","3","19.1","19.1",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:05:00+00","4","4","4","18.9","18.9",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:06:00+00","3","4","4","19","19",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:07:00+00","3","3","3","18.7","18.7",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:08:00+00","4","5","5","18.7","18.7",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:09:00+00","3","4","4","18.5","18.5",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:10:00+00","2","2","2","18.7","18.7",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:11:00+00","1","2","2","18.9","18.9",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:12:00+00","1","1","1","19.6","19.6",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:13:00+00","1","2","2","19.6","19.6",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:14:00+00","1","2","2","19.3","19.3",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:15:00+00","1","1","1","19.1","19.1",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:16:00+00","0","1","1","20","20",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:17:00+00","1","2","2","19.2","19.2",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:18:00+00","0","1","1","19.1","19.1",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:19:00+00","0","0","0","18.9","18.9",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:20:00+00","0","1","1","18.9","18.9",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:21:00+00","1","2","2","18.8","18.8",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:22:00+00","1","2","2","18.6","18.6",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:23:00+00","1","1","1","18.4","18.4",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:24:00+00","4","6","6","18.4","18.4",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:25:00+00","0","0","0","18.2","18.2",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:26:00+00","0","0","0","18.1","18.1",NULL,NULL,"Rue","Fumer"
"9999946","2019-10-19 13:27:00+00","0","0","0","18.4","18.4",NULL,NULL,"Rue","Fumer"
"9999946","2019-10-19 13:28:00+00","0","1","1","18.4","18.4",NULL,NULL,"Rue","Fumer"
"9999946","2019-10-19 13:29:00+00","0","1","1","18.6","18.6",NULL,NULL,"Rue","Fumer"
"9999946","2019-10-19 13:30:00+00","0","0","0","18.8","18.8",NULL,NULL,"Rue","Fumer"
"9999946","2019-10-19 13:31:00+00","0","1","1","19.1","19.1",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:32:00+00","0","2","2","19.3","19.3",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:33:00+00","0","0","0","19.4","19.4",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:34:00+00","0","1","1","19.6","19.6",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:35:00+00","0","0","0","19.8","19.8",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:36:00+00","0","1","1","20.1","20.1",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:37:00+00","0","0","0","20.2","20.2",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:38:00+00","0","0","0","20.5","20.5",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:39:00+00","0","0","0","20.7","20.7",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:40:00+00","0","0","0","20.8","20.8",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:41:00+00","11","11","11","20.9","20.9",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:42:00+00","3","5","5","21.1","21.1",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:43:00+00","0","0","0","21.3","21.3",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:44:00+00","0","0","0","21.4","21.4",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:45:00+00","0","0","0","21.5","21.5",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:46:00+00","0","0","0","21.7","21.7",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:47:00+00","0","0","0","21.7","21.7",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:48:00+00","0","0","0","21.8","21.8",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:49:00+00","0","0","0","22.1","22.1",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:50:00+00","0","0","0","22.1","22.1",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:51:00+00","0","0","0","22.3","22.3",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:52:00+00","0","0","0","22.3","22.3",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:53:00+00","0","0","0","22.4","22.4",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:54:00+00","0","0","0","22.6","22.6",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:55:00+00","0","0","0","22.7","22.7",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:56:00+00","0","0","0","22.7","22.7",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:57:00+00","0","0","0","22.9","22.9",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:58:00+00","0","0","0","22.9","22.9",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:59:00+00","0","1","1","23","23",NULL,NULL,"Domicile","Fumer"
