"participant_virtual_id","time","PM2.5","PM10","PM1.0","Température","Humidité","NO2","BC","activity","event"
"9999916","2019-10-19 17:35:00+00","71","79","46","23","52.2","7","3902","Domicile","Marcher"
"9999916","2019-10-19 17:36:00+00","77","85","49","22.9","52","6","3371","Domicile","Marcher"
"9999916","2019-10-19 17:37:00+00","70","76","46","23.1","52.2","7","3663","Domicile","Marcher"
"9999916","2019-10-19 17:38:00+00","67","76","45","23.1","52","6","3515","Domicile","Marcher"
"9999916","2019-10-19 17:39:00+00","70","77","46","23.2","52","9","3418","Domicile","Marcher"
"9999916","2019-10-19 17:40:00+00","69","74","45","23.2","52","9","3437","Domicile","Marcher"
"9999916","2019-10-19 17:41:00+00","68","74","45","23.3","51.9","7","3507","Domicile","Marcher"
"9999916","2019-10-19 17:42:00+00","67","73","45","23.3","51.8","10","3455","Domicile","Marcher"
"9999916","2019-10-19 17:43:00+00","67","74","46","23.3","51.7","10","3487","Domicile","Marcher"
"9999916","2019-10-19 17:44:00+00","71","76","47","23.4","51.6","11","3591","Domicile","Marcher"
"9999916","2019-10-19 17:45:00+00","69","76","46","23.5","51.5","10","3605","Domicile","Marcher"
"9999916","2019-10-19 17:46:00+00","71","76","46","23.6","51.5","11","3593","Domicile","Marcher"
"9999916","2019-10-19 17:47:00+00","70","77","46","23.6","51.3","12","3552","Domicile","Marcher"
"9999916","2019-10-19 17:48:00+00","68","73","45","23.6","51.2","11","3573","Domicile","Marcher"
"9999916","2019-10-19 17:49:00+00","66","72","45","23.6","51","10","3641","Domicile","Marcher"
"9999916","2019-10-19 17:50:00+00","70","76","45","23.7","51","10","3535","Domicile","Marcher"
"9999916","2019-10-19 17:51:00+00","68","72","45","23.8","51","10","3530","Domicile","Marcher"
"9999916","2019-10-19 17:52:00+00","65","71","43","23.8","50.9","12","3425","Domicile","Marcher"
"9999916","2019-10-19 17:53:00+00","64","70","42","23.8","50.8","10","3471","Domicile","Marcher"
"9999916","2019-10-19 17:54:00+00","65","71","43","23.8","50.7","13","3462","Domicile","Marcher"
"9999916","2019-10-19 17:55:00+00","64","70","42","23.9","50.7","12","3392","Domicile","Marcher"
"9999916","2019-10-19 17:56:00+00","62","67","44","23.9","50.6","12","3464","Domicile","Marcher"
"9999916","2019-10-19 17:57:00+00","63","65","42","24","50.6","13","3436","Domicile","Marcher"
"9999916","2019-10-19 17:58:00+00","64","69","42","23.9","50.4","14","3414","Domicile","Marcher"
"9999916","2019-10-19 17:59:00+00","65","71","42","24.1","50.5","12","3457","Domicile","Marcher"
"9999916","2019-10-19 18:00:00+00","62","68","42","24.1","50.4","14","3413","Domicile","Marcher"
"9999916","2019-10-19 18:01:00+00","65","73","43","24.1","50.3","15","3421","Domicile","Marcher"
"9999916","2019-10-19 18:02:00+00","64","69","44","24.2","50.3","14","3379","Domicile","Marcher"
"9999916","2019-10-19 18:03:00+00","64","72","43","24.2","50.2","17","3417","Domicile","Marcher"
"9999916","2019-10-19 18:04:00+00","63","68","43","24.2","50.1","15","3392","Domicile","Marcher"
"9999916","2019-10-19 18:05:00+00","64","70","42","24.3","50.1","16","3390","Domicile","Marcher"
"9999916","2019-10-19 18:06:00+00","63","68","41","24.3","50","17","3369","Domicile","Marcher"
"9999916","2019-10-19 18:07:00+00","61","67","40","24.4","50","16","3358","Domicile","Marcher"
"9999916","2019-10-19 18:08:00+00","63","69","41","24.4","50","18","3358","Domicile","Marcher"
"9999916","2019-10-19 18:09:00+00","62","68","42","24.4","49.9","18","3352","Domicile","Marcher"
"9999916","2019-10-19 18:10:00+00","60","65","41","24.4","49.8","18","3346","Domicile","Marcher"
"9999916","2019-10-19 18:11:00+00","62","69","41","24.5","49.8","19","3336","Domicile","Marcher"
"9999916","2019-10-19 18:12:00+00","63","69","41","24.5","49.7","16","3313","Domicile","Marcher"
"9999916","2019-10-19 18:13:00+00","64","70","42","24.5","49.6","22","3355","Domicile","Marcher"
"9999916","2019-10-19 18:14:00+00","65","69","42","24.5","49.6","24","3381","Domicile","Marcher"
"9999916","2019-10-19 18:15:00+00","61","69","41","24.6","49.6","21","3363","Domicile","Marcher"
"9999916","2019-10-19 18:16:00+00","62","67","40","24.7","49.6","26","3341","Domicile","Marcher"
"9999916","2019-10-19 18:17:00+00","61","69","40","24.7","49.6","25","3226","Domicile","Marcher"
"9999916","2019-10-19 18:18:00+00","63","69","40","24.8","49.7","24","3253","Domicile","Marcher"
"9999916","2019-10-19 18:19:00+00","61","67","38","24.9","49.7","22","3265","Domicile","Marcher"
"9999916","2019-10-19 18:20:00+00","58","62","38","24.9","49.6","21","3205","Domicile","Marcher"
"9999916","2019-10-19 18:21:00+00","56","61","36","24.9","49.5","21","3200","Domicile","Marcher"
"9999916","2019-10-19 18:22:00+00","58","62","38","24.9","49.5","23","3156","Domicile","Marcher"
"9999916","2019-10-19 18:23:00+00","58","64","38","25","49.5","21","3185","Domicile","Marcher"
"9999916","2019-10-19 18:24:00+00","56","61","37","25.1","49.4","21","3137","Domicile","Marcher"
"9999916","2019-10-19 18:25:00+00","54","58","37","25.1","49.4","21","3034","Domicile","Marcher"
"9999916","2019-10-19 18:26:00+00","57","62","37","25.2","49.4","19","3096","Domicile","Marcher"
"9999916","2019-10-19 18:27:00+00","53","57","36","25","49.2","23","3005","Domicile","Marcher"
"9999916","2019-10-19 18:28:00+00","56","59","36","25.2","49.2","19","2980","Domicile","Marcher"
"9999916","2019-10-19 18:29:00+00","53","58","36","25.2","49.1","19","2982","Domicile","Marcher"
"9999916","2019-10-19 18:30:00+00","52","58","35","25.2","49","23","2928","Domicile","Marcher"
"9999916","2019-10-19 18:31:00+00","52","55","35","25.3","49","23","2973","Domicile","Marcher"
"9999916","2019-10-19 18:32:00+00","53","58","35","25.3","48.9","22","2942","Domicile","Marcher"
"9999916","2019-10-19 18:33:00+00","52","58","35","25.3","48.9","23","2954","Domicile","Marcher"
"9999916","2019-10-19 18:34:00+00","54","57","35","25.4","48.9","23","2938","Domicile","Marcher"
"9999916","2019-10-19 18:35:00+00","49","52","35","25.4","48.8","23","2925","Domicile","Marcher"
"9999916","2019-10-19 18:36:00+00","49","54","34","25.4","48.8","23","2889","Domicile","Marcher"
"9999916","2019-10-19 18:37:00+00","52","58","35","25.5","48.8","26","2912","Domicile","Marcher"
"9999916","2019-10-19 18:38:00+00","52","59","36","25.5","48.8","25","2918","Domicile","Marcher"
"9999916","2019-10-19 18:39:00+00","51","56","34","25.5","48.8","23","2935","Domicile","Marcher"
"9999916","2019-10-19 18:40:00+00","50","55","34","25.5","48.7","25","2907","Domicile","Marcher"
"9999916","2019-10-19 22:18:00+00","14","15","9","21","56.1","13","562","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:19:00+00","13","15","9","20.9","59.3","56","835","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:20:00+00","13","14","8","20.9","57.9","0","897","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:21:00+00","12","14","8","21","57.5","0","1081","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:22:00+00","12","12","8","21","57.3","0","2174","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:23:00+00","11","13","8","21.1","57.1","0","489","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:24:00+00","11","12","8","21.1","56.4","0","325","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:25:00+00","11","12","8","21.3","56.1","0","669","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:26:00+00","11","12","8","21.4","55.7","0","1190","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:27:00+00","11","12","8","21.4","55.6","2","-18413","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:28:00+00","11","11","7","21.4","55.4","1","35334","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:29:00+00","10","13","7","21.7","55.6","2","837","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:30:00+00","11","13","7","21.7","55.3","0","167","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:31:00+00","10","11","7","21.8","54.8","0","578","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:32:00+00","11","11","7","22","54.7","2","755","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:33:00+00","10","10","7","22.2","54.5","2","992","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:34:00+00","11","11","7","22.2","54.2","4","947","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:35:00+00","11","11","7","22.3","53.5","0","-969","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:36:00+00","10","12","8","22.5","53.3","3","216","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:37:00+00","11","11","8","22.6","53.1","0","338","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:38:00+00","11","12","8","22.7","52.9","3","411","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:39:00+00","10","11","7","22.9","52.7","1","546","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:40:00+00","9","10","7","23","52.2","0","247","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:41:00+00","10","11","7","23.1","52.3","8","537","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:42:00+00","11","12","8","23.3","52.1","1","687","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:43:00+00","11","12","8","23.3","51.5","1","366","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:44:00+00","11","12","7","23.4","51.2","2","993","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:45:00+00","12","12","8","23.6","51.1","3","570","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:46:00+00","10","11","7","23.7","51.2","5","1216","Domicile","Fermeture De Fenêtre"
"9999916","2019-10-19 22:47:00+00","9","10","7","23.8","51.2","4","97","Domicile","Repos"
"9999916","2019-10-19 22:48:00+00","11","12","7","23.8","50.9","5","1028","Domicile","Repos"
"9999916","2019-10-19 22:49:00+00","10","12","7","24.1","51","2","353","Domicile","Repos"
"9999916","2019-10-19 22:50:00+00","9","9","6","24.1","50.8","1","776","Domicile","Repos"
"9999916","2019-10-19 22:51:00+00","8","10","6","24.2","50.6","4","893","Domicile","Repos"
"9999916","2019-10-19 22:52:00+00","10","10","6","24.3","50.4","5","767","Domicile","Repos"
"9999916","2019-10-19 22:53:00+00","9","11","6","24.3","50.1","3","523","Domicile","Repos"
"9999916","2019-10-19 22:54:00+00","9","9","6","24.4","50","4","1175","Domicile","Repos"
"9999916","2019-10-19 22:55:00+00","8","9","6","24.5","49.8","3","770","Domicile","Repos"
"9999916","2019-10-19 22:56:00+00","9","10","7","24.6","49.7","5","696","Domicile","Repos"
"9999916","2019-10-19 22:57:00+00","8","8","7","24.6","49.5","5","519","Domicile","Repos"
"9999916","2019-10-19 22:58:00+00","10","10","6","24.7","49.4","6","1211","Domicile","Repos"
"9999916","2019-10-19 22:59:00+00","7","8","6","24.6","49.1","5","787","Domicile","Repos"
"9999916","2019-10-19 23:00:00+00","8","9","7","24.9","49.2","7","624","Domicile","Repos"
"9999916","2019-10-19 23:01:00+00","8","10","6","24.9","49","5","819","Domicile","Repos"
"9999916","2019-10-19 23:02:00+00","8","9","6","25.1","48.9","8","903","Domicile","Repos"
"9999916","2019-10-19 23:03:00+00","8","9","6","25.1","48.7","7","699","Domicile","Repos"
"9999916","2019-10-19 23:04:00+00","8","8","6","25.2","48.6","7","666","Domicile","Repos"
"9999916","2019-10-19 23:05:00+00","9","9","6","25.3","48.5","8","837","Domicile","Repos"
"9999916","2019-10-19 23:06:00+00","9","9","6","25.3","48.4","8","801","Domicile","Repos"
"9999916","2019-10-19 23:07:00+00","9","10","6","25.3","48.2","6","981","Domicile","Repos"
"9999916","2019-10-19 23:08:00+00","8","10","6","25.4","48.1","7","706","Domicile","Repos"
"9999916","2019-10-19 23:09:00+00","7","8","6","25.4","48","6","827","Domicile","Repos"
"9999916","2019-10-19 23:10:00+00","8","8","6","25.5","47.9","7","1213","Domicile","Repos"
"9999916","2019-10-19 23:11:00+00","10","10","7","25.5","47.7","7","856","Domicile","Repos"
"9999916","2019-10-19 23:12:00+00","8","10","6","25.6","47.7","7","741","Domicile","Repos"
"9999916","2019-10-19 23:13:00+00","9","10","6","25.6","47.6","6","747","Domicile","Repos"
"9999916","2019-10-19 23:14:00+00","8","9","6","25.8","47.5","8","940","Domicile","Repos"
"9999916","2019-10-19 23:15:00+00","9","9","6","25.7","47.4","7","779","Domicile","Repos"
"9999916","2019-10-19 23:16:00+00","8","9","5","25.8","47.2","7","1025","Domicile","Repos"
"9999916","2019-10-19 23:17:00+00","8","9","6","25.8","47.1","6","417","Domicile","Repos"
"9999916","2019-10-19 23:18:00+00","7","8","6","25.9","47.1","7","969","Domicile","Repos"
"9999916","2019-10-19 23:19:00+00","8","9","5","25.9","47","5","843","Domicile","Repos"
"9999916","2019-10-19 23:20:00+00","8","8","6","26","46.9","8","1067","Domicile","Repos"
"9999916","2019-10-19 23:21:00+00","8","8","5","26.1","46.8","5","655","Domicile","Repos"
"9999916","2019-10-19 23:22:00+00","7","8","6","26","46.6","6","1198","Domicile","Repos"
"9999916","2019-10-19 23:23:00+00","7","7","5","26.1","46.6","8","892","Domicile","Repos"
"9999916","2019-10-19 23:24:00+00","8","8","5","26.1","46.5","6","923","Domicile","Repos"
"9999916","2019-10-19 23:25:00+00","8","8","6","26.2","46.4","6","867","Domicile","Repos"
"9999916","2019-10-19 23:26:00+00","8","9","6","26.2","46.3","7","518","Domicile","Repos"
"9999916","2019-10-19 23:27:00+00","8","8","5","26.3","46.3","7","872","Domicile","Repos"
"9999916","2019-10-19 23:28:00+00","8","8","6","26.3","46.2","5","785","Domicile","Repos"
"9999916","2019-10-19 23:29:00+00","7","7","5","26.3","46","5","893","Domicile","Repos"
"9999916","2019-10-19 23:30:00+00","8","9","6","26.4","46","4","1210","Domicile","Repos"
"9999916","2019-10-19 23:31:00+00","9","9","5","26.4","45.9","5","923","Domicile","Repos"
"9999916","2019-10-19 23:32:00+00","7","7","5","26.5","45.8","5","738","Domicile","Repos"
"9999916","2019-10-19 23:33:00+00","7","7","5","26.5","45.7","7","746","Domicile","Repos"
"9999916","2019-10-19 23:34:00+00","9","9","5","26.5","45.7","5","1128","Domicile","Repos"
"9999916","2019-10-19 23:35:00+00","7","8","5","26.6","45.7","6","828","Domicile","Repos"
"9999916","2019-10-19 23:36:00+00","7","7","5","26.6","45.5","4","523","Domicile","Repos"
"9999916","2019-10-19 23:37:00+00","8","8","6","26.7","45.5","4","1227","Domicile","Repos"
"9999916","2019-10-19 23:38:00+00","8","8","5","26.7","45.4","8","469","Domicile","Repos"
"9999916","2019-10-19 23:39:00+00","8","10","6","26.6","45.3","4","1296","Domicile","Repos"
"9999916","2019-10-19 23:40:00+00","8","8","5","26.7","45.2","4","624","Domicile","Repos"
"9999916","2019-10-19 23:41:00+00","8","9","6","26.8","45.2","6","820","Domicile","Repos"
"9999916","2019-10-19 23:42:00+00","8","9","5","26.8","45","5","766","Domicile","Repos"
"9999916","2019-10-19 23:43:00+00","8","9","5","26.8","45","5","1262","Domicile","Repos"
"9999916","2019-10-19 23:44:00+00","8","9","6","26.8","44.8","6","480","Domicile","Repos"
"9999916","2019-10-19 23:45:00+00","8","9","5","26.9","44.8","4","944","Domicile","Repos"
"9999916","2019-10-19 23:46:00+00","7","8","5","26.9","44.8","4","799","Domicile","Repos"
"9999916","2019-10-19 23:47:00+00","7","8","5","27.1","44.8","4","1174","Domicile","Repos"
"9999916","2019-10-19 23:48:00+00","8","8","6","26.9","44.7","5","804","Domicile","Repos"
"9999916","2019-10-19 23:49:00+00","7","7","5","27","44.6","3","965","Domicile","Repos"
"9999916","2019-10-19 23:50:00+00","7","8","5","27","44.5","5","586","Domicile","Repos"
"9999916","2019-10-19 23:51:00+00","8","8","5","27","44.4","4","851","Domicile","Repos"
"9999916","2019-10-19 23:52:00+00","6","7","5","27.2","44.5","3","872","Domicile","Repos"
"9999916","2019-10-19 23:53:00+00","8","8","5","27.1","44.3","4","999","Domicile","Repos"
"9999916","2019-10-19 23:54:00+00","7","7","5","27.2","44.3","4","778","Domicile","Repos"
"9999916","2019-10-19 23:55:00+00","7","8","5","27.2","44.2","3","1150","Domicile","Repos"
"9999916","2019-10-19 23:56:00+00","7","7","5","27.2","44.1","4","588","Domicile","Repos"
"9999916","2019-10-19 23:57:00+00","8","9","5","27.2","44","3","1151","Domicile","Repos"
"9999916","2019-10-19 23:58:00+00","6","7","5","27.4","44.1","7","912","Domicile","Repos"
"9999916","2019-10-19 23:59:00+00","7","8","5","27.4","44","5","825","Domicile","Repos"
"9999916","2019-10-20 00:00:00+00","7","8","4","27.4","43.9","3","900","Domicile","Repos"
"9999916","2019-10-20 00:01:00+00","8","10","6","27.4","43.9","4","882","Domicile","Repos"
"9999916","2019-10-20 00:02:00+00","8","8","6","27.5","43.8","3","734","Domicile","Repos"
"9999916","2019-10-20 00:03:00+00","8","8","6","27.5","43.7","2","1036","Domicile","Repos"
"9999916","2019-10-20 00:04:00+00","8","9","6","27.5","43.7","2","526","Domicile","Repos"
"9999916","2019-10-20 00:05:00+00","7","8","5","27.5","43.6","2","867","Domicile","Repos"
"9999916","2019-10-20 00:06:00+00","7","8","5","27.5","43.5","2","977","Domicile","Repos"
"9999916","2019-10-20 00:07:00+00","7","8","5","27.6","43.4","2","854","Domicile","Repos"
"9999916","2019-10-20 00:08:00+00","6","7","5","27.6","43.3","3","1017","Domicile","Repos"
"9999916","2019-10-20 00:09:00+00","8","9","6","27.6","43.3","4","727","Domicile","Repos"
"9999916","2019-10-20 00:10:00+00","7","7","5","27.7","43.3","2","1260","Domicile","Repos"
"9999916","2019-10-20 00:11:00+00","7","7","5","27.8","43.2","4","525","Domicile","Repos"
"9999916","2019-10-20 00:12:00+00","7","7","5","27.7","43.1","3","1259","Domicile","Repos"
"9999916","2019-10-20 00:13:00+00","6","8","5","27.8","43.1","4","510","Domicile","Repos"
"9999916","2019-10-20 00:14:00+00","7","9","5","27.8","43","3","987","Domicile","Repos"
"9999916","2019-10-20 00:15:00+00","7","8","5","27.9","42.9","3","1124","Domicile","Repos"
"9999916","2019-10-20 00:16:00+00","7","8","6","27.9","42.8","2","1013","Domicile","Repos"
"9999916","2019-10-20 00:17:00+00","6","7","5","28","42.8","3","917","Domicile","Repos"
"9999916","2019-10-20 00:18:00+00","7","8","5","27.9","42.6","3","812","Domicile","Repos"
"9999916","2019-10-20 00:19:00+00","7","9","5","28","42.5","3","1006","Domicile","Repos"
"9999916","2019-10-20 00:20:00+00","7","7","4","28","42.5","3","567","Domicile","Repos"
"9999916","2019-10-20 00:21:00+00","8","9","5","28","42.5","2","1263","Domicile","Repos"
"9999916","2019-10-20 00:22:00+00","8","8","6","28.1","42.5","3","944","Domicile","Repos"
"9999916","2019-10-20 00:23:00+00","6","7","4","28.1","42.4","3","721","Domicile","Repos"
"9999916","2019-10-20 00:24:00+00","7","7","5","28.1","42.4","2","1146","Domicile","Repos"
"9999916","2019-10-20 00:25:00+00","7","7","5","28.2","42.4","3","616","Domicile","Repos"
"9999916","2019-10-20 00:26:00+00","7","7","4","28.1","42.3","4","953","Domicile","Repos"
"9999916","2019-10-20 00:27:00+00","7","8","4","28.1","42.3","3","1022","Domicile","Repos"
"9999916","2019-10-20 00:28:00+00","6","8","5","28.1","42.2","2","1001","Domicile","Repos"
"9999916","2019-10-20 00:29:00+00","7","7","5","28.2","42.2","3","896","Domicile","Repos"
"9999916","2019-10-20 00:30:00+00","6","6","4","28.2","42.2","4","1209","Domicile","Repos"
"9999916","2019-10-20 00:31:00+00","6","7","4","28.2","42.2","3","814","Domicile","Repos"
"9999916","2019-10-20 00:32:00+00","7","8","5","28.2","42.2","2","1016","Domicile","Repos"
"9999916","2019-10-20 00:33:00+00","8","8","5","28.2","42.2","3","1034","Domicile","Repos"
"9999916","2019-10-20 00:34:00+00","7","8","4","28.2","42.1","3","910","Domicile","Repos"
"9999916","2019-10-20 00:35:00+00","8","8","5","28.2","42.1","3","1092","Domicile","Repos"
"9999916","2019-10-20 00:36:00+00","7","8","5","28.2","42.1","2","656","Domicile","Repos"
"9999916","2019-10-20 00:37:00+00","6","7","5","28.1","42","2","1282","Domicile","Repos"
"9999916","2019-10-20 00:38:00+00","8","10","5","28.2","42.1","1","975","Domicile","Repos"
"9999916","2019-10-20 00:39:00+00","8","8","5","28.2","42.1","3","985","Domicile","Repos"
"9999916","2019-10-20 00:40:00+00","7","9","5","28.2","42.1","2","614","Domicile","Repos"
"9999916","2019-10-20 00:41:00+00","6","6","4","28.2","42","3","1014","Domicile","Repos"
"9999916","2019-10-20 00:42:00+00","7","8","5","28.3","42","3","1303","Domicile","Repos"
"9999916","2019-10-20 00:43:00+00","7","8","5","28.2","42","3","632","Domicile","Repos"
"9999916","2019-10-20 00:44:00+00","6","7","5","28.3","42","3","1000","Domicile","Repos"
"9999916","2019-10-20 00:45:00+00","7","7","5","28.2","42","3","1259","Domicile","Repos"
"9999916","2019-10-20 00:46:00+00","7","7","5","28.2","42","3","1015","Domicile","Repos"
"9999916","2019-10-20 00:47:00+00","7","7","5","28.2","41.9","3","639","Domicile","Repos"
"9999916","2019-10-20 00:48:00+00","7","8","4","28.3","42","3","986","Domicile","Repos"
"9999916","2019-10-20 00:49:00+00","7","8","5","28.3","42","3","991","Domicile","Repos"
"9999916","2019-10-20 00:50:00+00","7","7","5","28.2","42","2","1054","Domicile","Repos"
"9999916","2019-10-20 00:51:00+00","7","9","5","28.3","42","3","1178","Domicile","Repos"
"9999916","2019-10-20 00:52:00+00","7","7","5","28.2","42","2","772","Domicile","Repos"
"9999916","2019-10-20 00:53:00+00","7","7","5","28.2","42","2","1020","Domicile","Repos"
"9999916","2019-10-20 00:54:00+00","6","8","4","28.2","42","2","1130","Domicile","Repos"
"9999916","2019-10-20 00:55:00+00","6","6","4","28.2","42","2","949","Domicile","Repos"
"9999916","2019-10-20 00:56:00+00","6","7","4","28.2","42","2","880","Domicile","Repos"
"9999916","2019-10-20 00:57:00+00","8","8","5","28.2","42.1","3","1060","Domicile","Repos"
"9999916","2019-10-20 00:58:00+00","8","8","5","28.2","42","2","930","Domicile","Repos"
"9999916","2019-10-20 00:59:00+00","7","8","5","28.2","42","2","1126","Domicile","Repos"
"9999916","2019-10-20 01:00:00+00","7","8","4","28.1","42","4","735","Domicile","Repos"
"9999916","2019-10-20 01:01:00+00","7","10","5","28.1","42","2","928","Domicile","Repos"
"9999916","2019-10-20 01:02:00+00","8","9","4","28.2","42.1","2","1296","Domicile","Repos"
"9999916","2019-10-20 01:03:00+00","7","7","4","28.2","42.1","2","634","Domicile","Repos"
"9999916","2019-10-20 01:04:00+00","7","7","4","28.2","42.1","2","1021","Domicile","Repos"
"9999916","2019-10-20 01:05:00+00","6","7","5","28.1","42","2","1129","Domicile","Repos"
