"participant_virtual_id","time","PM2.5","PM10","PM1.0","Temperature","Humidite","NO2","BC","activity","event"
"9999932","2019-10-21 14:01:00+00","22","24","14","23.6","51.3","12",NULL,"Bureau",NULL
"9999932","2019-10-21 14:02:00+00","15","16","10","23.6","51.3","6",NULL,"Bureau",NULL
"9999932","2019-10-21 14:03:00+00","9","11","6","23.6","50.6","4",NULL,"Bureau",NULL
"9999932","2019-10-21 14:04:00+00","6","7","4","23.8","50.3","14",NULL,"Bureau",NULL
"9999932","2019-10-21 14:05:00+00","5","6","4","23.8","50","18",NULL,"Bureau",NULL
"9999932","2019-10-21 14:06:00+00","4","5","3","23.8","49.8","9",NULL,"Bureau",NULL
"9999932","2019-10-21 14:07:00+00","3","4","2","23.8","49.5","6",NULL,"Bureau",NULL
"9999932","2019-10-21 14:08:00+00","2","2","1","23.8","49.4","6",NULL,"Bureau",NULL
"9999932","2019-10-21 14:09:00+00","2","2","1","23.8","49.2","10",NULL,"Bureau",NULL
"9999932","2019-10-21 14:10:00+00","2","2","1","23.9","49.2","7",NULL,"Bureau",NULL
"9999932","2019-10-21 14:11:00+00","2","3","1","23.9","49.1","154",NULL,"Bureau",NULL
"9999932","2019-10-21 14:12:00+00","1","1","1","23.8","48.8","38",NULL,"Bureau",NULL
"9999932","2019-10-21 14:13:00+00","1","2","1","23.9","48.8","206",NULL,"Bureau",NULL
"9999932","2019-10-21 14:14:00+00","2","3","1","23.9","48.6","183",NULL,"Bureau",NULL
"9999932","2019-10-21 14:15:00+00","1","2","1","23.9","48.4","7",NULL,"Bureau",NULL
"9999932","2019-10-21 14:16:00+00","0","0","0","23.9","48.3","8",NULL,"Bureau",NULL
"9999932","2019-10-21 14:17:00+00","1","2","0","23.8","48.5","7",NULL,"Bureau",NULL
"9999932","2019-10-21 14:18:00+00","1","1","0","23.8","48.6","7",NULL,"Bureau",NULL
"9999932","2019-10-21 14:19:00+00","1","1","0","23.8","48.5","6",NULL,"Bureau",NULL
"9999932","2019-10-21 14:20:00+00","0","1","0","23.9","48.5","7",NULL,"Bureau",NULL
"9999932","2019-10-21 14:21:00+00","0","1","0","23.9","48.7","10",NULL,"Bureau",NULL
"9999932","2019-10-21 14:22:00+00","0","0","0","24","48.6","250",NULL,"Bureau",NULL
"9999932","2019-10-21 14:23:00+00","0","1","0","23.9","48.4","209",NULL,"Bureau",NULL
"9999932","2019-10-21 14:24:00+00","0","1","0","23.8","48.2","7",NULL,"Bureau",NULL
"9999932","2019-10-21 14:25:00+00","0","0","0","23.9","48.1","24",NULL,"Bureau",NULL
"9999932","2019-10-21 14:26:00+00","0","0","0","23.9","48.1","166",NULL,"Bureau",NULL
"9999932","2019-10-21 14:27:00+00","0","0","0","23.9","48.1","6",NULL,"Bureau",NULL
"9999932","2019-10-21 14:28:00+00","0","0","0","24","48.2","8",NULL,"Bureau",NULL
"9999932","2019-10-21 14:29:00+00","0","0","0","23.9","48.3","10",NULL,"Bureau",NULL
"9999932","2019-10-21 14:30:00+00","0","0","0","24","48.4","9",NULL,"Bureau",NULL
"9999932","2019-10-21 14:31:00+00","0","0","0","23.9","48.4","10",NULL,"Bureau",NULL
"9999932","2019-10-21 14:32:00+00","0","0","0","23.9","48.3","9",NULL,"Bureau",NULL
"9999932","2019-10-21 14:33:00+00","0","0","0","23.9","48.3","7",NULL,"Bureau",NULL
"9999932","2019-10-21 14:34:00+00","0","0","0","23.9","48.1","8",NULL,"Bureau",NULL
"9999932","2019-10-21 14:35:00+00","0","0","0","23.9","48","7",NULL,"Bureau",NULL
"9999932","2019-10-21 14:36:00+00","0","0","0","23.8","47.9","6",NULL,"Bureau",NULL
"9999932","2019-10-21 14:37:00+00","0","1","0","24","48","7",NULL,"Bureau",NULL
"9999932","2019-10-21 14:38:00+00","0","0","0","23.9","48","11",NULL,"Bureau",NULL
"9999932","2019-10-21 14:39:00+00","0","0","0","23.9","47.9","12",NULL,"Bureau",NULL
"9999932","2019-10-21 14:40:00+00","0","1","0","23.9","48","10",NULL,"Bureau",NULL
"9999932","2019-10-21 14:41:00+00","12","14","10","23.9","48.1","9",NULL,"Bureau",NULL
"9999932","2019-10-21 14:42:00+00","24","25","17","23.9","48.2","10",NULL,"Bureau",NULL
"9999932","2019-10-21 14:43:00+00","21","22","15","24","48.2","8",NULL,"Bureau",NULL
"9999932","2019-10-21 14:44:00+00","22","23","16","24","48.2","10",NULL,"Bureau",NULL
"9999932","2019-10-21 14:45:00+00","26","27","20","24","48.2","10",NULL,"Bureau",NULL
"9999932","2019-10-21 14:46:00+00","34","35","24","24","48.2","8",NULL,"Bureau",NULL
"9999932","2019-10-21 14:47:00+00","20","20","15","24","48","6",NULL,"Bureau",NULL
"9999932","2019-10-21 14:48:00+00","13","13","9","24.1","48","10",NULL,"Bureau",NULL
"9999932","2019-10-21 14:49:00+00","8","8","6","24","48","10",NULL,"Bureau",NULL
"9999932","2019-10-21 14:50:00+00","6","6","5","24","48","9",NULL,"Bureau",NULL
"9999932","2019-10-21 14:51:00+00","5","5","4","24","48","9",NULL,"Bureau",NULL
"9999932","2019-10-21 14:52:00+00","4","5","4","24.1","48","10",NULL,"Bureau",NULL
"9999932","2019-10-21 14:53:00+00","3","3","2","24","48.1","8",NULL,"Bureau",NULL
"9999932","2019-10-21 14:54:00+00","3","4","2","24","48.2","8",NULL,"Bureau",NULL
"9999932","2019-10-21 14:55:00+00","2","3","2","24","48.1","8",NULL,"Bureau",NULL
"9999932","2019-10-21 14:56:00+00","3","3","2","23.9","48.1","12",NULL,"Bureau",NULL
"9999932","2019-10-21 14:57:00+00","3","3","2","24","48.2","11",NULL,"Bureau",NULL
"9999932","2019-10-21 14:58:00+00","3","3","2","24","48.2","13",NULL,"Bureau",NULL
"9999932","2019-10-21 14:59:00+00","4","4","2","24","48.2","9",NULL,"Bureau",NULL
"9999932","2019-10-21 15:00:00+00","8","8","5","24.1","48.1","8",NULL,"Bureau",NULL
"9999932","2019-10-21 15:01:00+00","2","2","2","24.1","48","9",NULL,"Bureau",NULL
"9999932","2019-10-21 15:02:00+00","1","2","1","24.1","48","8",NULL,"Bureau",NULL
"9999932","2019-10-21 15:03:00+00","2","3","2","24.1","47.7","11",NULL,"Bureau",NULL
"9999932","2019-10-21 15:04:00+00","12","14","8","24","47.7","13",NULL,"Bureau",NULL
"9999932","2019-10-21 15:05:00+00","10","10","8","24.1","47.7","13",NULL,"Bureau",NULL
"9999932","2019-10-21 15:06:00+00","17","17","12","24.3","47.8","11",NULL,"Bureau",NULL
"9999932","2019-10-21 15:07:00+00","15","16","12","24.2","47.8","12",NULL,"Bureau",NULL
"9999932","2019-10-21 15:08:00+00","16","17","12","24.2","49.1","15",NULL,"Bureau",NULL
"9999932","2019-10-21 15:09:00+00","17","17","12","24.2","48.2","12",NULL,"Bureau",NULL
"9999932","2019-10-21 15:10:00+00","24","26","17","24.3","47.8","9",NULL,"Bureau",NULL
"9999932","2019-10-21 15:11:00+00","21","22","16","24.2","47.6","12",NULL,"Bureau",NULL
"9999932","2019-10-21 15:12:00+00","13","14","10","24.2","47.7","9",NULL,"Bureau",NULL
"9999932","2019-10-21 15:13:00+00","10","11","8","24.1","47.6","11",NULL,"Bureau",NULL
"9999932","2019-10-21 15:14:00+00","7","8","6","24.2","47.6","10",NULL,"Bureau",NULL
"9999932","2019-10-21 15:15:00+00","5","6","4","24.2","47.7","15",NULL,"Bureau",NULL
"9999932","2019-10-21 15:16:00+00","4","4","3","24.1","47.7","13",NULL,"Bureau",NULL
"9999932","2019-10-21 15:17:00+00","4","4","3","24.1","47.7","14",NULL,"Bureau",NULL
"9999932","2019-10-21 15:18:00+00","3","3","2","24.1","47.7","11",NULL,"Bureau",NULL
"9999932","2019-10-21 15:19:00+00","3","3","2","24","47.7","11",NULL,"Bureau",NULL
"9999932","2019-10-21 15:20:00+00","10","10","7","24.1","47.8","14",NULL,"Bureau",NULL
"9999932","2019-10-21 15:21:00+00","14","15","10","23.9","47.8","12",NULL,"Bureau",NULL
"9999932","2019-10-21 15:22:00+00","13","13","9","24.1","48","13",NULL,"Bureau",NULL
"9999932","2019-10-21 15:23:00+00","13","14","9","23.9","47.9","15",NULL,"Bureau",NULL
"9999932","2019-10-21 15:24:00+00","20","22","13","24","48","17",NULL,"Bureau",NULL
"9999932","2019-10-21 15:25:00+00","29","32","18","23.9","48","18",NULL,"Bureau",NULL
"9999932","2019-10-21 15:26:00+00","28","30","18","23.9","48.1","15",NULL,"Bureau",NULL
"9999932","2019-10-21 15:27:00+00","17","18","11","23.9","48.3","16",NULL,"Bureau",NULL
"9999932","2019-10-21 15:28:00+00","14","15","10","23.9","48.4","18",NULL,"Bureau",NULL
"9999932","2019-10-21 15:29:00+00","11","12","8","24.1","48.7","16",NULL,"Bureau",NULL
"9999932","2019-10-21 15:30:00+00","8","8","6","23.9","48.8","15",NULL,"Bureau",NULL
"9999932","2019-10-21 15:31:00+00","6","7","4","23.9","48.8","12",NULL,"Bureau",NULL
"9999932","2019-10-21 15:32:00+00","5","6","3","23.9","48.7","12",NULL,"Bureau",NULL
"9999932","2019-10-21 15:33:00+00","3","4","2","23.8","48.6","12",NULL,"Bureau",NULL
"9999932","2019-10-21 15:34:00+00","3","4","2","23.8","48.6","16",NULL,"Bureau",NULL
"9999932","2019-10-21 15:35:00+00","1","2","1","23.8","48.7","13",NULL,"Bureau",NULL
"9999932","2019-10-21 15:36:00+00","2","2","1","23.7","48.7","12",NULL,"Bureau",NULL
"9999932","2019-10-21 15:37:00+00","1","1","0","23.7","48.7","12",NULL,"Bureau",NULL
"9999932","2019-10-21 15:38:00+00","1","2","1","23.7","48.7","13",NULL,"Bureau",NULL
"9999932","2019-10-21 15:39:00+00","1","2","1","23.8","48.7","15",NULL,"Bureau",NULL
"9999932","2019-10-21 15:40:00+00","1","1","0","23.7","48.7","13",NULL,"Bureau",NULL
"9999932","2019-10-21 15:41:00+00","1","1","1","23.6","48.5","12",NULL,"Bureau",NULL
"9999932","2019-10-21 15:42:00+00","1","1","1","23.7","48.6","14",NULL,"Bureau",NULL
"9999932","2019-10-21 15:43:00+00","0","0","0","23.7","48.6","14",NULL,"Bureau",NULL
"9999932","2019-10-21 15:44:00+00","0","0","0","23.6","48.6","17",NULL,"Bureau",NULL
"9999932","2019-10-21 15:45:00+00","0","0","0","23.6","48.7","13",NULL,"Bureau",NULL
"9999932","2019-10-21 15:46:00+00","3","4","2","23.6","48.7","15",NULL,"Bureau",NULL
"9999932","2019-10-21 15:47:00+00","4","4","3","23.6","48.8","15",NULL,"Bureau",NULL
"9999932","2019-10-21 15:48:00+00","3","3","3","23.6","48.9","11",NULL,"Bureau",NULL
"9999932","2019-10-21 15:49:00+00","3","3","2","23.5","48.8","12",NULL,"Bureau",NULL
"9999932","2019-10-21 15:50:00+00","2","2","1","23.5","48.8","13",NULL,"Bureau",NULL
"9999932","2019-10-21 15:51:00+00","2","2","1","23.5","48.7","11",NULL,"Bureau",NULL
"9999932","2019-10-21 15:52:00+00","1","2","1","23.5","48.6","12",NULL,"Bureau",NULL
"9999932","2019-10-21 15:53:00+00","1","1","1","23.5","48.5","13",NULL,"Bureau",NULL
"9999932","2019-10-21 15:54:00+00","1","1","0","23.6","48.6","13",NULL,"Bureau",NULL
"9999932","2019-10-21 15:55:00+00","0","1","0","23.5","48.6","16",NULL,"Bureau",NULL
"9999932","2019-10-21 15:56:00+00","0","0","0","23.5","48.6","9",NULL,"Bureau",NULL
"9999932","2019-10-21 15:57:00+00","0","0","0","23.5","48.5","14",NULL,"Bureau",NULL
"9999932","2019-10-21 15:58:00+00","0","0","0","23.4","48.5","13",NULL,"Bureau",NULL
"9999932","2019-10-21 15:59:00+00","0","0","0","23.4","48.5","12",NULL,"Bureau",NULL
"9999932","2019-10-21 16:00:00+00","0","0","0","23.5","48.6","14",NULL,"Bureau",NULL
"9999932","2019-10-21 16:01:00+00","0","0","0","23.4","48.6","14",NULL,"Bureau",NULL
"9999932","2019-10-21 16:02:00+00","0","0","0","23.5","48.7","10",NULL,"Bureau",NULL
"9999932","2019-10-21 16:03:00+00","0","0","0","23.4","48.6","13",NULL,"Bureau",NULL
"9999932","2019-10-21 16:04:00+00","0","0","0","23.3","48.6","11",NULL,"Bureau",NULL
"9999932","2019-10-21 16:05:00+00","0","0","0","23.3","48.6","12",NULL,"Bureau",NULL
"9999932","2019-10-21 16:06:00+00","0","0","0","23.4","48.7","12",NULL,"Bureau",NULL
"9999932","2019-10-21 16:07:00+00","0","0","0","23.5","48.8","11",NULL,"Bureau",NULL
"9999932","2019-10-21 16:08:00+00","0","0","0","23.3","48.7","10",NULL,"Bureau",NULL
"9999932","2019-10-21 16:09:00+00","0","1","0","23.3","48.6","9",NULL,"Bureau",NULL
"9999932","2019-10-21 16:10:00+00","0","0","0","23.4","48.7","12",NULL,"Bureau",NULL
"9999932","2019-10-21 16:11:00+00","0","0","0","23.4","48.8","14",NULL,"Bureau",NULL
"9999932","2019-10-21 16:12:00+00","0","0","0","23.2","48.7","11",NULL,"Bureau",NULL
"9999932","2019-10-21 16:13:00+00","0","0","0","23.3","48.8","12",NULL,"Bureau",NULL
"9999932","2019-10-21 16:14:00+00","0","0","0","23.3","48.9","12",NULL,"Bureau",NULL
"9999932","2019-10-21 16:15:00+00","0","0","0","23.3","48.9","8",NULL,"Bureau",NULL
"9999932","2019-10-21 16:16:00+00","0","0","0","23.2","48.9","13",NULL,"Bureau",NULL
"9999932","2019-10-21 16:17:00+00","0","0","0","23.2","48.9","22",NULL,"Bureau",NULL
"9999932","2019-10-21 16:18:00+00","0","0","0","23.2","49.1","31",NULL,"Bureau",NULL
"9999932","2019-10-21 16:19:00+00","0","0","0","23.2","49.2","34",NULL,"Bureau",NULL
"9999932","2019-10-21 16:20:00+00","0","1","0","23","49.3","26",NULL,"Bureau",NULL
"9999932","2019-10-21 16:21:00+00","0","0","0","23.2","49.3","24",NULL,"Bureau",NULL
"9999932","2019-10-21 16:22:00+00","0","0","0","23","49.2","24",NULL,"Bureau",NULL
"9999932","2019-10-21 16:23:00+00","1","1","0","22.9","49.3","24",NULL,"Bureau",NULL
"9999932","2019-10-21 16:24:00+00","0","0","0","22.9","49.4","19",NULL,"Bureau",NULL
"9999932","2019-10-21 16:25:00+00","0","0","0","22.9","49.5","18",NULL,"Bureau",NULL
"9999932","2019-10-21 16:26:00+00","0","0","0","22.8","49.7","18",NULL,"Bureau",NULL
"9999932","2019-10-21 16:27:00+00","0","0","0","22.8","49.6","13",NULL,"Bureau",NULL
"9999932","2019-10-21 16:28:00+00","0","1","0","22.8","49.7","17",NULL,"Bureau",NULL
"9999932","2019-10-21 16:29:00+00","0","0","0","22.7","49.8","16",NULL,"Bureau",NULL
"9999932","2019-10-21 16:30:00+00","0","0","0","22.7","49.8","12",NULL,"Bureau",NULL
"9999932","2019-10-21 16:31:00+00","0","0","0","22.7","50","13",NULL,"Bureau",NULL
"9999932","2019-10-21 16:32:00+00","0","0","0","22.7","50.1","15",NULL,"Bureau",NULL
"9999932","2019-10-21 16:33:00+00","0","0","0","22.6","50","12",NULL,"Bureau",NULL
"9999932","2019-10-21 16:34:00+00","0","0","0","22.6","50","16",NULL,"Bureau",NULL
"9999932","2019-10-21 16:35:00+00","0","0","0","22.5","50.1","17",NULL,"Bureau",NULL
"9999932","2019-10-21 16:36:00+00","0","0","0","22.6","50.3","18",NULL,"Bureau",NULL
"9999932","2019-10-21 16:37:00+00","0","0","0","22.6","50.5","19",NULL,"Bureau",NULL
"9999932","2019-10-21 16:38:00+00","0","0","0","22.5","50.4","18",NULL,"Bureau",NULL
"9999932","2019-10-21 16:39:00+00","0","0","0","22.6","50.4","16",NULL,"Bureau",NULL
"9999932","2019-10-21 16:40:00+00","1","1","0","22.7","50.4","17",NULL,"Bureau",NULL
"9999932","2019-10-21 16:41:00+00","0","1","0","22.6","50.5","12",NULL,"Bureau",NULL
"9999932","2019-10-21 16:42:00+00","1","2","0","22.6","50.7","22",NULL,"Bureau",NULL
"9999932","2019-10-21 16:43:00+00","1","1","0","22.4","49.7","11",NULL,"Bureau",NULL
"9999932","2019-10-21 16:44:00+00","2","2","0","22.3","51.4","28",NULL,"Bureau",NULL
"9999932","2019-10-21 16:45:00+00","2","4","1","22.1","52.6","36",NULL,"Bureau",NULL
"9999932","2019-10-21 16:46:00+00","1","2","0","22.1","53.3","12",NULL,"Bureau",NULL
"9999932","2019-10-21 16:47:00+00","2","3","0","22","52.5","35",NULL,"Bureau",NULL
"9999932","2019-10-21 16:48:00+00","1","2","1","22","50.9","2",NULL,"Bureau",NULL
"9999932","2019-10-21 16:49:00+00","0","1","0","21.9","51.3","18",NULL,"Bureau",NULL
"9999932","2019-10-21 16:50:00+00","0","1","0","21.5","51.7","22",NULL,"Bureau",NULL
"9999932","2019-10-21 16:51:00+00","3","4","1","21.2","53.7","47",NULL,"Bureau",NULL
"9999932","2019-10-21 16:52:00+00","0","0","0","20.9","55.1","30",NULL,"Bureau",NULL
"9999932","2019-10-21 16:53:00+00","0","0","0","20.9","55.4","24",NULL,"Bureau",NULL
"9999932","2019-10-21 16:54:00+00","0","0","0","20.8","55.4","22",NULL,"Bureau",NULL
"9999932","2019-10-21 16:55:00+00","1","1","0","20.8","55.4","23",NULL,"Bureau",NULL
"9999932","2019-10-21 16:56:00+00","2","3","1","20.7","54.6","7",NULL,"Bureau",NULL
"9999932","2019-10-21 16:57:00+00","2","3","1","20.6","57.2","61",NULL,"Bureau",NULL
"9999932","2019-10-21 16:58:00+00","1","1","0","20.6","58.5","31",NULL,"Bureau",NULL
"9999932","2019-10-21 16:59:00+00","1","1","1","20.6","59","29",NULL,"Bus",NULL
"9999932","2019-10-21 17:00:00+00","1","1","1","20.7","58.5","16",NULL,"Bus",NULL
"9999932","2019-10-21 17:01:00+00","1","1","1","20.6","58.6","29",NULL,"Bus",NULL
"9999932","2019-10-21 17:02:00+00","1","1","0","20.8","59.8","36",NULL,"Bus",NULL
"9999932","2019-10-21 17:03:00+00","1","1","0","20.8","59.9","35",NULL,"Bus",NULL
"9999932","2019-10-21 17:04:00+00","1","2","1","20.4","55.8","2",NULL,"Bus",NULL
"9999932","2019-10-21 17:05:00+00","1","2","1","20.2","57.2","29",NULL,"Bus",NULL
"9999932","2019-10-21 17:06:00+00","1","1","1","20.2","57.7","25",NULL,"Bus",NULL
"9999932","2019-10-21 17:07:00+00","1","2","1","20","58.7","32",NULL,"Train",NULL
"9999932","2019-10-21 17:08:00+00","1","2","1","20.2","59.8","38",NULL,"Train",NULL
"9999932","2019-10-21 17:09:00+00","1","2","1","20.2","59.9","24",NULL,"Train",NULL
"9999932","2019-10-21 17:10:00+00","2","3","1","20.3","60.2","26",NULL,"Train",NULL
"9999932","2019-10-21 17:11:00+00","2","2","2","20.5","59.7","19",NULL,"Train",NULL
"9999932","2019-10-21 17:12:00+00","2","2","1","20.6","59.1","19",NULL,"Train",NULL
"9999932","2019-10-21 17:13:00+00","3","5","2","20.9","59.2","17",NULL,"Train",NULL
"9999932","2019-10-21 17:14:00+00","2","3","2","21.1","59.1","20",NULL,"Train",NULL
"9999932","2019-10-21 17:15:00+00","3","3","2","21.1","58.5","12",NULL,"Train",NULL
"9999932","2019-10-21 17:16:00+00","2","2","1","21.3","57.2","17",NULL,"Train",NULL
"9999932","2019-10-21 17:17:00+00","1","2","1","21.6","57.2","17",NULL,"Train",NULL
"9999932","2019-10-21 17:18:00+00","1","1","1","21.8","57","19",NULL,"Train",NULL
"9999932","2019-10-21 17:19:00+00","2","2","1","21.9","56.7","19",NULL,"Train",NULL
"9999932","2019-10-21 17:20:00+00","2","2","1","22.2","55.6","12",NULL,"Train",NULL
"9999932","2019-10-21 17:21:00+00","1","1","0","22.4","55.4","24",NULL,"Train",NULL
"9999932","2019-10-21 17:22:00+00","1","2","1","22.5","54.7","25",NULL,"Train",NULL
"9999932","2019-10-21 17:23:00+00","3","3","2","22.7","54.3","27",NULL,"Train",NULL
"9999932","2019-10-21 17:24:00+00","4","4","3","22.8","53.8","25",NULL,"Train",NULL
"9999932","2019-10-21 17:25:00+00","3","3","2","23","53.6","29",NULL,"Train",NULL
"9999932","2019-10-21 17:26:00+00","2","3","1","23.1","53.2","25",NULL,"Train",NULL
"9999932","2019-10-21 17:27:00+00","3","4","2","23.2","52.9","27",NULL,"Train",NULL
"9999932","2019-10-21 17:28:00+00","14","17","8","23.4","52.6","23",NULL,"Train",NULL
"9999932","2019-10-21 17:29:00+00","13","17","8","23.4","53.7","54",NULL,"Train",NULL
"9999932","2019-10-21 17:30:00+00","15","18","9","23.3","53.2","27",NULL,"Train",NULL
"9999932","2019-10-21 17:31:00+00","32","39","17","23.5","52.7","21",NULL,"Train",NULL
"9999932","2019-10-21 17:32:00+00","32","38","16","23.4","54.2","31",NULL,"Métro",NULL
