"participant_virtual_id","time","PM2.5","PM10","PM1.0","Temperature","Humidite","NO2","BC","activity","event"
"9999966","2019-10-21 20:48:00+00","2","2","1","29.4","44.7","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:49:00+00","3","3","1","29.4","44.7","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:50:00+00","2","3","1","29.5","44.6","2",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:51:00+00","2","3","1","29.5","44.5","2",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:52:00+00","2","2","1","29.6","44.3","2",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:53:00+00","2","2","1","29.7","44.5","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:54:00+00","2","2","1","29.7","44.4","3",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:55:00+00","2","2","1","29.7","44.3","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:56:00+00","2","3","1","29.7","44.1","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:57:00+00","2","2","1","29.8","44","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:58:00+00","1","2","1","29.9","44","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 20:59:00+00","3","4","1","29.9","43.8","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:00:00+00","3","3","1","30","43.7","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:01:00+00","2","3","2","30.1","43.6","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:02:00+00","2","5","1","30.1","43.5","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:03:00+00","2","2","1","30.2","43.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:04:00+00","3","3","1","30.2","43.3","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:05:00+00","1","1","1","30.2","43.2","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:06:00+00","3","3","1","30.2","43.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:07:00+00","2","3","1","30.3","43","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:08:00+00","2","3","1","30.3","42.9","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:09:00+00","2","2","2","30.4","42.8","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:10:00+00","2","2","1","30.4","42.7","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:11:00+00","2","3","1","30.5","42.7","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:12:00+00","2","2","1","30.5","42.6","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:13:00+00","1","2","0","30.5","42.5","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:14:00+00","2","3","1","30.5","42.4","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:15:00+00","3","3","2","30.5","42.3","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:16:00+00","3","3","2","30.6","42.2","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:17:00+00","3","3","2","30.6","42.2","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:18:00+00","2","3","2","30.6","42","2",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:19:00+00","2","2","1","30.7","42","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:20:00+00","2","2","2","30.7","41.9","2",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:21:00+00","2","2","1","30.7","41.8","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:22:00+00","3","3","2","30.8","41.8","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:23:00+00","3","3","1","30.8","41.8","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:24:00+00","3","3","1","30.8","41.6","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:25:00+00","3","3","2","30.9","41.6","2",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:26:00+00","3","3","2","30.9","41.5","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:27:00+00","3","3","2","30.9","41.5","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:28:00+00","3","3","2","30.9","41.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:29:00+00","2","2","1","31","41.3","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:30:00+00","2","2","1","31","41.3","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:31:00+00","2","2","1","30.9","41.2","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:32:00+00","3","3","2","31","41.2","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:33:00+00","3","3","2","31","41.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:34:00+00","3","3","2","31.1","41","2",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:35:00+00","3","3","2","31.2","41","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:36:00+00","3","3","2","31.2","41","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:37:00+00","2","3","1","31.1","41","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:38:00+00","2","3","1","31.2","41","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:39:00+00","2","2","1","31.2","40.9","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:40:00+00","2","2","1","31.2","40.8","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:41:00+00","2","2","1","31.3","40.8","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:42:00+00","3","3","2","31.3","40.8","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:43:00+00","2","2","1","31.3","40.7","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:44:00+00","2","2","1","31.3","40.7","2",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:45:00+00","2","2","1","31.3","40.6","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:46:00+00","3","4","2","31.4","40.6","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:47:00+00","2","3","1","31.4","40.5","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:48:00+00","3","4","2","31.4","40.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:49:00+00","3","3","2","31.4","40.3","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:50:00+00","3","3","1","31.5","40.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:51:00+00","2","3","1","31.5","40.2","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:52:00+00","3","3","1","31.5","40.2","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:53:00+00","3","3","1","31.5","40.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:54:00+00","3","3","1","31.6","40.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:55:00+00","3","3","2","31.6","40.1","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:56:00+00","2","3","1","31.5","40","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:57:00+00","3","3","1","31.6","39.9","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:58:00+00","1","2","1","31.6","39.9","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 21:59:00+00","2","2","1","31.7","39.9","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:00:00+00","2","3","1","31.7","39.9","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:01:00+00","3","3","2","31.7","39.9","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:02:00+00","2","2","1","31.8","39.9","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:03:00+00","2","2","1","31.8","39.9","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:04:00+00","3","3","1","31.8","40","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:05:00+00","3","4","2","31.8","40","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:06:00+00","3","4","2","31.8","40","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:07:00+00","2","2","1","31.9","40","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:08:00+00","3","3","1","31.9","40","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:09:00+00","3","3","2","31.8","39.9","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:10:00+00","2","3","1","31.9","39.8","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:11:00+00","3","3","2","31.9","39.3","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:12:00+00","2","2","1","32","39.7","4",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:13:00+00","2","2","2","32","39.7","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:14:00+00","2","2","2","32","39.7","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:15:00+00","3","3","1","32","39.8","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:16:00+00","2","3","1","32","39.8","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:17:00+00","2","3","1","32.1","39.8","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:18:00+00","2","2","1","32","39.7","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:19:00+00","2","3","1","32.1","39.7","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:20:00+00","2","2","0","32.1","39.7","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:21:00+00","2","2","1","32.2","39.7","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:22:00+00","2","3","1","32.1","39.6","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:23:00+00","2","2","1","32.2","39.6","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:24:00+00","2","2","2","32.2","39.5","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:25:00+00","2","3","1","32.2","39.5","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:26:00+00","3","3","1","32.2","39.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:27:00+00","2","2","1","32.2","39.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:28:00+00","2","2","1","32.3","39.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:29:00+00","2","3","2","32.3","39.3","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:30:00+00","2","2","1","32.4","39.3","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:31:00+00","3","3","1","32.3","39.3","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:32:00+00","3","3","2","32.3","39.2","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:33:00+00","3","3","2","32.4","39.2","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:34:00+00","2","3","1","32.4","39.2","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:35:00+00","3","5","2","32.4","39.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:36:00+00","2","3","1","32.4","39.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:37:00+00","3","3","2","32.4","39","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:38:00+00","2","2","1","32.5","39.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:39:00+00","3","3","2","32.5","39","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:40:00+00","3","3","2","32.5","39","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:41:00+00","2","2","1","32.6","38.9","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:42:00+00","2","2","1","32.5","38.9","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:43:00+00","3","3","1","32.5","38.8","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:44:00+00","3","4","2","32.6","38.8","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:45:00+00","3","3","2","32.6","38.8","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:46:00+00","3","3","2","32.6","38.7","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:47:00+00","2","3","2","32.6","38.7","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:48:00+00","3","3","2","32.6","38.6","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:49:00+00","3","3","1","32.7","38.6","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:50:00+00","3","3","2","32.6","38.6","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:51:00+00","3","4","2","32.7","38.6","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:52:00+00","3","3","2","32.7","38.5","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:53:00+00","4","5","2","32.7","38.5","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:54:00+00","3","3","2","32.7","38.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:55:00+00","3","3","2","32.7","38.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:56:00+00","2","3","1","32.7","38.4","1",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:57:00+00","2","3","1","32.7","38.3","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:58:00+00","4","5","2","32.7","38.3","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 22:59:00+00","3","4","2","32.8","38.3","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:00:00+00","3","3","2","32.8","38.3","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:01:00+00","3","3","1","32.8","38.3","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:02:00+00","3","4","2","32.9","38.3","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:03:00+00","2","2","2","32.9","38.2","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:04:00+00","3","3","2","32.8","38.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:05:00+00","3","3","2","32.9","38.2","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:06:00+00","4","4","2","32.8","38.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:07:00+00","3","4","2","32.9","38.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:08:00+00","3","3","2","33","38.1","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:09:00+00","3","3","2","32.9","38","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:10:00+00","3","4","2","32.9","38","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:11:00+00","3","3","2","33","38","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:12:00+00","3","3","2","32.9","37.9","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:13:00+00","4","4","2","32.8","37.8","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:14:00+00","3","3","2","33","37.9","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:15:00+00","3","4","2","33.1","37.9","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:16:00+00","3","3","2","33","37.8","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:17:00+00","4","4","3","33","37.8","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:18:00+00","4","4","2","33.1","37.8","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:19:00+00","3","4","2","33.1","37.8","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:20:00+00","3","4","2","33","37.7","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:21:00+00","4","5","2","33.1","37.7","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:22:00+00","3","3","2","33.1","37.7","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:23:00+00","3","3","2","33.1","37.7","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:24:00+00","4","4","2","33.1","37.7","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:25:00+00","3","3","2","33.1","37.7","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:26:00+00","3","4","1","33.1","37.6","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:27:00+00","4","4","2","33.1","37.6","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:28:00+00","2","3","2","33","37.5","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:29:00+00","3","3","2","33","37.5","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:30:00+00","4","4","2","33.1","37.6","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:31:00+00","3","4","2","33","37.5","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:32:00+00","4","4","2","33.1","37.6","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:33:00+00","3","4","3","33.1","37.5","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:34:00+00","3","4","2","33.1","37.5","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:35:00+00","3","4","2","33","37.5","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:36:00+00","3","3","2","33.1","37.6","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:37:00+00","2","2","2","33.1","37.5","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:38:00+00","3","3","2","33.1","37.5","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:39:00+00","4","4","2","33.1","37.5","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:40:00+00","4","4","2","33.1","37.5","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:41:00+00","3","3","2","33.1","37.5","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:42:00+00","2","2","2","33.1","37.5","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:43:00+00","3","3","2","33.1","37.5","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:44:00+00","3","4","2","33.1","37.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:45:00+00","4","4","2","33","37.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:46:00+00","3","3","2","33","37.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:47:00+00","4","4","3","33.1","37.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:48:00+00","4","4","2","33.1","37.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:49:00+00","3","3","2","33","37.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:50:00+00","3","3","2","33.1","37.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:51:00+00","4","4","2","33.1","37.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:52:00+00","4","4","2","33.1","37.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:53:00+00","3","3","2","33.1","37.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:54:00+00","3","3","2","33","37.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:55:00+00","3","3","2","33","37.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:56:00+00","3","4","2","33.1","37.5","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:57:00+00","4","4","2","33","37.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:58:00+00","4","4","2","33","37.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-21 23:59:00+00","3","4","2","33","37.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-22 00:00:00+00","4","4","3","33.1","37.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-22 00:01:00+00","3","3","2","33.1","37.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-22 00:02:00+00","3","4","2","33","37.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-22 00:03:00+00","3","3","2","33.1","37.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-22 00:04:00+00","2","2","1","33.1","37.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-22 00:05:00+00","4","4","2","33","37.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-22 00:06:00+00","3","3","2","33","37.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-22 00:07:00+00","3","3","2","33","37.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-22 00:08:00+00","3","4","2","33.1","37.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-22 00:09:00+00","3","3","2","33","37.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-22 00:10:00+00","3","3","2","33","37.4","0",NULL,"Domicile","Marcher"
"9999966","2019-10-22 00:11:00+00","4","4","2","33","37.4","0",NULL,"Domicile","Marcher"
