"participant_virtual_id","time","PM2.5","PM10","PM1.0","Temperature","Humidite","NO2","BC","activity","event"
"999994","2019-10-25 07:17:00+00","4","5","4","22.1","49.3","4",NULL,"Bureau",NULL
"999994","2019-10-25 07:18:00+00","4","4","3","22.2","49.1","7",NULL,"Bureau",NULL
"999994","2019-10-25 07:19:00+00","4","5","4","22.2","48.9","5",NULL,"Bureau",NULL
"999994","2019-10-25 07:20:00+00","5","5","4","22.4","48.6","6",NULL,"Bureau",NULL
"999994","2019-10-25 07:21:00+00","4","4","3","22.4","48.5","7",NULL,"Bureau",NULL
"999994","2019-10-25 07:22:00+00","5","6","4","22.5","48.6","7",NULL,"Bureau",NULL
"999994","2019-10-25 07:23:00+00","5","5","3","22.6","48.7","8",NULL,"Bureau",NULL
"999994","2019-10-25 07:24:00+00","5","5","3","22.8","48.2","8",NULL,"Bureau",NULL
"999994","2019-10-25 07:25:00+00","5","5","4","22.7","48.1","9",NULL,"Bureau",NULL
"999994","2019-10-25 07:26:00+00","4","5","3","22.9","48.1","10",NULL,"Bureau",NULL
"999994","2019-10-25 07:27:00+00","6","6","4","22.9","47.7","11",NULL,"Bureau",NULL
"999994","2019-10-25 07:28:00+00","5","5","4","23","47.6","9",NULL,"Bureau",NULL
"999994","2019-10-25 07:29:00+00","4","4","3","23","47.6","9",NULL,"Bureau",NULL
"999994","2019-10-25 07:30:00+00","5","6","4","23.1","47.6","9",NULL,"Bureau",NULL
"999994","2019-10-25 07:31:00+00","4","5","3","23.2","47.6","10",NULL,"Bureau",NULL
"999994","2019-10-25 07:32:00+00","5","5","3","23.2","47","10",NULL,"Bureau",NULL
"999994","2019-10-25 07:33:00+00","4","4","3","23.2","47.1","10",NULL,"Bureau",NULL
"999994","2019-10-25 07:34:00+00","5","5","4","23.4","46.8","8",NULL,"Bureau",NULL
"999994","2019-10-25 07:35:00+00","5","5","4","23.4","47","8",NULL,"Bureau",NULL
"999994","2019-10-25 07:36:00+00","5","5","4","23.4","46.3","10",NULL,"Bureau",NULL
"999994","2019-10-25 07:37:00+00","4","4","3","23.5","46.4","10",NULL,"Bureau",NULL
"999994","2019-10-25 07:38:00+00","5","5","3","23.6","46.5","10",NULL,"Bureau",NULL
"999994","2019-10-25 07:39:00+00","5","5","4","23.6","46.3","11",NULL,"Bureau",NULL
"999994","2019-10-25 07:40:00+00","4","5","3","23.7","46.1","10",NULL,"Bureau",NULL
"999994","2019-10-25 07:41:00+00","5","5","3","23.8","46.2","10",NULL,"Bureau",NULL
"999994","2019-10-25 07:42:00+00","5","5","4","23.8","46","10",NULL,"Bureau",NULL
"999994","2019-10-25 07:43:00+00","4","4","3","23.8","45.5","10",NULL,"Bureau",NULL
"999994","2019-10-25 07:44:00+00","5","5","4","23.9","45.7","10",NULL,"Bureau",NULL
"999994","2019-10-25 07:45:00+00","5","5","3","23.9","45.6","9",NULL,"Bureau",NULL
"999994","2019-10-25 07:46:00+00","4","4","3","24","45.3","13",NULL,"Bureau",NULL
"999994","2019-10-25 07:47:00+00","4","4","3","24","45.1","11",NULL,"Bureau",NULL
"999994","2019-10-25 07:48:00+00","5","5","4","24.1","45.2","10",NULL,"Bureau",NULL
"999994","2019-10-25 07:49:00+00","5","5","4","24.1","45","9",NULL,"Bureau",NULL
"999994","2019-10-25 07:50:00+00","5","5","4","24.1","44.8","9",NULL,"Bureau",NULL
"999994","2019-10-25 07:51:00+00","5","5","4","24.2","44.7","12",NULL,"Bureau",NULL
"999994","2019-10-25 07:52:00+00","5","5","4","24.3","44.8","9",NULL,"Bureau",NULL
"999994","2019-10-25 07:53:00+00","6","6","4","24.3","44.8","9",NULL,"Bureau",NULL
"999994","2019-10-25 07:54:00+00","5","5","3","24.3","44.7","10",NULL,"Bureau",NULL
"999994","2019-10-25 07:55:00+00","4","5","3","24.4","44.8","11",NULL,"Bureau",NULL
"999994","2019-10-25 07:56:00+00","5","5","4","24.4","44.7","12",NULL,"Bureau",NULL
"999994","2019-10-25 07:57:00+00","5","5","4","24.4","44.4","11",NULL,"Bureau",NULL
"999994","2019-10-25 07:58:00+00","5","5","4","24.4","44.4","10",NULL,"Bureau",NULL
"999994","2019-10-25 07:59:00+00","4","4","3","24.5","44.3","11",NULL,"Bureau",NULL
"999994","2019-10-25 08:00:00+00","5","5","4","24.6","44.2","11",NULL,"Bureau",NULL
"999994","2019-10-25 08:01:00+00","5","5","4","24.6","44.1","8",NULL,"Bureau",NULL
"999994","2019-10-25 08:02:00+00","4","5","3","24.6","43.7","9",NULL,"Bureau",NULL
"999994","2019-10-25 08:03:00+00","4","4","3","24.6","43.5","9",NULL,"Bureau",NULL
"999994","2019-10-25 08:04:00+00","6","6","4","24.6","43.5","10",NULL,"Bureau",NULL
"999994","2019-10-25 08:05:00+00","5","5","4","24.7","43.7","10",NULL,"Bureau",NULL
"999994","2019-10-25 08:06:00+00","4","4","3","24.8","43.8","10",NULL,"Bureau",NULL
"999994","2019-10-25 08:07:00+00","4","4","4","24.8","43.5","9",NULL,"Bureau",NULL
"999994","2019-10-25 08:08:00+00","5","6","4","24.8","43.6","8",NULL,"Bureau",NULL
"999994","2019-10-25 08:09:00+00","5","5","4","24.8","43.3","12",NULL,"Bureau",NULL
"999994","2019-10-25 08:10:00+00","5","5","3","24.8","43.4","9",NULL,"Bureau",NULL
"999994","2019-10-25 08:11:00+00","5","5","3","24.9","43.3","10",NULL,"Bureau",NULL
"999994","2019-10-25 08:12:00+00","4","5","3","24.9","43.1","9",NULL,"Bureau",NULL
"999994","2019-10-25 08:13:00+00","5","6","4","24.9","43.2","9",NULL,"Bureau",NULL
"999994","2019-10-25 08:14:00+00","5","5","3","24.9","42.9","10",NULL,"Bureau",NULL
"999994","2019-10-25 08:15:00+00","5","5","4","25","43.1","8",NULL,"Bureau",NULL
"999994","2019-10-25 08:16:00+00","5","5","4","25","42.7","10",NULL,"Bureau",NULL
"999994","2019-10-25 08:17:00+00","4","5","3","25","42.9","7",NULL,"Bureau",NULL
"999994","2019-10-25 08:18:00+00","5","5","3","25.1","42.7","10",NULL,"Bureau",NULL
"999994","2019-10-25 08:19:00+00","5","5","3","25.1","42.8","8",NULL,"Bureau",NULL
"999994","2019-10-25 08:20:00+00","4","4","3","25.1","42.7","8",NULL,"Bureau",NULL
"999994","2019-10-25 08:21:00+00","4","5","3","25.1","42.5","8",NULL,"Bureau",NULL
"999994","2019-10-25 08:22:00+00","4","4","4","25.2","42.5","10",NULL,"Bureau",NULL
"999994","2019-10-25 08:23:00+00","5","5","4","25.3","42.6","10",NULL,"Bureau",NULL
"999994","2019-10-25 08:24:00+00","4","5","3","25.2","42.5","9",NULL,"Bureau",NULL
"999994","2019-10-25 08:25:00+00","4","5","3","25.2","42.4","10",NULL,"Bureau",NULL
"999994","2019-10-25 08:26:00+00","4","5","3","25.2","42.2","9",NULL,"Bureau",NULL
"999994","2019-10-25 08:27:00+00","5","5","3","25.3","42","11",NULL,"Bureau",NULL
"999994","2019-10-25 08:28:00+00","5","5","3","25.3","42.2","7",NULL,"Bureau",NULL
"999994","2019-10-25 08:29:00+00","4","4","3","25.3","42.2","10",NULL,"Bureau",NULL
"999994","2019-10-25 08:30:00+00","4","5","3","25.3","42","8",NULL,"Bureau",NULL
"999994","2019-10-25 08:31:00+00","3","4","2","25.3","42","7",NULL,"Bureau",NULL
"999994","2019-10-25 08:32:00+00","4","4","4","25.4","42","8",NULL,"Bureau",NULL
"999994","2019-10-25 08:33:00+00","5","5","3","25.5","41.9","10",NULL,"Bureau",NULL
"999994","2019-10-25 08:34:00+00","4","4","3","25.4","41.8","8",NULL,"Bureau",NULL
"999994","2019-10-25 08:35:00+00","4","4","3","25.4","41.7","10",NULL,"Bureau",NULL
"999994","2019-10-25 08:36:00+00","3","4","3","25.5","41.6","10",NULL,"Bureau",NULL
"999994","2019-10-25 08:37:00+00","5","5","4","25.5","41.7","8",NULL,"Bureau",NULL
"999994","2019-10-25 08:38:00+00","4","5","3","25.5","41.6","9",NULL,"Bureau",NULL
"999994","2019-10-25 08:39:00+00","5","5","4","25.5","41.5","9",NULL,"Bureau",NULL
"999994","2019-10-25 08:40:00+00","4","5","3","25.5","41.4","10",NULL,"Bureau",NULL
"999994","2019-10-25 08:41:00+00","4","4","3","25.5","41.3","8",NULL,"Bureau",NULL
"999994","2019-10-25 08:42:00+00","5","6","3","25.6","41.4","10",NULL,"Bureau",NULL
"999994","2019-10-25 08:43:00+00","5","5","4","25.5","41.2","8",NULL,"Bureau",NULL
"999994","2019-10-25 08:44:00+00","4","5","3","25.7","41.3","10",NULL,"Bureau",NULL
"999994","2019-10-25 08:45:00+00","4","4","3","25.6","41.1","10",NULL,"Bureau",NULL
"999994","2019-10-25 08:46:00+00","4","4","3","25.7","41.2","10",NULL,"Bureau",NULL
"999994","2019-10-25 08:47:00+00","4","4","3","25.7","41.1","9",NULL,"Bureau",NULL
"999994","2019-10-25 08:48:00+00","4","5","3","25.6","41","9",NULL,"Bureau",NULL
"999994","2019-10-25 08:49:00+00","5","5","3","25.7","41","9",NULL,"Bureau",NULL
"999994","2019-10-25 08:50:00+00","5","5","4","25.7","40.9","10",NULL,"Bureau",NULL
"999994","2019-10-25 08:51:00+00","5","5","4","25.7","40.8","9",NULL,"Bureau",NULL
"999994","2019-10-25 08:52:00+00","4","5","3","25.7","40.7","10",NULL,"Bureau",NULL
"999994","2019-10-25 08:53:00+00","3","4","2","25.7","40.6","10",NULL,"Bureau",NULL
"999994","2019-10-25 08:54:00+00","4","4","3","25.8","40.6","9",NULL,"Bureau",NULL
"999994","2019-10-25 08:55:00+00","5","5","4","25.8","40.5","10",NULL,"Bureau",NULL
"999994","2019-10-25 08:56:00+00","5","5","3","25.7","40.4","10",NULL,"Bureau",NULL
"999994","2019-10-25 08:57:00+00","5","5","3","25.8","40.5","9",NULL,"Bureau",NULL
"999994","2019-10-25 08:58:00+00","4","5","3","25.8","40.4","10",NULL,"Bureau",NULL
"999994","2019-10-25 08:59:00+00","6","7","4","25.9","40.5","10",NULL,"Bureau",NULL
"999994","2019-10-25 09:00:00+00","5","5","4","25.8","40.4","10",NULL,"Bureau",NULL
"999994","2019-10-25 09:01:00+00","4","4","3","25.8","40.4","11",NULL,"Bureau",NULL
"999994","2019-10-25 09:02:00+00","4","4","3","25.8","40.4","11",NULL,"Bureau",NULL
"999994","2019-10-25 09:03:00+00","5","5","3","25.9","40.5","10",NULL,"Bureau",NULL
"999994","2019-10-25 09:04:00+00","4","4","3","25.9","40.5","9",NULL,"Bureau",NULL
"999994","2019-10-25 09:05:00+00","5","5","3","25.8","40.4","11",NULL,"Bureau",NULL
"999994","2019-10-25 09:06:00+00","4","4","3","25.8","40.4","10",NULL,"Bureau",NULL
"999994","2019-10-25 09:07:00+00","5","6","4","25.8","40.4","11",NULL,"Bureau",NULL
"999994","2019-10-25 09:08:00+00","4","4","3","26","40.5","7",NULL,"Bureau",NULL
"999994","2019-10-25 09:09:00+00","4","4","3","25.9","40.4","10",NULL,"Bureau",NULL
"999994","2019-10-25 09:10:00+00","3","3","2","25.9","40.2","9",NULL,"Bureau",NULL
"999994","2019-10-25 09:11:00+00","4","4","3","25.9","40.3","8",NULL,"Bureau",NULL
"999994","2019-10-25 09:12:00+00","4","5","3","26","40.3","11",NULL,"Bureau",NULL
"999994","2019-10-25 09:13:00+00","5","5","3","26","40.3","10",NULL,"Bureau",NULL
"999994","2019-10-25 09:14:00+00","4","4","3","26","40.2","10",NULL,"Bureau",NULL
"999994","2019-10-25 09:15:00+00","5","5","3","26","40.2","10",NULL,"Bureau",NULL
"999994","2019-10-25 09:16:00+00","4","4","3","26","40.1","10",NULL,"Bureau",NULL
"999994","2019-10-25 09:17:00+00","4","4","3","26","39.7","11",NULL,"Bureau",NULL
"999994","2019-10-25 09:18:00+00","4","4","4","26","39.8","9",NULL,"Bureau",NULL
"999994","2019-10-25 09:19:00+00","5","5","4","26","39.8","12",NULL,"Bureau",NULL
"999994","2019-10-25 09:20:00+00","5","6","4","26","39.7","6",NULL,"Bureau",NULL
"999994","2019-10-25 09:21:00+00","5","5","3","26","39.7","13",NULL,"Bureau",NULL
"999994","2019-10-25 09:22:00+00","4","4","3","26","39.6","11",NULL,"Bureau",NULL
"999994","2019-10-25 09:23:00+00","4","5","4","26","39.5","10",NULL,"Bureau",NULL
"999994","2019-10-25 09:24:00+00","5","5","4","26","39.4","12",NULL,"Bureau",NULL
"999994","2019-10-25 09:25:00+00","6","6","4","26","39.5","10",NULL,"Bureau",NULL
"999994","2019-10-25 09:26:00+00","5","5","4","26","39.3","11",NULL,"Bureau",NULL
"999994","2019-10-25 09:27:00+00","5","5","4","26","39.3","11",NULL,"Bureau",NULL
"999994","2019-10-25 09:28:00+00","5","6","4","26","39.4","14",NULL,"Bureau",NULL
"999994","2019-10-25 09:29:00+00","5","5","4","26","39.5","10",NULL,"Bureau",NULL
"999994","2019-10-25 09:30:00+00","5","6","4","26","39.4","10",NULL,"Bureau",NULL
"999994","2019-10-25 09:31:00+00","5","5","4","26","39.7","11",NULL,"Bureau",NULL
"999994","2019-10-25 09:32:00+00","6","6","4","26","39.7","15",NULL,"Bureau",NULL
"999994","2019-10-25 09:33:00+00","6","6","4","25.9","39.7","12",NULL,"Bureau",NULL
"999994","2019-10-25 09:34:00+00","6","7","5","26","39.7","11",NULL,"Bureau",NULL
"999994","2019-10-25 09:35:00+00","7","7","5","26","39.8","10",NULL,"Bureau",NULL
"999994","2019-10-25 09:36:00+00","6","7","4","26","39.8","11",NULL,"Bureau",NULL
"999994","2019-10-25 09:37:00+00","6","7","4","26","39.7","10",NULL,"Bureau",NULL
"999994","2019-10-25 09:38:00+00","6","7","5","26","39.8","9",NULL,"Bureau",NULL
"999994","2019-10-25 09:39:00+00","6","6","4","26.1","39.9","11",NULL,"Bureau",NULL
"999994","2019-10-25 09:40:00+00","6","7","5","26.1","40","12",NULL,"Bureau",NULL
"999994","2019-10-25 09:41:00+00","6","6","5","26.1","40","8",NULL,"Bureau",NULL
"999994","2019-10-25 09:42:00+00","7","7","5","26","39.8","10",NULL,"Bureau",NULL
"999994","2019-10-25 09:43:00+00","6","6","5","26","40","13",NULL,"Bureau",NULL
"999994","2019-10-25 09:44:00+00","7","8","5","26","40","10",NULL,"Bureau",NULL
"999994","2019-10-25 09:45:00+00","6","6","4","26.1","40.1","10",NULL,"Bureau",NULL
"999994","2019-10-25 09:46:00+00","6","7","5","26.1","40","7",NULL,"Bureau",NULL
"999994","2019-10-25 09:47:00+00","5","6","4","26.1","40","8",NULL,"Bureau",NULL
"999994","2019-10-25 09:48:00+00","6","7","5","26.1","40","8",NULL,"Bureau",NULL
"999994","2019-10-25 09:49:00+00","6","6","5","26.1","39.9","9",NULL,"Bureau",NULL
"999994","2019-10-25 09:50:00+00","7","8","5","26.2","39.9","11",NULL,"Bureau",NULL
"999994","2019-10-25 09:51:00+00","7","8","5","26.1","39.8","9",NULL,"Bureau",NULL
"999994","2019-10-25 09:52:00+00","7","8","5","26.2","39.8","9",NULL,"Bureau",NULL
"999994","2019-10-25 09:53:00+00","6","7","4","26.2","39.8","9",NULL,"Bureau",NULL
"999994","2019-10-25 09:54:00+00","6","7","5","26.1","39.7","8",NULL,"Bureau",NULL
"999994","2019-10-25 09:55:00+00","6","6","5","26.2","39.7","13",NULL,"Bureau",NULL
"999994","2019-10-25 09:56:00+00","7","7","5","26.1","39.6","11",NULL,"Bureau",NULL
"999994","2019-10-25 09:57:00+00","7","8","5","26.2","39.6","10",NULL,"Bureau",NULL
"999994","2019-10-25 09:58:00+00","7","7","4","26.2","39.6","10",NULL,"Bureau",NULL
"999994","2019-10-25 09:59:00+00","6","6","4","26.2","39.6","11",NULL,"Bureau",NULL
"999994","2019-10-25 10:00:00+00","6","6","4","26.2","39.6","11",NULL,"Bureau",NULL
"999994","2019-10-25 10:01:00+00","7","8","5","26.2","39.5","9",NULL,"Bureau",NULL
"999994","2019-10-25 10:02:00+00","6","6","4","26.2","39.4","12",NULL,"Bureau",NULL
"999994","2019-10-25 10:03:00+00","6","6","5","26.2","39.4","10",NULL,"Bureau",NULL
"999994","2019-10-25 10:04:00+00","6","6","5","26.2","39.4","11",NULL,"Bureau",NULL
"999994","2019-10-25 10:05:00+00","6","6","4","26.2","39.4","10",NULL,"Bureau",NULL
"999994","2019-10-25 10:06:00+00","6","7","5","26.3","39.4","11",NULL,"Bureau",NULL
"999994","2019-10-25 10:07:00+00","7","8","5","26.3","39.4","8",NULL,"Bureau",NULL
"999994","2019-10-25 10:08:00+00","8","8","6","26.3","39.3","9",NULL,"Bureau",NULL
"999994","2019-10-25 10:09:00+00","7","7","5","26.3","39.3","11",NULL,"Bureau",NULL
"999994","2019-10-25 10:10:00+00","7","8","5","26.3","39.1","10",NULL,"Bureau",NULL
"999994","2019-10-25 10:11:00+00","6","6","5","26.3","39.3","11",NULL,"Bureau",NULL
"999994","2019-10-25 10:12:00+00","7","7","5","26.3","39.2","12",NULL,"Bureau",NULL
"999994","2019-10-25 10:13:00+00","6","6","5","26.3","39.1","10",NULL,"Bureau",NULL
"999994","2019-10-25 10:14:00+00","7","7","5","26.3","39.1","9",NULL,"Bureau",NULL
"999994","2019-10-25 10:15:00+00","6","6","4","26.3","39","11",NULL,"Bureau",NULL
"999994","2019-10-25 10:16:00+00","7","8","5","26.3","38.9","10",NULL,"Bureau",NULL
"999994","2019-10-25 10:17:00+00","7","7","5","26.3","38.9","11",NULL,"Bureau",NULL
"999994","2019-10-25 10:18:00+00","6","7","5","26.3","39","13",NULL,"Bureau",NULL
"999994","2019-10-25 10:19:00+00","7","8","6","26.4","39","11",NULL,"Bureau",NULL
"999994","2019-10-25 10:20:00+00","7","7","5","26.3","39","13",NULL,"Bureau",NULL
"999994","2019-10-25 10:21:00+00","8","8","6","26.3","39","10",NULL,"Bureau",NULL
"999994","2019-10-25 10:22:00+00","7","7","6","26.3","39","13",NULL,"Bureau",NULL
"999994","2019-10-25 10:23:00+00","7","7","5","26.3","39","9",NULL,"Bureau",NULL
"999994","2019-10-25 10:24:00+00","7","8","5","26.3","38.9","8",NULL,"Bureau",NULL
"999994","2019-10-25 10:25:00+00","7","7","5","26.2","38.9","11",NULL,"Bureau",NULL
"999994","2019-10-25 10:26:00+00","7","7","5","26.3","38.9","10",NULL,"Bureau",NULL
"999994","2019-10-25 10:27:00+00","6","6","4","26.4","39","12",NULL,"Bureau",NULL
"999994","2019-10-25 10:28:00+00","6","6","5","26.3","38.9","9",NULL,"Bureau",NULL
"999994","2019-10-25 10:29:00+00","7","7","5","26.3","38.9","10",NULL,"Bureau",NULL
"999994","2019-10-25 10:30:00+00","7","8","5","26.2","38.9","12",NULL,"Bureau",NULL
"999994","2019-10-25 10:31:00+00","5","6","4","26.3","38.9","10",NULL,"Bureau",NULL
"999994","2019-10-25 10:32:00+00","6","6","5","26.3","38.9","12",NULL,"Bureau",NULL
"999994","2019-10-25 10:33:00+00","6","6","5","26.3","38.9","13",NULL,"Bureau",NULL
"999994","2019-10-25 10:34:00+00","7","7","6","26.3","38.9","10",NULL,"Bureau",NULL
"999994","2019-10-25 10:35:00+00","7","7","6","26.3","38.9","12",NULL,"Bureau",NULL
"999994","2019-10-25 10:36:00+00","7","7","6","26.5","39","10",NULL,"Bureau",NULL
"999994","2019-10-25 10:37:00+00","6","6","5","26.3","38.9","9",NULL,"Bureau",NULL
"999994","2019-10-25 10:38:00+00","6","6","5","26.3","38.9","13",NULL,"Bureau",NULL
"999994","2019-10-25 10:39:00+00","6","6","5","26.3","38.9","10",NULL,"Bureau",NULL
"999994","2019-10-25 10:40:00+00","6","6","5","26.2","38.8","13",NULL,"Bureau",NULL
"999994","2019-10-25 10:41:00+00","7","7","5","26.3","38.9","12",NULL,"Bureau",NULL
"999994","2019-10-25 10:42:00+00","6","6","5","26.3","38.9","10",NULL,"Bureau",NULL
"999994","2019-10-25 10:43:00+00","6","7","5","26.3","38.9","10",NULL,"Bureau",NULL
"999994","2019-10-25 10:44:00+00","6","6","4","26.3","38.9","11",NULL,"Bureau",NULL
"999994","2019-10-25 10:45:00+00","5","5","4","26.3","38.9","11",NULL,"Bureau",NULL
"999994","2019-10-25 10:46:00+00","7","7","5","26.3","38.9","10",NULL,"Bureau",NULL
"999994","2019-10-25 10:47:00+00","6","7","5","26.3","38.9","10",NULL,"Bureau",NULL
"999994","2019-10-25 10:48:00+00","6","6","5","26.3","38.9","12",NULL,"Bureau",NULL
"999994","2019-10-25 10:49:00+00","6","6","5","26.3","38.9","12",NULL,"Bureau",NULL
"999994","2019-10-25 10:50:00+00","6","6","4","26.4","39","11",NULL,"Bureau",NULL
"999994","2019-10-25 10:51:00+00","6","6","4","26.3","38.9","8",NULL,"Bureau",NULL
"999994","2019-10-25 10:52:00+00","6","6","5","26.3","38.9","9",NULL,"Bureau",NULL
"999994","2019-10-25 10:53:00+00","6","7","5","26.4","39","10",NULL,"Bureau",NULL
"999994","2019-10-25 10:54:00+00","7","8","6","26.3","38.9","10",NULL,"Bureau",NULL
"999994","2019-10-25 10:55:00+00","5","5","4","26.3","38.9","11",NULL,"Bureau",NULL
"999994","2019-10-25 10:56:00+00","5","5","4","26.3","39","12",NULL,"Bureau",NULL
"999994","2019-10-25 10:57:00+00","6","6","4","26.3","38.9","11",NULL,"Bureau",NULL
"999994","2019-10-25 10:58:00+00","6","6","5","26.3","38.8","8",NULL,"Bureau",NULL
"999994","2019-10-25 10:59:00+00","6","6","5","26.3","38.9","11",NULL,"Bureau",NULL
"999994","2019-10-25 11:00:00+00","6","7","5","26.2","38.8","10",NULL,"Bureau",NULL
"999994","2019-10-25 11:01:00+00","6","6","5","26.2","38.8","11",NULL,"Bureau",NULL
"999994","2019-10-25 11:02:00+00","6","6","5","26.3","38.8","9",NULL,"Bureau",NULL
"999994","2019-10-25 11:03:00+00","6","6","4","26.2","38.7","8",NULL,"Bureau",NULL
"999994","2019-10-25 11:04:00+00","6","7","5","26.3","38.8","11",NULL,"Bureau",NULL
"999994","2019-10-25 11:05:00+00","6","6","4","26.2","38.7","10",NULL,"Bureau",NULL
"999994","2019-10-25 11:06:00+00","5","5","4","26.2","38.7","11",NULL,"Bureau",NULL
"999994","2019-10-25 11:07:00+00","6","6","4","26.3","38.8","11",NULL,"Bureau",NULL
"999994","2019-10-25 11:08:00+00","5","6","4","26.3","38.8","11",NULL,"Bureau",NULL
"999994","2019-10-25 11:09:00+00","6","6","4","26.3","38.8","10",NULL,"Bureau",NULL
"999994","2019-10-25 11:10:00+00","6","6","4","26.2","38.7","10",NULL,"Bureau",NULL
"999994","2019-10-25 11:11:00+00","6","6","4","26.2","38.7","11",NULL,"Bureau",NULL
"999994","2019-10-25 11:12:00+00","5","6","4","26.3","38.8","10",NULL,"Bureau",NULL
"999994","2019-10-25 11:13:00+00","6","6","4","26.3","38.8","12",NULL,"Bureau",NULL
"999994","2019-10-25 11:14:00+00","5","5","4","26.3","38.8","9",NULL,"Bureau",NULL
"999994","2019-10-25 11:15:00+00","5","5","4","26.2","38.7","10",NULL,"Bureau",NULL
"999994","2019-10-25 11:16:00+00","6","6","4","26.3","38.7","13",NULL,"Bureau",NULL
"999994","2019-10-25 11:17:00+00","5","6","4","26.2","38.7","11",NULL,"Bureau",NULL
"999994","2019-10-25 11:18:00+00","6","6","5","26.3","38.7","9",NULL,"Bureau",NULL
"999994","2019-10-25 11:19:00+00","6","6","4","26.3","38.7","12",NULL,"Bureau",NULL
"999994","2019-10-25 11:20:00+00","6","6","4","26.2","38.7","10",NULL,"Bureau",NULL
"999994","2019-10-25 11:21:00+00","5","6","4","26.3","38.7","10",NULL,"Bureau",NULL
"999994","2019-10-25 11:22:00+00","6","7","5","26.3","38.7","11",NULL,"Bureau",NULL
"999994","2019-10-25 11:23:00+00","6","6","4","26.2","38.6","9",NULL,"Bureau",NULL
"999994","2019-10-25 11:24:00+00","6","7","4","26.2","38.7","10",NULL,"Bureau",NULL
"999994","2019-10-25 11:25:00+00","5","5","3","26.2","38.8","11",NULL,"Bureau",NULL
"999994","2019-10-25 11:26:00+00","5","6","3","26.3","38.9","12",NULL,"Bureau",NULL
"999994","2019-10-25 11:27:00+00","5","5","3","26.2","38.9","11",NULL,"Bureau",NULL
"999994","2019-10-25 11:28:00+00","5","6","4","26.3","38.9","10",NULL,"Bureau",NULL
"999994","2019-10-25 11:29:00+00","5","5","4","26.3","38.8","9",NULL,"Bureau",NULL
"999994","2019-10-25 11:30:00+00","6","7","4","26.3","38.8","8",NULL,"Bureau",NULL
"999994","2019-10-25 11:31:00+00","5","5","3","26.3","38.8","9",NULL,"Bureau",NULL
"999994","2019-10-25 11:32:00+00","5","6","3","26.3","38.8","9",NULL,"Bureau",NULL
"999994","2019-10-25 11:33:00+00","4","4","3","26.3","38.6","9",NULL,"Bureau",NULL
"999994","2019-10-25 11:34:00+00","5","5","4","26.4","38.8","11",NULL,"Bureau",NULL
"999994","2019-10-25 11:35:00+00","6","7","5","26.3","38.6","11",NULL,"Bureau",NULL
"999994","2019-10-25 11:36:00+00","5","5","3","26.4","38.7","9",NULL,"Bureau",NULL
"999994","2019-10-25 11:37:00+00","5","5","4","26.3","38.6","9",NULL,"Bureau",NULL
