"participant_virtual_id","time","PM2.5","PM10","PM1.0","Temperature","Humidite","NO2","BC","activity","event"
"9999946","2019-10-19 10:13:00+00","0","0","0","17","61.1",NULL,NULL,NULL,NULL
"9999946","2019-10-19 10:14:00+00","0","0","0","17.2","60.2",NULL,NULL,NULL,NULL
"9999946","2019-10-19 10:15:00+00","0","0","0","17.4","59.5",NULL,NULL,NULL,NULL
"9999946","2019-10-19 10:16:00+00","0","0","0","17.6","59",NULL,NULL,NULL,NULL
"9999946","2019-10-19 10:17:00+00","0","0","0","17.9","58.6",NULL,NULL,NULL,NULL
"9999946","2019-10-19 10:18:00+00","0","0","0","18.3","58.7",NULL,NULL,NULL,NULL
"9999946","2019-10-19 10:19:00+00","0","0","0","18.4","57.6",NULL,NULL,NULL,NULL
"9999946","2019-10-19 10:20:00+00","0","0","0","18.7","58.4",NULL,NULL,"Domicile",NULL
"9999946","2019-10-19 10:21:00+00","0","0","0","18.9","57.3",NULL,NULL,"Domicile",NULL
"9999946","2019-10-19 10:22:00+00","0","0","0","19.2","56.8",NULL,NULL,"Domicile",NULL
"9999946","2019-10-19 10:23:00+00","0","0","0","19.4","56.4",NULL,NULL,"Domicile",NULL
"9999946","2019-10-19 10:24:00+00","0","0","0","19.5","55.9",NULL,NULL,"Domicile",NULL
"9999946","2019-10-19 10:25:00+00","0","1","0","19.8","55.6",NULL,NULL,"Domicile",NULL
"9999946","2019-10-19 10:26:00+00","0","0","0","20","55.2",NULL,NULL,"Domicile",NULL
"9999946","2019-10-19 10:27:00+00","0","1","0","20.1","54.5",NULL,NULL,"Domicile",NULL
"9999946","2019-10-19 10:28:00+00","0","1","0","20.3","54.2",NULL,NULL,"Domicile",NULL
"9999946","2019-10-19 10:29:00+00","0","0","0","20.6","53.9",NULL,NULL,"Domicile",NULL
"9999946","2019-10-19 10:30:00+00","0","0","0","20.8","53.6",NULL,NULL,"Domicile",NULL
"9999946","2019-10-19 10:31:00+00","0","0","0","20.9","53.3",NULL,NULL,"Domicile",NULL
"9999946","2019-10-19 10:32:00+00","0","0","0","21","53",NULL,NULL,"Domicile",NULL
"9999946","2019-10-19 10:33:00+00","0","0","0","21.2","52.6",NULL,NULL,"Domicile",NULL
"9999946","2019-10-19 10:34:00+00","1","2","0","21.4","52.1",NULL,NULL,"Domicile",NULL
"9999946","2019-10-19 10:35:00+00","0","1","0","21.5","52.7",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:36:00+00","0","1","0","21.7","52.1",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:37:00+00","0","2","0","21.9","51.9",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:38:00+00","0","1","0","22","52.2",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:39:00+00","1","2","0","22.1","52.5",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:40:00+00","5","8","3","22.3","52.2",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:41:00+00","53","70","33","22.4","52.2",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:42:00+00","48","69","31","22.5","52.1",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:43:00+00","17","25","10","22.6","51.6",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:44:00+00","34","48","23","22.7","51.3",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:45:00+00","66","86","43","22.8","50.9",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:46:00+00","124","162","78","23.1","50.9",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:47:00+00","167","215","106","23.1","51.4",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:48:00+00","131","173","83","23.1","51.4",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:49:00+00","138","178","88","23.2","51.2",NULL,NULL,"Domicile","Cuisiner"
"9999946","2019-10-19 10:50:00+00","129","171","84","23.4","51",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 10:51:00+00","117","158","75","23.5","50.7",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 10:52:00+00","103","137","66","23.5","50.5",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 10:53:00+00","100","135","65","23.6","50.3",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 10:54:00+00","126","171","80","23.7","50.5",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 10:55:00+00","125","169","81","23.7","50.1",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 10:56:00+00","115","151","73","23.8","49.9",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 10:57:00+00","90","120","56","23.9","49.9",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 10:58:00+00","83","111","53","24.1","49.4",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 10:59:00+00","85","117","56","24.1","49",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 11:00:00+00","92","119","60","24","48.8",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 11:01:00+00","75","99","48","24.1","48.7",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 11:02:00+00","80","107","52","24.2","48.5",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 11:03:00+00","96","129","60","24.3","48.5",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 11:04:00+00","88","117","57","24.3","48.8",NULL,NULL,"Domicile","Arrêter De Cuisiner"
"9999946","2019-10-19 11:05:00+00","56","75","36","24.4","48.6",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:06:00+00","29","38","19","24.4","47.7",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:07:00+00","16","21","11","24.4","46.7",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:08:00+00","10","13","6","24.4","46.2",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:09:00+00","7","9","5","24.5","46",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:10:00+00","6","8","4","24.4","45.7",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:11:00+00","5","8","3","24.4","45.5",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:12:00+00","2","4","2","24.4","45.3",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:13:00+00","3","7","2","24.4","45.3",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:14:00+00","3","4","2","24.4","45.2",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:15:00+00","2","4","1","24.4","45.2",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:16:00+00","3","4","1","24.3","45",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:17:00+00","2","3","1","24.5","45.1",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:18:00+00","2","2","1","24.4","44.9",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:19:00+00","2","2","0","24.3","44.8",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:20:00+00","2","3","1","24.3","44.8",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:21:00+00","1","2","1","24.3","44.8",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:22:00+00","1","1","1","24.2","44.8",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:23:00+00","1","2","0","24.1","44.3",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:24:00+00","1","2","1","24","44.5",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:25:00+00","1","2","0","23.8","44.3",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:26:00+00","1","2","0","23.7","44.4",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:27:00+00","1","1","0","23.5","44.4",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:28:00+00","1","1","0","23.4","44.5",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:29:00+00","1","1","0","23.3","44.6",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:30:00+00","1","2","0","23.1","44.8",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:31:00+00","1","1","0","23.1","45",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:32:00+00","1","2","0","22.8","45.1",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:33:00+00","2","2","1","22.7","45.4",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:34:00+00","1","1","0","22.5","45.6",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:35:00+00","1","2","0","22.5","45.9",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:36:00+00","1","1","0","22.2","45.9",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:37:00+00","1","2","0","22.1","46.2",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:38:00+00","1","1","0","22","46.3",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:39:00+00","1","1","1","21.9","46.4",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:40:00+00","1","1","1","21.8","46.7",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:41:00+00","1","1","0","21.7","46.9",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:42:00+00","1","2","0","21.5","47.1",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:43:00+00","0","1","0","21.5","47.2",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:44:00+00","1","1","0","21.3","47.3",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:45:00+00","1","1","0","21.2","47.6",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:46:00+00","1","1","0","21.1","47.8",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:47:00+00","1","1","0","21.1","47.9",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:48:00+00","1","1","1","20.9","48.1",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:49:00+00","0","1","0","21.1","48.5",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:50:00+00","33","98","15","20.9","48.6",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:51:00+00","6","16","3","20.9","48.6",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:52:00+00","0","2","0","20.8","48.6",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:53:00+00","1","1","0","20.7","48.6",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:54:00+00","1","1","0","20.7","48.5",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:55:00+00","1","1","0","20.6","48.6",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:56:00+00","1","2","1","20.7","48.7",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:57:00+00","0","1","0","20.5","48.8",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:58:00+00","0","4","0",NULL,NULL,NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 11:59:00+00","0","1","0","20.4","48.9",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:01:00+00","0","0","0","20.5","48.9",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:02:00+00","0","0","0","20.7","50",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:03:00+00","0","2","0","20.7","50.1",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:04:00+00","1","2","0","20.7","50.2",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:05:00+00","1","1","0","20.8","50.2",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:06:00+00","0","1","0","20.9","50.1",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:07:00+00","0","1","0","21","50",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:08:00+00","0","1","0","21.1","49.9",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:09:00+00","0","0","0","21.2","49.8",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:10:00+00","3","11","2","21.2","49.7",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:11:00+00","4","13","1","21.4","49.6",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:12:00+00","4","13","1","21.4","50",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:13:00+00","3","6","1","21.5","49.4",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:14:00+00","2","7","0","21.6","48.9",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:15:00+00","1","2","0","21.7","48.5",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:16:00+00","0","1","0","21.8","48.4",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:17:00+00","0","2","0","21.9","48.2",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:18:00+00","1","2","0","21.8","48",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:19:00+00","0","1","0","22.1","48",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:20:00+00","1","1","0","22.1","47.8",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:21:00+00","1","2","0","22.2","47.6",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:22:00+00","0","1","0","22.2","47.3",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:23:00+00","0","1","0","22.3","47.2",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:24:00+00","1","2","0","22.4","48.3",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:25:00+00","0","1","0","22.7","47.7",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:26:00+00","1","2","0","22.8","47.2",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:27:00+00","1","1","0","22.9","46.7",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:28:00+00","1","2","0","22.8","46.7",NULL,NULL,"Domicile","Ouverture De Fenêtre"
"9999946","2019-10-19 12:29:00+00","1","2","0","22.9","46.4",NULL,NULL,"Domicile","Fermeture De Fenêtre"
"9999946","2019-10-19 12:30:00+00","0","0","0","23","46.4",NULL,NULL,"Domicile","Fermeture De Fenêtre"
"9999946","2019-10-19 12:31:00+00","0","0","0","23.1","46.4",NULL,NULL,"Domicile","Fermeture De Fenêtre"
"9999946","2019-10-19 12:32:00+00","0","1","0","23.2","46.3",NULL,NULL,"Domicile","Fermeture De Fenêtre"
"9999946","2019-10-19 12:33:00+00","1","2","0","23.1","46.3",NULL,NULL,"Domicile","Fermeture De Fenêtre"
"9999946","2019-10-19 12:34:00+00","1","2","0","23.2","46.3",NULL,NULL,"Domicile","Fermeture De Fenêtre"
"9999946","2019-10-19 12:35:00+00","0","1","0","23.3","46.1",NULL,NULL,"Domicile","Fermeture De Fenêtre"
"9999946","2019-10-19 12:36:00+00","0","1","0","23.2","45.1",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:37:00+00","0","0","0","22.8","44.1",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:38:00+00","0","2","0","22.5","44.4",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:39:00+00","0","1","0","22","44.4",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:40:00+00","0","0","0","21.8","44.9",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:41:00+00","1","1","0","21.4","44.7",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:42:00+00","2","3","1","21","45",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:43:00+00","0","1","0","20.6","45.7",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:44:00+00","1","1","0","20.5","46.6",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:45:00+00","1","1","0","20.2","46.3",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:46:00+00","3","7","1","20","46.9",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:47:00+00","1","2","0","19.7","46.9",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:48:00+00","1","2","0","19.7","48",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:49:00+00","3","3","2","19.6","48.5",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:50:00+00","2","2","1","19.5","48.8",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:51:00+00","2","3","2","19.6","48.6",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:52:00+00","4","6","2","19.6","48.3",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:53:00+00","5","8","3","19.4","48.2",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:54:00+00","4","5","3","19.3","48.8",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:55:00+00","7","9","5","19.6","52.2",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:56:00+00","2","6","1","19.6","50.1",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:57:00+00","4","4","3","19.5","48.8",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:58:00+00","9","10","8","19.8","48.7",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 12:59:00+00","3","5","2","19.8","48.4",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:00:00+00","3","4","2","19.6","48.1",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:01:00+00","8","9","7","19.5","48.4",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:02:00+00","6","6","5","19.4","47.3",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:03:00+00","3","4","2","19.2","43.6",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:04:00+00","3","3","2","19.1","42.7",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:05:00+00","4","4","2","18.9","41.5",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:06:00+00","3","4","2","19","43.4",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:07:00+00","3","3","2","18.7","41.9",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:08:00+00","4","5","3","18.7","41",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:09:00+00","3","4","2","18.5","42.3",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:10:00+00","2","2","1","18.7","42.1",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:11:00+00","1","2","1","18.9","46.8",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:12:00+00","1","1","0","19.6","48.8",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:13:00+00","1","2","0","19.6","48.2",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:14:00+00","1","2","0","19.3","48.7",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:15:00+00","1","1","0","19.1","48.1",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:16:00+00","0","1","0","20","48.8",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:17:00+00","1","2","0","19.2","48.4",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:18:00+00","0","1","0","19.1","49.1",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:19:00+00","0","0","0","18.9","48.7",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:20:00+00","0","1","0","18.9","49",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:21:00+00","1","2","0","18.8","48.6",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:22:00+00","1","2","0","18.6","49.3",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:23:00+00","1","1","0","18.4","49.6",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:24:00+00","4","6","3","18.4","50.1",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:25:00+00","0","0","0","18.2","50.1",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:26:00+00","0","0","0","18.1","50.5",NULL,NULL,"Rue","Fumer"
"9999946","2019-10-19 13:27:00+00","0","0","0","18.4","51.1",NULL,NULL,"Rue","Fumer"
"9999946","2019-10-19 13:28:00+00","0","1","0","18.4","52.3",NULL,NULL,"Rue","Fumer"
"9999946","2019-10-19 13:29:00+00","0","1","0","18.6","53.1",NULL,NULL,"Rue","Fumer"
"9999946","2019-10-19 13:30:00+00","0","0","0","18.8","54.2",NULL,NULL,"Rue","Fumer"
"9999946","2019-10-19 13:31:00+00","0","1","0","19.1","53.9",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:32:00+00","0","2","0","19.3","54.1",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:33:00+00","0","0","0","19.4","53.4",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:34:00+00","0","1","0","19.6","53.1",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:35:00+00","0","0","0","19.8","53",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:36:00+00","0","1","0","20.1","52.7",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:37:00+00","0","0","0","20.2","52.3",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:38:00+00","0","0","0","20.5","52.3",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:39:00+00","0","0","0","20.7","52",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:40:00+00","0","0","0","20.8","51.7",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:41:00+00","11","11","11","20.9","51.4",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:42:00+00","3","5","3","21.1","51.1",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:43:00+00","0","0","0","21.3","51",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:44:00+00","0","0","0","21.4","50.7",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:45:00+00","0","0","0","21.5","50.5",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:46:00+00","0","0","0","21.7","50.5",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:47:00+00","0","0","0","21.7","50.3",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:48:00+00","0","0","0","21.8","50",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:49:00+00","0","0","0","22.1","50",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:50:00+00","0","0","0","22.1","49.7",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:51:00+00","0","0","0","22.3","49.6",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:52:00+00","0","0","0","22.3","49.3",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:53:00+00","0","0","0","22.4","49.2",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:54:00+00","0","0","0","22.6","49.1",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:55:00+00","0","0","0","22.7","49",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:56:00+00","0","0","0","22.7","48.7",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:57:00+00","0","0","0","22.9","48.7",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:58:00+00","0","0","0","22.9","48.5",NULL,NULL,"Domicile","Fumer"
"9999946","2019-10-19 13:59:00+00","0","1","0","23","48.4",NULL,NULL,"Domicile","Fumer"
