"participant_virtual_id","time","PM2.5","PM10","PM1.0","Température","Humidité","NO2","BC","activity","event"
"9999944","2019-10-19 23:01:00+00","6","7","5","28.8","44.6","8","964","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:02:00+00","7","7","5","28.9","44.6","7","946","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:03:00+00","6","6","4","28.9","44.6","6","927","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:04:00+00","5","6","4","28.8","44.6","7","1006","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:05:00+00","6","7","4","28.9","44.6","7","951","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:06:00+00","5","6","4","28.9","44.7","7","1004","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:07:00+00","5","5","4","28.8","44.6","5","998","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:08:00+00","7","7","4","28.8","44.5","6","972","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:09:00+00","6","7","4","28.9","44.5","7","952","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:10:00+00","6","6","4","28.9","44.4","3","967","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:11:00+00","7","8","5","28.9","44.1","3","890","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:12:00+00","7","8","5","28.8","43.9","10","867","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:13:00+00","5","6","4","28.9","44","6","959","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:14:00+00","6","7","4","28.9","43.6","10","900","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:15:00+00","6","7","4","28.8","43.5","6","906","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:16:00+00","6","7","5","28.8","43.4","9","862","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:17:00+00","6","6","4","28.9","43.2","5","960","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:18:00+00","6","7","5","28.8","43.2","6","921","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:19:00+00","6","7","5","28.9","43.3","10","937","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:20:00+00","6","8","5","28.9","43.2","8","915","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:21:00+00","7","8","5","28.8","43","7","921","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:22:00+00","5","6","4","28.8","43","7","896","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:23:00+00","6","7","4","28.8","42.8","7","892","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:24:00+00","6","8","4","28.8","42.5","3","965","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:25:00+00","7","7","5","28.8","42.6","8","917","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:26:00+00","7","8","5","28.9","42.6","7","936","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:27:00+00","7","7","5","28.8","42.3","6","956","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:28:00+00","6","7","5","28.8","42.5","7","853","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:29:00+00","6","6","4","28.8","42.5","6","923","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:30:00+00","6","7","5","28.8","42.6","7","918","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:31:00+00","6","6","4","28.7","42.3","8","929","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:32:00+00","6","7","4","28.8","42.4","6","973","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:33:00+00","6","7","4","28.8","42.4","7","914","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:34:00+00","6","8","4","28.7","42.3","9","893","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:35:00+00","6","6","5","28.7","42.3","7","941","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:36:00+00","7","7","5","28.8","42.3","7","999","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:37:00+00","6","7","5","28.7","42.2","5","943","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:38:00+00","5","6","4","28.7","42.2","7","967","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:39:00+00","5","6","4","28.7","42.2","7","978","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:40:00+00","6","7","4","28.6","42.1","6","957","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:41:00+00","6","7","4","28.7","42.2","7","952","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:42:00+00","5","6","4","28.7","42.1","8","976","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:43:00+00","6","7","4","28.7","42.2","8","950","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:44:00+00","7","7","5","28.7","42.1","6","919","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:45:00+00","6","7","4","28.7","42","6","989","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:46:00+00","7","8","5","28.6","42","7","965","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:47:00+00","6","7","5","28.6","41.9","7","942","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:48:00+00","6","7","4","28.6","41.9","8","968","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:49:00+00","6","7","4","28.6","41.9","6","972","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:50:00+00","7","8","5","28.6","41.9","7","988","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:51:00+00","6","8","5","28.6","42","9","966","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:52:00+00","7","8","5","28.6","42","7","985","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:53:00+00","7","8","4","28.6","41.9","7","969","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:54:00+00","5","6","4","28.6","41.8","6","947","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:55:00+00","6","6","4","28.6","41.8","7","950","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:56:00+00","7","7","5","28.6","41.8","6","974","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:57:00+00","6","7","5","28.6","41.8","6","938","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:58:00+00","5","5","4","28.6","41.8","8","1010","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-19 23:59:00+00","5","6","3","28.5","41.8","7","993","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:00:00+00","5","6","4","28.5","41.7","8","960","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:01:00+00","6","6","4","28.5","41.7","5","942","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:02:00+00","5","6","4","28.4","41.7","7","970","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:03:00+00","5","6","4","28.5","41.7","6","943","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:04:00+00","6","7","4","28.5","41.7","9","1000","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:05:00+00","5","6","4","28.4","41.6","6","988","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:06:00+00","5","5","4","28.5","41.6","6","980","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:07:00+00","5","7","4","28.5","41.6","6","1007","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:08:00+00","5","6","4","28.5","41.6","7","1055","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:09:00+00","4","5","3","28.5","41.6","9","974","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:10:00+00","5","7","4","28.5","41.5","7","1021","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:11:00+00","6","6","4","28.4","41.4","8","969","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:12:00+00","6","7","5","28.4","41.4","6","1018","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:13:00+00","5","6","3","28.4","41.4","6","961","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:14:00+00","6","7","4","28.4","41.4","7","1052","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:15:00+00","5","5","4","28.5","41.4","7","948","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:16:00+00","6","8","4","28.5","41.4","7","1003","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:17:00+00","6","7","4","28.5","41.5","6","963","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:18:00+00","6","6","5","28.4","41.4","6","977","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:19:00+00","6","7","4","28.5","41.4","6","980","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:20:00+00","6","7","4","28.4","41.3","6","988","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:21:00+00","6","7","4","28.4","41.3","7","975","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:22:00+00","6","6","4","28.4","41.3","7","973","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:23:00+00","6","6","4","28.4","41.3","6","965","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:24:00+00","6","6","4","28.3","41.3","6","986","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:25:00+00","5","6","4","28.4","41.3","6","970","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:26:00+00","5","5","4","28.3","41.2","9","999","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:27:00+00","6","6","4","28.4","41.3","9","949","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:28:00+00","6","7","4","28.4","41.2","7","972","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:29:00+00","5","6","4","28.4","41.2","7","996","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:30:00+00","6","7","4","28.3","41.1","6","1054","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:31:00+00","5","6","4","28.4","41.2","7","950","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:32:00+00","6","6","4","28.4","41.1","7","946","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:33:00+00","5","5","4","28.3","41.1","6","1007","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:34:00+00","5","7","4","28.4","41.1","8","962","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:35:00+00","5","5","3","28.3","41","6","964","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:36:00+00","5","6","4","28.4","41.1","8","982","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:37:00+00","5","6","4","28.3","41","10","960","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:38:00+00","5","6","3","28.3","41","6","985","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:39:00+00","6","6","5","28.3","41","8","958","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:40:00+00","5","5","4","28.3","41","6","1008","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:41:00+00","5","6","3","28.3","41","9","945","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:42:00+00","4","5","3","28.4","41.1","6","970","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:43:00+00","5","5","3","28.3","41","6","978","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:44:00+00","5","5","3","28.3","41","8","961","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:45:00+00","6","7","4","28.3","40.9","7","991","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:46:00+00","5","6","4","28.3","41","8","959","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:47:00+00","5","6","4","28.3","40.9","5","953","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:48:00+00","5","5","4","28.2","40.9","6","1017","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:49:00+00","5","6","4","28.3","40.8","7","935","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:50:00+00","5","5","4","28.5","41","7","990","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:51:00+00","5","5","3","28.2","40.7","6","936","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:52:00+00","5","5","3","28.3","40.8","7","965","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:53:00+00","6","6","5","28.1","40.7","7","958","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:54:00+00","5","5","4","28.3","40.8","8","966","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:55:00+00","5","5","4","28.3","40.8","8","965","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:56:00+00","5","5","4","28.3","40.7","7","991","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:57:00+00","6","6","4","28.3","40.7","7","981","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:58:00+00","6","7","4","28.2","40.7","5","963","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 00:59:00+00","5","6","4","28.2","40.6","8","970","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:00:00+00","5","6","4","28.2","40.6","7","979","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:01:00+00","5","5","3","28.2","40.6","6","1177","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:02:00+00","6","6","5","28.2","40.6","5","977","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:03:00+00","5","5","4","28.2","40.6","7","960","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:04:00+00","5","6","4","28.2","40.5","8","989","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:05:00+00","5","5","4","28.2","40.6","6","1001","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:06:00+00","4","5","3","28.2","40.5","7","954","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:07:00+00","5","5","4","28.1","40.5","7","1013","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:08:00+00","5","5","3","28.2","40.4","7","958","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:09:00+00","6","6","3","28.2","40.4","7","950","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:10:00+00","6","7","4","28.2","40.4","6","982","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:11:00+00","5","5","4","28.2","40.3","6","958","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:12:00+00","5","6","4","28.2","40.3","8","932","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:13:00+00","5","6","4","28.2","40.3","7","975","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:14:00+00","5","5","4","28.2","40.4","6","962","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:15:00+00","5","6","4","28.1","40.3","8","995","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:16:00+00","5","6","4","28.2","40.4","7","958","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:17:00+00","5","6","4","28.1","40.4","6","978","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:18:00+00","5","6","4","28","40.2","6","979","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:19:00+00","5","6","4","28.2","40.3","6","937","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:20:00+00","5","6","4","28.1","40.3","7","1023","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:21:00+00","5","5","4","28.2","40.5","8","940","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:22:00+00","5","7","4","28.1","40.3","6","987","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:23:00+00","4","5","3","28.2","40.3","6","964","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:24:00+00","5","5","4","28.1","40.2","5","980","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:25:00+00","5","5","4","28.1","40.2","6","956","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:26:00+00","5","6","4","28.1","40.3","6","956","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:27:00+00","6","6","4","28.1","40.1","6","947","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:28:00+00","5","6","4","28.1","40.1","6","984","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:29:00+00","5","5","3","28.1","40.1","6","969","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:30:00+00","4","5","3","28.1","40.1","6","957","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:31:00+00","5","6","4","28","40.1","8","964","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:32:00+00","4","5","3","28.1","40.2","7","1017","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:33:00+00","5","6","3","28.1","40.1","7","977","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:34:00+00","4","5","3","28.1","40.1","6","968","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:35:00+00","4","5","3","28.1","40.2","7","977","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:36:00+00","4","4","3","28.2","40.2","7","956","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:37:00+00","5","6","3","28","40","5","971","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:38:00+00","5","5","4","28.1","40.1","6","946","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:39:00+00","5","6","3","28","40","6","953","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:40:00+00","5","6","4","28","40","8","953","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:41:00+00","5","5","4","28.1","40","6","985","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:42:00+00","5","6","4","28.1","40","6","932","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:43:00+00","5","5","4","28.1","40","5","999","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:44:00+00","4","4","3","28.1","40","8","958","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:45:00+00","5","5","4","28.1","40","6","994","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:46:00+00","4","5","3","28.1","40","6","1023","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:47:00+00","6","6","4","28","39.9","6","973","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:48:00+00","5","5","3","28","39.9","8","987","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:49:00+00","6","6","4","28","39.8","7","1025","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:50:00+00","4","5","3","28","39.9","6","977","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:51:00+00","4","5","4","28","39.8","7","1001","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:52:00+00","5","6","4","28","39.8","6","951","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:53:00+00","5","5","4","28","39.8","7","981","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:54:00+00","5","5","3","28.1","39.8","7","944","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:55:00+00","4","5","3","28.1","39.8","7","948","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:56:00+00","5","5","4","28.1","39.8","6","1013","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:57:00+00","5","5","4","28","39.7","7","955","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:58:00+00","5","5","4","28.1","39.8","6","963","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 01:59:00+00","6","6","4","28","39.7","7","967","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:00:00+00","5","6","4","28","39.8","6","974","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:01:00+00","5","7","4","28","39.7","6","980","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:02:00+00","4","6","3","28","39.8","5","1024","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:03:00+00","5","5","3","28","39.8","6","1002","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:04:00+00","6","7","4","28","39.7","7","991","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:05:00+00","5","6","4","28.1","39.8","7","949","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:06:00+00","6","6","4","28","39.7","7","962","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:07:00+00","5","6","4","28","39.7","8","907","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:08:00+00","5","6","4","28","39.7","6","962","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:09:00+00","5","6","4","27.9","39.6","6","959","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:10:00+00","5","6","4","27.8","39.6","6","1025","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:11:00+00","4","4","3","27.9","39.6","8","965","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:12:00+00","4","4","3","28","39.7","6","967","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:13:00+00","4","5","3","27.9","39.6","7","987","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:14:00+00","5","5","4","28","39.7","7","960","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:15:00+00","5","5","4","27.9","39.6","6","969","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:16:00+00","6","6","4","27.9","39.5","6","960","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:17:00+00","5","6","4","28","39.7","7","955","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:18:00+00","4","5","3","28","39.7","6","941","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:19:00+00","4","4","3","27.9","39.6","7","1009","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:20:00+00","4","5","4","27.9","39.5","6","909","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:21:00+00","5","6","3","27.9","39.5","6","996","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:22:00+00","5","5","4","27.9","39.5","5","925","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:23:00+00","5","6","4","27.9","39.5","7","1003","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:24:00+00","6","7","5","27.9","39.5","6","933","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:25:00+00","6","7","5","27.9","39.5","5","958","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:26:00+00","5","7","4","27.9","39.5","6","1007","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:27:00+00","5","5","3","27.9","39.5","8","952","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:28:00+00","5","5","4","27.9","39.5","6","982","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:29:00+00","5","6","4","27.9","39.4","5","951","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:30:00+00","5","5","4","27.9","39.5","5","937","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:31:00+00","5","5","4","27.9","39.5","7","952","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:32:00+00","5","6","4","27.9","39.5","7","934","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:33:00+00","5","5","4","27.9","39.5","7","957","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:34:00+00","5","5","3","27.9","39.4","6","984","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:35:00+00","5","5","4","27.9","39.4","6","967","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:36:00+00","5","5","4","27.9","39.4","8","995","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:37:00+00","5","5","3","27.9","39.4","4","945","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:38:00+00","5","6","4","27.9","39.4","6","977","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:39:00+00","6","7","4","27.9","39.3","6","972","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:40:00+00","5","6","4","27.9","39.4","6","958","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:41:00+00","5","6","3","27.9","39.4","5","956","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:42:00+00","5","6","4","27.9","39.4","5","980","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:43:00+00","4","5","3","27.9","39.4","5","968","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:44:00+00","4","5","4","27.9","39.4","7","965","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:45:00+00","5","6","4","27.8","39.3","7","999","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:46:00+00","4","6","3","27.9","39.4","7","938","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:47:00+00","4","5","3","27.8","39.3","7","963","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:48:00+00","5","5","4","27.8","39.2","6","951","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:49:00+00","4","5","3","27.8","39.3","5","983","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:50:00+00","5","6","3","27.8","39.3","6","952","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:51:00+00","5","5","3","27.8","39.3","5","946","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:52:00+00","5","6","4","28.1","39.5","5","1000","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:53:00+00","5","5","4","27.8","39.2","7","964","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:54:00+00","5","5","4","27.9","39.3","5","946","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:55:00+00","4","5","4","27.8","39.2","6","992","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:56:00+00","4","4","3","27.8","39.3","7","917","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:57:00+00","5","5","4","27.8","39.2","7","969","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:58:00+00","5","5","4","27.9","39.3","7","982","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 02:59:00+00","5","5","4","27.9","39.3","6","965","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 03:00:00+00","6","6","4","27.8","39.2","5","971","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 03:01:00+00","4","5","3","27.8","39.2","7","963","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 03:02:00+00","5","5","3","27.7","39.1","6","961","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 03:03:00+00","6","6","4","27.8","39.1","6","924","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 03:04:00+00","5","5","4","27.8","39.2","7","967","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 03:05:00+00","4","5","3","27.8","39.2","6","993","Domicile","Arrêter De Cuisiner"
"9999944","2019-10-20 03:06:00+00","5","5","4","27.9","39.2","6","990","Domicile","Arrêter De Cuisiner"
