"participant_virtual_id","timestamp","lat","lon"
"9999924","2019-10-25 06:01:01+00","48.7926433333333","2.15365166666667"
"9999924","2019-10-25 06:01:04+00","48.7926333333333","2.153745"
"9999924","2019-10-25 06:01:06+00","48.7926366666667","2.153775"
"9999924","2019-10-25 06:01:08+00","48.7926283333333","2.15379666666667"
"9999924","2019-10-25 06:01:10+00","48.7926133333333","2.15380833333333"
"9999924","2019-10-25 06:01:11+00","48.79261","2.15381833333333"
"9999924","2019-10-25 06:01:12+00","48.79261","2.15383666666667"
"9999924","2019-10-25 06:01:14+00","48.7925933333333","2.15377333333333"
"9999924","2019-10-25 06:01:16+00","48.7926133333333","2.15370666666667"
"9999924","2019-10-25 06:01:18+00","48.7926183333333","2.15370833333333"
"9999924","2019-10-25 06:01:20+00","48.792625","2.15370833333333"
"9999924","2019-10-25 06:01:22+00","48.7926333333333","2.15372"
"9999924","2019-10-25 06:01:24+00","48.7926416666667","2.15371"
"9999924","2019-10-25 06:01:25+00","48.7926483333333","2.15370166666667"
"9999924","2019-10-25 06:01:27+00","48.7926516666667","2.153695"
"9999924","2019-10-25 06:01:29+00","48.7926583333333","2.15369"
"9999924","2019-10-25 06:01:31+00","48.79266","2.15368666666667"
"9999924","2019-10-25 06:01:33+00","48.7926683333333","2.15368166666667"
"9999924","2019-10-25 06:01:35+00","48.7926666666667","2.15368166666667"
"9999924","2019-10-25 06:01:37+00","48.7926666666667","2.15368166666667"
"9999924","2019-10-25 06:01:39+00","48.7926666666667","2.15368166666667"
"9999924","2019-10-25 06:01:41+00","48.7926666666667","2.15368166666667"
"9999924","2019-10-25 06:01:43+00","48.7926666666667","2.15368166666667"
"9999924","2019-10-25 06:01:45+00","48.7927033333333","2.15371666666667"
"9999924","2019-10-25 06:01:47+00","48.7927383333333","2.15377666666667"
"9999924","2019-10-25 06:01:49+00","48.79278","2.15383166666667"
"9999924","2019-10-25 06:01:50+00","48.7928033333333","2.15386833333333"
"9999924","2019-10-25 06:01:51+00","48.7928266666667","2.15391"
"9999924","2019-10-25 06:01:53+00","48.79288","2.15398833333333"
"9999924","2019-10-25 06:01:55+00","48.79293","2.15407166666667"
"9999924","2019-10-25 06:01:56+00","48.7929533333333","2.15411333333333"
"9999924","2019-10-25 06:01:58+00","48.79299","2.15417"
"9999924","2019-10-25 06:02:00+00","48.793015","2.15419333333333"
"9999924","2019-10-25 06:02:02+00","48.7930433333333","2.154215"
"9999924","2019-10-25 06:02:04+00","48.7931183333333","2.15421166666667"
"9999924","2019-10-25 06:02:05+00","48.7931383333333","2.154195"
"9999924","2019-10-25 06:02:07+00","48.7931816666667","2.15416166666667"
"9999924","2019-10-25 06:02:09+00","48.79323","2.1541"
"9999924","2019-10-25 06:02:11+00","48.7932933333333","2.15401333333333"
"9999924","2019-10-25 06:02:13+00","48.7933766666667","2.15390166666667"
"9999924","2019-10-25 06:02:14+00","48.7934183333333","2.153845"
"9999924","2019-10-25 06:02:15+00","48.7934533333333","2.15379333333333"
"9999924","2019-10-25 06:02:17+00","48.7935116666667","2.15370166666667"
"9999924","2019-10-25 06:02:18+00","48.7935366666667","2.15366"
"9999924","2019-10-25 06:02:20+00","48.7935583333333","2.15360166666667"
"9999924","2019-10-25 06:02:22+00","48.7935716666667","2.15356166666667"
