"participant_virtual_id","timestamp","lat","lon"
"999993","2019-10-21 17:36:44+00","48.7864183333333","2.04345666666667"
"999993","2019-10-21 17:37:15+00","48.78648","2.04401"
"999993","2019-10-21 17:37:46+00","48.7864516666667","2.04440666666667"
"999993","2019-10-21 17:38:58+00","48.7874766666667","2.04473333333333"
"999993","2019-10-21 17:39:45+00","48.7877833333333","2.04441666666667"
"999993","2019-10-21 17:40:16+00","48.7875516666667","2.044525"
"999993","2019-10-21 17:40:47+00","48.7878433333333","2.04475833333333"
"999993","2019-10-21 17:41:18+00","48.7879566666667","2.04518666666667"
"999993","2019-10-21 17:41:49+00","48.7879916666667","2.045245"
"999993","2019-10-21 17:42:19+00","48.78799","2.04525333333333"
"999993","2019-10-21 17:42:50+00","48.7879233333333","2.04516666666667"
"999993","2019-10-21 17:43:21+00","48.7881","2.04523"
"999993","2019-10-21 17:43:52+00","48.7880633333333","2.04512833333333"
"999993","2019-10-21 17:44:23+00","48.7879583333333","2.04520833333333"
"999993","2019-10-21 17:44:54+00","48.7879316666667","2.044975"
"999993","2019-10-21 17:45:24+00","48.788495","2.04604166666667"
"999993","2019-10-21 17:45:54+00","48.7914933333333","2.05257666666667"
"999993","2019-10-21 17:46:25+00","48.7954066666667","2.06025666666667"
"999993","2019-10-21 17:46:56+00","48.7977283333333","2.06668666666667"
"999993","2019-10-21 17:47:26+00","48.79859","2.071185"
"999993","2019-10-21 17:47:57+00","48.79885","2.072565"
"999993","2019-10-21 17:48:28+00","48.7990216666667","2.07248333333333"
"999993","2019-10-21 17:48:59+00","48.7987066666667","2.07483166666667"
"999993","2019-10-21 17:49:29+00","48.7968566666667","2.08206833333333"
"999993","2019-10-21 17:49:59+00","48.7945116666667","2.09074833333333"
"999993","2019-10-21 17:50:30+00","48.7954316666667","2.10027666666667"
"999993","2019-10-21 17:51:01+00","48.7950616666667","2.10925333333333"
"999993","2019-10-21 17:51:32+00","48.793365","2.11413166666667"
"999993","2019-10-21 17:52:03+00","48.792725","2.11790833333333"
"999993","2019-10-21 17:52:34+00","48.79247","2.12098666666667"
"999993","2019-10-21 17:53:05+00","48.7922033333333","2.12372166666667"
"999993","2019-10-21 17:53:36+00","48.79269","2.12864833333333"
"999993","2019-10-21 17:54:07+00","48.7947816666667","2.133335"
"999993","2019-10-21 17:54:38+00","48.7955733333333","2.13600166666667"
"999993","2019-10-21 17:55:09+00","48.7955733333333","2.13638"
"999993","2019-10-21 17:55:40+00","48.7956533333333","2.137565"
"999993","2019-10-21 17:56:11+00","48.7959616666667","2.14425833333333"
"999993","2019-10-21 17:56:42+00","48.7963166666667","2.151055"
"999993","2019-10-21 17:57:13+00","48.79786","2.15738"
"999993","2019-10-21 17:57:44+00","48.79954","2.16356666666667"
"999993","2019-10-21 17:58:15+00","48.803","2.16801833333333"
"999993","2019-10-21 17:58:46+00","48.8054283333333","2.17414166666667"
"999993","2019-10-21 17:59:17+00","48.807305","2.18221833333333"
"999993","2019-10-21 17:59:48+00","48.8110633333333","2.18693333333333"
"999993","2019-10-21 18:00:19+00","48.813155","2.188685"
"999993","2019-10-21 18:00:50+00","48.8133916666667","2.18887166666667"
"999993","2019-10-21 18:01:21+00","48.81372","2.18908833333333"
"999993","2019-10-21 18:01:52+00","48.8178566666667","2.19377833333333"
"999993","2019-10-21 18:02:23+00","48.8222","2.19948"
"999993","2019-10-21 18:02:54+00","48.8261166666667","2.20043166666667"
"999993","2019-10-21 18:03:25+00","48.82764","2.20066666666667"
"999993","2019-10-21 18:03:56+00","48.82764","2.20066666666667"
"999993","2019-10-21 18:04:27+00","48.8276616666667","2.20067666666667"
"999993","2019-10-21 18:05:16+00","48.83463","2.201925"
"999993","2019-10-21 18:05:46+00","48.8393","2.20640333333333"
"999993","2019-10-21 18:06:17+00","48.8421033333333","2.21394333333333"
"999993","2019-10-21 18:06:48+00","48.845195","2.21704833333333"
"999993","2019-10-21 18:07:19+00","48.84659","2.21744166666667"
"999993","2019-10-21 18:07:50+00","48.84663","2.21756833333333"
"999993","2019-10-21 18:08:21+00","48.84663","2.21756833333333"
"999993","2019-10-21 18:08:52+00","48.8490366666667","2.21758"
"999993","2019-10-21 18:09:23+00","48.8542866666667","2.21669166666667"
"999993","2019-10-21 18:09:54+00","48.8596983333333","2.21656833333333"
"999993","2019-10-21 18:10:25+00","48.8648616666667","2.21833"
"999993","2019-10-21 18:10:56+00","48.8695816666667","2.21996833333333"
"999993","2019-10-21 18:11:27+00","48.8717683333333","2.22095"
"999993","2019-10-21 18:11:58+00","48.8721533333333","2.22110333333333"
"999993","2019-10-21 18:12:29+00","48.8721166666667","2.22121"
"999993","2019-10-21 18:13:00+00","48.875285","2.22458666666667"
"999993","2019-10-21 18:13:31+00","48.8793366666667","2.22912333333333"
"999993","2019-10-21 18:14:02+00","48.8823283333333","2.23256666666667"
"999993","2019-10-21 18:14:33+00","48.8835716666667","2.233835"
"999993","2019-10-21 18:15:04+00","48.88368","2.233725"
