"participant_virtual_id","timestamp","lat","lon"
"9999964","2019-10-19 10:59:32+00","48.7704427","2.0654086"
"9999964","2019-10-19 11:00:27+00","48.7771152","2.0614906"
"9999964","2019-10-19 11:00:57+00","48.7771152","2.0614906"
"9999964","2019-10-19 11:01:38+00","48.7771152","2.0614906"
"9999964","2019-10-19 11:02:20+00","48.7771152","2.0614906"
"9999964","2019-10-19 11:03:00+00","48.7771152","2.0614906"
"9999964","2019-10-19 11:03:20+00","48.7771152","2.0614906"
"9999964","2019-10-19 12:47:57+00","48.7771152","2.0614906"
"9999964","2019-10-19 12:50:47+00","48.7731466666667","2.06183833333333"
"9999964","2019-10-19 12:51:18+00","48.7746583333333","2.06198166666667"
"9999964","2019-10-19 12:51:48+00","48.77559","2.06160166666667"
"9999964","2019-10-19 12:52:19+00","48.77787","2.06062166666667"
"9999964","2019-10-19 12:52:50+00","48.782235","2.06188166666667"
"9999964","2019-10-19 12:53:21+00","48.7838983333333","2.06158666666667"
"9999964","2019-10-19 12:53:52+00","48.786105","2.05923"
"9999964","2019-10-19 12:54:23+00","48.7884683333333","2.06072333333333"
"9999964","2019-10-19 12:54:54+00","48.788645","2.06148"
"9999964","2019-10-19 12:55:25+00","48.7931516666667","2.0531"
"9999964","2019-10-19 12:55:56+00","48.79602","2.04386333333333"
"9999964","2019-10-19 12:56:27+00","48.7964183333333","2.03294"
"9999964","2019-10-19 12:56:58+00","48.7969416666667","2.022115"
"9999964","2019-10-19 12:57:29+00","48.797885","2.011175"
"9999964","2019-10-19 12:58:00+00","48.79884","2.000075"
"9999964","2019-10-19 12:58:31+00","48.7992483333333","1.98901333333333"
"9999964","2019-10-19 12:59:01+00","48.8004633333333","1.97852666666667"
"9999964","2019-10-19 12:59:32+00","48.800415","1.96944"
"9999964","2019-10-19 13:00:03+00","48.8015783333333","1.96422"
"9999964","2019-10-19 13:00:33+00","48.8039483333333","1.95818"
"9999964","2019-10-19 13:01:04+00","48.8090216666667","1.95986333333333"
"9999964","2019-10-19 13:01:35+00","48.8138166666667","1.95987166666667"
"9999964","2019-10-19 13:02:05+00","48.81812","1.95883166666667"
"9999964","2019-10-19 13:02:36+00","48.8231783333333","1.95735666666667"
"9999964","2019-10-19 13:03:07+00","48.8278533333333","1.95605166666667"
"9999964","2019-10-19 13:03:38+00","48.8326633333333","1.95770333333333"
"9999964","2019-10-19 13:04:08+00","48.8345316666667","1.95763833333333"
"9999964","2019-10-19 13:04:39+00","48.83789","1.95904"
"9999964","2019-10-19 13:05:10+00","48.8435266666667","1.960485"
"9999964","2019-10-19 13:05:41+00","48.84947","1.96167833333333"
"9999964","2019-10-19 13:06:11+00","48.8540633333333","1.966185"
"9999964","2019-10-19 13:06:42+00","48.8576683333333","1.96724"
"9999964","2019-10-19 13:07:12+00","48.8618","1.969305"
"9999964","2019-10-19 13:07:43+00","48.8667983333333","1.96798833333333"
"9999964","2019-10-19 13:08:14+00","48.87243","1.965615"
"9999964","2019-10-19 13:08:45+00","48.8779816666667","1.96807833333333"
"9999964","2019-10-19 13:09:16+00","48.8819116666667","1.97332166666667"
"9999964","2019-10-19 13:09:47+00","48.8836966666667","1.98116666666667"
"9999964","2019-10-19 13:10:18+00","48.8854283333333","1.98407833333333"
"9999964","2019-10-19 13:10:49+00","48.8893833333333","1.98911333333333"
"9999964","2019-10-19 13:11:20+00","48.8943166666667","1.99288166666667"
"9999964","2019-10-19 13:11:51+00","48.898025","1.99861333333333"
"9999964","2019-10-19 13:12:22+00","48.9015533333333","2.00436166666667"
"9999964","2019-10-19 13:12:53+00","48.9046266666667","2.00947166666667"
"9999964","2019-10-19 13:13:24+00","48.9070666666667","2.014675"
"9999964","2019-10-19 13:13:55+00","48.9099783333333","2.018975"
"9999964","2019-10-19 13:14:26+00","48.9136033333333","2.021865"
"9999964","2019-10-19 13:14:57+00","48.9132933333333","2.02392833333333"
"9999964","2019-10-19 13:15:28+00","48.91183","2.030225"
"9999964","2019-10-19 13:15:59+00","48.9113666666667","2.032055"
"9999964","2019-10-19 13:16:30+00","48.911915","2.03297333333333"
"9999964","2019-10-19 13:20:51+00","48.9116633333333","2.03464"
"9999964","2019-10-19 13:21:22+00","48.911625","2.03445"
"9999964","2019-10-19 13:21:53+00","48.9116716666667","2.034585"
"9999964","2019-10-19 13:22:24+00","48.9114","2.03417333333333"
"9999964","2019-10-19 13:22:55+00","48.911225","2.03394"
"9999964","2019-10-19 13:23:26+00","48.9112783333333","2.03404666666667"
"9999964","2019-10-19 13:23:57+00","48.91138","2.03386333333333"
"9999964","2019-10-19 13:24:27+00","48.9113316666667","2.03360666666667"
"9999964","2019-10-19 13:24:58+00","48.9113766666667","2.03357833333333"
"9999964","2019-10-19 13:25:29+00","48.9115633333333","2.033755"
"9999964","2019-10-19 13:26:00+00","48.9116066666667","2.03363833333333"
"9999964","2019-10-19 13:26:31+00","48.9115966666667","2.03381"
"9999964","2019-10-19 13:27:02+00","48.91155","2.033685"
"9999964","2019-10-19 13:27:33+00","48.9116883333333","2.03344666666667"
"9999964","2019-10-19 13:28:04+00","48.9118316666667","2.03365"
"9999964","2019-10-19 13:28:35+00","48.91168","2.03358833333333"
"9999964","2019-10-19 13:29:06+00","48.9118016666667","2.03364833333333"
"9999964","2019-10-19 13:29:37+00","48.911735","2.03368333333333"
"9999964","2019-10-19 13:30:08+00","48.9115416666667","2.03370833333333"
"9999964","2019-10-19 13:30:39+00","48.91148","2.03380166666667"
"9999964","2019-10-19 13:31:09+00","48.9114783333333","2.03366333333333"
"9999964","2019-10-19 13:31:40+00","48.9116266666667","2.03377333333333"
"9999964","2019-10-19 13:32:11+00","48.9116616666667","2.03363"
"9999964","2019-10-19 13:32:42+00","48.9116616666667","2.03363"
"9999964","2019-10-19 13:33:12+00","48.9117866666667","2.033705"
"9999964","2019-10-19 13:33:43+00","48.911895","2.03388333333333"
"9999964","2019-10-19 13:34:13+00","48.911785","2.03391166666667"
"9999964","2019-10-19 13:34:44+00","48.9116916666667","2.03377833333333"
"9999964","2019-10-19 13:35:15+00","48.9116933333333","2.03363666666667"
"9999964","2019-10-19 13:35:46+00","48.9116666666667","2.03381166666667"
"9999964","2019-10-19 13:36:17+00","48.911755","2.03387333333333"
"9999964","2019-10-19 13:36:48+00","48.911755","2.03387333333333"
"9999964","2019-10-19 13:37:19+00","48.9117466666667","2.03369666666667"
"9999964","2019-10-19 13:37:50+00","48.9116466666667","2.03361"
"9999964","2019-10-19 13:38:21+00","48.9118633333333","2.03397"
"9999964","2019-10-19 13:38:52+00","48.91176","2.03402"
"9999964","2019-10-19 13:39:23+00","48.9116516666667","2.03377"
"9999964","2019-10-19 13:39:54+00","48.9116516666667","2.03377"
"9999964","2019-10-19 13:40:24+00","48.9115383333333","2.03375166666667"
"9999964","2019-10-19 13:40:55+00","48.9115383333333","2.03375166666667"
"9999964","2019-10-19 13:41:26+00","48.9114316666667","2.03373833333333"
"9999964","2019-10-19 13:41:57+00","48.911685","2.03378666666667"
"9999964","2019-10-19 13:42:28+00","48.9116","2.033685"
"9999964","2019-10-19 13:42:59+00","48.91172","2.033935"
"9999964","2019-10-19 13:43:30+00","48.9116683333333","2.033725"
"9999964","2019-10-19 13:44:01+00","48.9116683333333","2.033725"
"9999964","2019-10-19 13:44:32+00","48.911725","2.0338"
"9999964","2019-10-19 13:45:03+00","48.9118216666667","2.033695"
"9999964","2019-10-19 13:45:34+00","48.911875","2.03355166666667"
"9999964","2019-10-19 13:46:05+00","48.9117316666667","2.03382333333333"
"9999964","2019-10-19 13:46:36+00","48.911665","2.03418166666667"
"9999964","2019-10-19 13:47:07+00","48.9116983333333","2.03419"
"9999964","2019-10-19 13:47:37+00","48.9118333333333","2.034455"
"9999964","2019-10-19 13:48:08+00","48.9118283333333","2.034355"
"9999964","2019-10-19 13:48:39+00","48.9116983333333","2.03437"
"9999964","2019-10-19 13:49:10+00","48.91167","2.03429"
"9999964","2019-10-19 13:49:41+00","48.9117566666667","2.034265"
"9999964","2019-10-19 13:50:12+00","48.9117083333333","2.03435666666667"
"9999964","2019-10-19 13:50:43+00","48.9118333333333","2.03386"
"9999964","2019-10-19 13:51:14+00","48.9118516666667","2.03370666666667"
"9999964","2019-10-19 13:51:45+00","48.9118533333333","2.03391833333333"
"9999964","2019-10-19 13:52:16+00","48.9118466666667","2.03405"
"9999964","2019-10-19 13:52:47+00","48.9117933333333","2.03419833333333"
"9999964","2019-10-19 13:53:18+00","48.9117933333333","2.03419833333333"
"9999964","2019-10-19 13:53:49+00","48.9118683333333","2.03419"
"9999964","2019-10-19 13:54:20+00","48.911865","2.03403666666667"
"9999964","2019-10-19 13:54:50+00","48.911785","2.03426666666667"
"9999964","2019-10-19 13:55:21+00","48.9117583333333","2.03400833333333"
"9999964","2019-10-19 13:55:52+00","48.9117583333333","2.03400833333333"
"9999964","2019-10-19 13:56:23+00","48.911735","2.03407"
"9999964","2019-10-19 13:56:54+00","48.9116383333333","2.03424666666667"
"9999964","2019-10-19 13:57:25+00","48.9116316666667","2.03425333333333"
"9999964","2019-10-19 13:57:56+00","48.9117716666667","2.03450666666667"
"9999964","2019-10-19 13:58:27+00","48.911735","2.034665"
"9999964","2019-10-19 13:59:58+00","48.911655","2.03479666666667"
"9999964","2019-10-19 14:00:29+00","48.9116966666667","2.034735"
"9999964","2019-10-19 14:01:00+00","48.9117033333333","2.034755"
"9999964","2019-10-19 14:04:43+00","48.9121833333333","2.03271"
"9999964","2019-10-19 14:05:14+00","48.912655","2.03331333333333"
"9999964","2019-10-19 14:05:45+00","48.9122583333333","2.03287333333333"
"9999964","2019-10-19 14:06:16+00","48.9117733333333","2.032685"
"9999964","2019-10-19 14:06:47+00","48.91164","2.03257166666667"
"9999964","2019-10-19 14:07:18+00","48.9126866666667","2.02707166666667"
"9999964","2019-10-19 14:07:49+00","48.91514","2.01939333333333"
"9999964","2019-10-19 14:08:20+00","48.9171416666667","2.013605"
"9999964","2019-10-19 14:08:51+00","48.91753","2.01115833333333"
"9999964","2019-10-19 14:09:22+00","48.9197133333333","2.005355"
"9999964","2019-10-19 14:09:53+00","48.9226633333333","2.00048333333333"
"9999964","2019-10-19 14:10:23+00","48.9237166666667","1.99717166666667"
"9999964","2019-10-19 14:10:54+00","48.9240083333333","1.99588833333333"
"9999964","2019-10-19 14:11:25+00","48.9226866666667","1.99962"
"9999964","2019-10-19 14:11:56+00","48.918135","2.00484"
"9999964","2019-10-19 14:12:27+00","48.9117116666667","2.00536333333333"
"9999964","2019-10-19 14:12:57+00","48.905185","2.00512333333333"
"9999964","2019-10-19 14:13:28+00","48.898475","2.005555"
"9999964","2019-10-19 14:13:59+00","48.891485","2.00907333333333"
"9999964","2019-10-19 14:14:30+00","48.8848783333333","2.013305"
"9999964","2019-10-19 14:15:00+00","48.87918","2.018045"
"9999964","2019-10-19 14:15:31+00","48.874035","2.02403333333333"
"9999964","2019-10-19 14:16:02+00","48.869135","2.03063833333333"
"9999964","2019-10-19 14:16:33+00","48.8649866666667","2.03811"
"9999964","2019-10-19 14:17:03+00","48.8612583333333","2.045785"
"9999964","2019-10-19 14:17:33+00","48.8575683333333","2.05338833333333"
"9999964","2019-10-19 14:18:04+00","48.8537083333333","2.06139833333333"
"9999964","2019-10-19 14:18:35+00","48.8499683333333","2.06938166666667"
"9999964","2019-10-19 14:19:05+00","48.8472766666667","2.07794333333333"
"9999964","2019-10-19 14:19:36+00","48.8449433333333","2.08719333333333"
"9999964","2019-10-19 14:20:06+00","48.8414866666667","2.09293"
"9999964","2019-10-19 14:20:37+00","48.83576","2.08809666666667"
"9999964","2019-10-19 14:21:08+00","48.8302233333333","2.08113833333333"
"9999964","2019-10-19 14:21:39+00","48.8247133333333","2.07411333333333"
"9999964","2019-10-19 14:22:10+00","48.81958","2.06725833333333"
"9999964","2019-10-19 14:22:41+00","48.81491","2.06096166666667"
"9999964","2019-10-19 14:23:12+00","48.8099666666667","2.055115"
"9999964","2019-10-19 14:23:48+00","48.80397","2.04899"
"9999964","2019-10-19 14:24:19+00","48.7988783333333","2.04404"
"9999964","2019-10-19 14:24:50+00","48.7957433333333","2.04004166666667"
"9999964","2019-10-19 14:25:21+00","48.7954816666667","2.04517333333333"
"9999964","2019-10-19 14:25:52+00","48.79316","2.05265833333333"
"9999964","2019-10-19 14:26:23+00","48.7892766666667","2.05992"
"9999964","2019-10-19 14:26:54+00","48.7851816666667","2.06251833333333"
"9999964","2019-10-19 14:27:25+00","48.78002","2.06034166666667"
"9999964","2019-10-19 14:27:55+00","48.7766183333333","2.05979333333333"
"9999964","2019-10-19 14:28:26+00","48.7759033333333","2.061055"
"9999964","2019-10-19 14:28:57+00","48.7754866666667","2.06187333333333"
"9999964","2019-10-19 14:29:28+00","48.77373","2.06217666666667"
"9999964","2019-10-19 14:29:59+00","48.7727533333333","2.06136333333333"
"9999964","2019-10-19 14:30:30+00","48.772085","2.06140166666667"
"9999964","2019-10-19 14:31:01+00","48.7709083333333","2.06492666666667"
"9999964","2019-10-19 14:31:32+00","48.7703816666667","2.065045"
"9999964","2019-10-19 14:32:02+00","48.7702883333333","2.06519333333333"
"9999964","2019-10-19 14:32:33+00","48.7702883333333","2.06519333333333"
"9999964","2019-10-19 14:33:04+00","48.7702883333333","2.06519333333333"
"9999964","2019-10-19 14:33:35+00","48.7701966666667","2.06509"
"9999964","2019-10-19 14:34:06+00","48.77029","2.06501"
"9999964","2019-10-19 14:34:37+00","48.769615","2.06717666666667"
"9999964","2019-10-19 14:35:07+00","48.7681566666667","2.06998333333333"
"9999964","2019-10-19 14:35:38+00","48.7690633333333","2.07504833333333"
"9999964","2019-10-19 14:36:09+00","48.7702283333333","2.07866833333333"
"9999964","2019-10-19 14:36:40+00","48.771025","2.08216166666667"
"9999964","2019-10-19 14:37:11+00","48.7736266666667","2.085455"
"9999964","2019-10-19 14:37:42+00","48.7745133333333","2.091855"
"9999964","2019-10-19 14:38:13+00","48.7734966666667","2.09586"
"9999964","2019-10-19 14:38:44+00","48.7715083333333","2.101775"
"9999964","2019-10-19 14:39:15+00","48.77068","2.10617666666667"
"9999964","2019-10-19 14:39:46+00","48.7697416666667","2.11049333333333"
"9999964","2019-10-19 14:40:16+00","48.769395","2.11220833333333"
"9999964","2019-10-19 14:40:47+00","48.7685433333333","2.11643833333333"
"9999964","2019-10-19 14:41:18+00","48.767625","2.11837833333333"
"9999964","2019-10-19 14:41:49+00","48.767475","2.11890666666667"
"9999964","2019-10-19 14:42:19+00","48.767485","2.11892333333333"
"9999964","2019-10-19 14:42:50+00","48.767415","2.11896166666667"
"9999964","2019-10-19 14:43:21+00","48.767415","2.11896166666667"
"9999964","2019-10-19 14:43:52+00","48.7674366666667","2.11879833333333"
"9999964","2019-10-19 14:44:23+00","48.7673483333333","2.11887"
"9999964","2019-10-19 14:44:54+00","48.7669466666667","2.11894833333333"
"9999964","2019-10-19 14:45:25+00","48.7669166666667","2.118945"
"9999964","2019-10-19 14:45:56+00","48.7673466666667","2.119085"
"9999964","2019-10-19 14:46:26+00","48.7673016666667","2.11909833333333"
"9999964","2019-10-19 14:47:15+00","48.7671316666667","2.119155"
"9999964","2019-10-19 14:47:46+00","48.767045","2.119295"
"9999964","2019-10-19 14:48:17+00","48.7669883333333","2.11944666666667"
"9999964","2019-10-19 14:48:47+00","48.76695","2.11955666666667"
"9999964","2019-10-19 14:49:18+00","48.7669783333333","2.11941666666667"
"9999964","2019-10-19 14:49:49+00","48.7669783333333","2.11941666666667"
"9999964","2019-10-19 14:50:20+00","48.7672833333333","2.11911833333333"
"9999964","2019-10-19 14:50:51+00","48.7673333333333","2.11903833333333"
"9999964","2019-10-19 14:51:22+00","48.7670533333333","2.11889166666667"
"9999964","2019-10-19 14:51:58+00","48.76768","2.11871"
"9999964","2019-10-19 14:52:29+00","48.7673133333333","2.11920666666667"
"9999964","2019-10-19 14:53:00+00","48.76726","2.119415"
"9999964","2019-10-19 14:53:31+00","48.76726","2.119415"
"9999964","2019-10-19 14:54:02+00","48.7673883333333","2.11946166666667"
"9999964","2019-10-19 14:54:33+00","48.7674466666667","2.11926166666667"
"9999964","2019-10-19 14:55:04+00","48.7673416666667","2.11929666666667"
"9999964","2019-10-19 14:55:35+00","48.7673183333333","2.119295"
"9999964","2019-10-19 14:56:06+00","48.767035","2.119275"
"9999964","2019-10-19 15:06:52+00","48.7675666666667","2.11904"
"9999964","2019-10-19 15:07:23+00","48.76735","2.11912333333333"
"9999964","2019-10-19 15:07:54+00","48.76735","2.11912333333333"
"9999964","2019-10-19 15:08:25+00","48.76735","2.11912333333333"
"9999964","2019-10-19 15:08:56+00","48.7674383333333","2.11912666666667"
"9999964","2019-10-19 15:09:27+00","48.7673966666667","2.11905833333333"
"9999964","2019-10-19 15:09:58+00","48.7674033333333","2.11917666666667"
"9999964","2019-10-19 15:10:29+00","48.767625","2.11931333333333"
"9999964","2019-10-19 15:11:02+00","48.76645","2.119355"
"9999964","2019-10-19 15:11:33+00","48.7659783333333","2.11947166666667"
"9999964","2019-10-19 15:12:04+00","48.767215","2.11912833333333"
"9999964","2019-10-19 15:12:35+00","48.7670316666667","2.11910333333333"
"9999964","2019-10-19 15:13:06+00","48.7669816666667","2.11926"
"9999964","2019-10-19 15:13:37+00","48.7671866666667","2.1193"
"9999964","2019-10-19 15:14:08+00","48.7672966666667","2.11945666666667"
"9999964","2019-10-19 15:14:39+00","48.7670033333333","2.11947666666667"
"9999964","2019-10-19 15:15:10+00","48.7668733333333","2.11945333333333"
"9999964","2019-10-19 15:15:41+00","48.7671283333333","2.11941"
"9999964","2019-10-19 15:16:12+00","48.7671283333333","2.11925833333333"
"9999964","2019-10-19 15:16:43+00","48.767125","2.11939"
"9999964","2019-10-19 15:17:14+00","48.7672216666667","2.11932666666667"
"9999964","2019-10-19 15:17:45+00","48.7672216666667","2.11932666666667"
"9999964","2019-10-19 15:18:16+00","48.767085","2.11924"
"9999964","2019-10-19 15:18:47+00","48.7672733333333","2.11938"
"9999964","2019-10-19 15:19:18+00","48.7670883333333","2.11928666666667"
"9999964","2019-10-19 15:19:49+00","48.7672066666667","2.11934"
"9999964","2019-10-19 15:20:20+00","48.7672883333333","2.11931"
"9999964","2019-10-19 15:20:51+00","48.7673016666667","2.11935"
"9999964","2019-10-19 15:21:22+00","48.7673716666667","2.11965833333333"
"9999964","2019-10-19 15:21:53+00","48.7673533333333","2.11931833333333"
"9999964","2019-10-19 15:22:24+00","48.76728","2.11925333333333"
"9999964","2019-10-19 15:24:56+00","48.76739","2.11880333333333"
"9999964","2019-10-19 15:25:27+00","48.7675583333333","2.11884833333333"
"9999964","2019-10-19 15:25:58+00","48.7672783333333","2.11903333333333"
"9999964","2019-10-19 15:26:29+00","48.7669533333333","2.119075"
"9999964","2019-10-19 15:27:00+00","48.7670983333333","2.11913833333333"
"9999964","2019-10-19 15:27:31+00","48.7672116666667","2.11911666666667"
"9999964","2019-10-19 15:28:02+00","48.7674283333333","2.11924833333333"
"9999964","2019-10-19 15:28:33+00","48.7676083333333","2.11904"
"9999964","2019-10-19 15:29:04+00","48.7674816666667","2.1189"
"9999964","2019-10-19 15:29:35+00","48.7674733333333","2.11879166666667"
"9999964","2019-10-19 15:30:06+00","48.7674733333333","2.11879166666667"
"9999964","2019-10-19 15:30:37+00","48.7674733333333","2.11879166666667"
"9999964","2019-10-19 15:31:07+00","48.7674733333333","2.11879166666667"
"9999964","2019-10-19 15:31:39+00","48.767765","2.11892833333333"
"9999964","2019-10-19 15:32:10+00","48.767615","2.118295"
"9999964","2019-10-19 15:32:41+00","48.76827","2.11805666666667"
"9999964","2019-10-19 15:33:12+00","48.76913","2.11407166666667"
"9999964","2019-10-19 15:33:43+00","48.7695716666667","2.11167166666667"
"9999964","2019-10-19 15:34:13+00","48.770415","2.10746"
"9999964","2019-10-19 15:34:44+00","48.7711833333333","2.10322333333333"
